timestamp,datetime,setroom,room_temp
1499448915,2017-07-08 00:35:15,22,22
1499448935,2017-07-08 00:35:35,22,22
1499448955,2017-07-08 00:35:55,22,22
1499448975,2017-07-08 00:36:15,22,21
1499448995,2017-07-08 00:36:35,22,21
1499449015,2017-07-08 00:36:55,22,21
1499449036,2017-07-08 00:37:16,22,21
1499449056,2017-07-08 00:37:36,22,21
1499449075,2017-07-08 00:37:55,22,21
1499449095,2017-07-08 00:38:15,22,21
1499449115,2017-07-08 00:38:35,22,21
1499449135,2017-07-08 00:38:55,22,21
1499449155,2017-07-08 00:39:15,22,21
1499449175,2017-07-08 00:39:35,22,21
1499449196,2017-07-08 00:39:56,22,21
1499449215,2017-07-08 00:40:15,22,22
1499449236,2017-07-08 00:40:36,22,22
1499449256,2017-07-08 00:40:56,22,22
1499449275,2017-07-08 00:41:15,22,22
1499449295,2017-07-08 00:41:35,22,22
1499449315,2017-07-08 00:41:55,22,22
1499449335,2017-07-08 00:42:15,22,22
1499449355,2017-07-08 00:42:35,22,22
1499449375,2017-07-08 00:42:55,22,22
1499449395,2017-07-08 00:43:15,22,22
1499449415,2017-07-08 00:43:35,22,22
1499449435,2017-07-08 00:43:55,22,22
1499449457,2017-07-08 00:44:17,22,22
1499449478,2017-07-08 00:44:38,22,22
1499449497,2017-07-08 00:44:57,22,21
1499449516,2017-07-08 00:45:16,22,21
1499449535,2017-07-08 00:45:35,22,21
1499449555,2017-07-08 00:45:55,22,21
1499449575,2017-07-08 00:46:15,22,21
1499449601,2017-07-08 00:46:41,22,21
1499449621,2017-07-08 00:47:01,22,21
1499449635,2017-07-08 00:47:15,22,21
1499449656,2017-07-08 00:47:36,22,21
1499449675,2017-07-08 00:47:55,22,21
1499449695,2017-07-08 00:48:15,22,21
1499449715,2017-07-08 00:48:35,22,22
1499449735,2017-07-08 00:48:55,22,21
1499449755,2017-07-08 00:49:15,22,22
1499449775,2017-07-08 00:49:35,22,22
1499449795,2017-07-08 00:49:55,22,22
1499449815,2017-07-08 00:50:15,22,22
1499449835,2017-07-08 00:50:35,22,22
1499449855,2017-07-08 00:50:55,22,22
1499449875,2017-07-08 00:51:15,22,22
1499449896,2017-07-08 00:51:36,22,22
1499449916,2017-07-08 00:51:56,22,22
1499449939,2017-07-08 00:52:19,22,22
1499449959,2017-07-08 00:52:39,22,22
1499449975,2017-07-08 00:52:55,22,22
1499449995,2017-07-08 00:53:15,22,22
1499450015,2017-07-08 00:53:35,22,22
1499450035,2017-07-08 00:53:55,22,22
1499450055,2017-07-08 00:54:15,22,21
1499450075,2017-07-08 00:54:35,22,21
1499450096,2017-07-08 00:54:56,22,21
1499450115,2017-07-08 00:55:15,22,20
1499450135,2017-07-08 00:55:35,22,20
1499450155,2017-07-08 00:55:55,22,20
1499450175,2017-07-08 00:56:15,22,20
1499450195,2017-07-08 00:56:35,22,21
1499450215,2017-07-08 00:56:55,22,21
1499450236,2017-07-08 00:57:16,22,21
1499450256,2017-07-08 00:57:36,22,21
1499450275,2017-07-08 00:57:55,22,21
1499450295,2017-07-08 00:58:15,22,21
1499450315,2017-07-08 00:58:35,22,21
1499450335,2017-07-08 00:58:55,22,21
1499450356,2017-07-08 00:59:16,22,21
1499450376,2017-07-08 00:59:36,22,21
1499450395,2017-07-08 00:59:55,22,21
1499450416,2017-07-08 01:00:16,22,22
1499450436,2017-07-08 01:00:36,22,22
1499450455,2017-07-08 01:00:55,22,22
1499450475,2017-07-08 01:01:15,22,22
1499450495,2017-07-08 01:01:35,22,22
1499450515,2017-07-08 01:01:55,22,22
1499450535,2017-07-08 01:02:15,22,22
1499450555,2017-07-08 01:02:35,22,22
1499450576,2017-07-08 01:02:56,22,22
1499450596,2017-07-08 01:03:16,22,22
1499450615,2017-07-08 01:03:35,22,22
1499450635,2017-07-08 01:03:55,22,22
1499450655,2017-07-08 01:04:15,22,22
1499450675,2017-07-08 01:04:35,22,22
1499450695,2017-07-08 01:04:55,22,22
1499450716,2017-07-08 01:05:16,22,22
1499450736,2017-07-08 01:05:36,22,22
1499450755,2017-07-08 01:05:55,22,22
1499450776,2017-07-08 01:06:16,22,22
1499450797,2017-07-08 01:06:37,22,22
1499450818,2017-07-08 01:06:58,22,22
1499450837,2017-07-08 01:07:17,22,22
1499450856,2017-07-08 01:07:36,22,22
1499450876,2017-07-08 01:07:56,22,22
1499450895,2017-07-08 01:08:15,22,22
1499450915,2017-07-08 01:08:35,22,22
1499450935,2017-07-08 01:08:55,22,22
1499450955,2017-07-08 01:09:15,22,22
1499450975,2017-07-08 01:09:35,22,22
1499451000,2017-07-08 01:10:00,22,22
1499451020,2017-07-08 01:10:20,22,22
1499451035,2017-07-08 01:10:35,22,22
1499451055,2017-07-08 01:10:55,22,22
1499451075,2017-07-08 01:11:15,22,22
1499451095,2017-07-08 01:11:35,22,22
1499451115,2017-07-08 01:11:55,22,22
1499451135,2017-07-08 01:12:15,22,22
1499451155,2017-07-08 01:12:35,22,22
1499451175,2017-07-08 01:12:55,22,22
1499451196,2017-07-08 01:13:16,22,22
1499451215,2017-07-08 01:13:35,22,22
1499451235,2017-07-08 01:13:55,22,22
1499451256,2017-07-08 01:14:16,22,22
1499451276,2017-07-08 01:14:36,22,22
1499451296,2017-07-08 01:14:56,22,22
1499451315,2017-07-08 01:15:15,22,22
1499451336,2017-07-08 01:15:36,22,22
1499451356,2017-07-08 01:15:56,22,22
1499451375,2017-07-08 01:16:15,22,22
1499451395,2017-07-08 01:16:35,22,22
1499451415,2017-07-08 01:16:55,22,22
1499451436,2017-07-08 01:17:16,22,22
1499451456,2017-07-08 01:17:36,22,22
1499451475,2017-07-08 01:17:55,22,22
1499451495,2017-07-08 01:18:15,22,23
1499451515,2017-07-08 01:18:35,22,22
1499451535,2017-07-08 01:18:55,22,23
1499451555,2017-07-08 01:19:15,22,23
1499451575,2017-07-08 01:19:35,22,23
1499451596,2017-07-08 01:19:56,22,23
1499451615,2017-07-08 01:20:15,22,23
1499451635,2017-07-08 01:20:35,22,23
1499451655,2017-07-08 01:20:55,22,23
1499451675,2017-07-08 01:21:15,22,23
1499451695,2017-07-08 01:21:35,22,23
1499451716,2017-07-08 01:21:56,22,23
1499451739,2017-07-08 01:22:19,22,23
1499451758,2017-07-08 01:22:38,22,23
1499451775,2017-07-08 01:22:55,22,23
1499451795,2017-07-08 01:23:15,22,23
1499451815,2017-07-08 01:23:35,22,23
1499451837,2017-07-08 01:23:57,22,23
1499451857,2017-07-08 01:24:17,22,23
1499451875,2017-07-08 01:24:35,22,23
1499451905,2017-07-08 01:25:05,22,23
1499451925,2017-07-08 01:25:25,22,23
1499451935,2017-07-08 01:25:35,22,23
1499451955,2017-07-08 01:25:55,22,23
1499451975,2017-07-08 01:26:15,22,23
1499451995,2017-07-08 01:26:35,22,23
1499452015,2017-07-08 01:26:55,22,23
1499452035,2017-07-08 01:27:15,22,23
1499452055,2017-07-08 01:27:35,22,23
1499452076,2017-07-08 01:27:56,22,23
1499452096,2017-07-08 01:28:16,22,23
1499452115,2017-07-08 01:28:35,22,23
1499452135,2017-07-08 01:28:55,22,23
1499452155,2017-07-08 01:29:15,22,23
1499452176,2017-07-08 01:29:36,22,23
1499452196,2017-07-08 01:29:56,22,23
1499452215,2017-07-08 01:30:15,22,23
1499452235,2017-07-08 01:30:35,22,23
1499452255,2017-07-08 01:30:55,22,23
1499452275,2017-07-08 01:31:15,22,23
1499452295,2017-07-08 01:31:35,22,23
1499452315,2017-07-08 01:31:55,22,23
1499452335,2017-07-08 01:32:15,22,23
1499452355,2017-07-08 01:32:35,22,23
1499452375,2017-07-08 01:32:55,22,23
1499452395,2017-07-08 01:33:15,22,23
1499452415,2017-07-08 01:33:35,22,23
1499452436,2017-07-08 01:33:56,22,23
1499452456,2017-07-08 01:34:16,22,23
1499452475,2017-07-08 01:34:35,22,23
1499452495,2017-07-08 01:34:55,22,23
1499452516,2017-07-08 01:35:16,22,23
1499452536,2017-07-08 01:35:36,22,23
1499452555,2017-07-08 01:35:55,22,23
1499452575,2017-07-08 01:36:15,22,23
1499452596,2017-07-08 01:36:36,22,23
1499452619,2017-07-08 01:36:59,22,23
1499452639,2017-07-08 01:37:19,22,23
1499452655,2017-07-08 01:37:35,22,23
1499452676,2017-07-08 01:37:56,22,23
1499452697,2017-07-08 01:38:17,22,23
1499452716,2017-07-08 01:38:36,22,23
1499452736,2017-07-08 01:38:56,22,23
1499452756,2017-07-08 01:39:16,22,23
1499452775,2017-07-08 01:39:35,22,23
1499452795,2017-07-08 01:39:55,22,23
1499452816,2017-07-08 01:40:16,22,23
1499452835,2017-07-08 01:40:35,22,23
1499452855,2017-07-08 01:40:55,22,23
1499452875,2017-07-08 01:41:15,22,23
1499452895,2017-07-08 01:41:35,22,23
1499452915,2017-07-08 01:41:55,22,23
1499452935,2017-07-08 01:42:15,22,23
1499452956,2017-07-08 01:42:36,22,23
1499452976,2017-07-08 01:42:56,22,23
1499452995,2017-07-08 01:43:15,22,23
1499453015,2017-07-08 01:43:35,22,23
1499453035,2017-07-08 01:43:55,22,23
1499453055,2017-07-08 01:44:15,22,23
1499453075,2017-07-08 01:44:35,22,23
1499453096,2017-07-08 01:44:56,22,23
1499453115,2017-07-08 01:45:15,22,23
1499453135,2017-07-08 01:45:35,22,23
1499453155,2017-07-08 01:45:55,22,23
1499453175,2017-07-08 01:46:15,22,23
1499453195,2017-07-08 01:46:35,22,23
1499453215,2017-07-08 01:46:55,22,23
1499453235,2017-07-08 01:47:15,22,23
1499453255,2017-07-08 01:47:35,22,23
1499453276,2017-07-08 01:47:56,22,23
1499453296,2017-07-08 01:48:16,22,23
1499453315,2017-07-08 01:48:35,22,23
1499453335,2017-07-08 01:48:55,22,23
1499453355,2017-07-08 01:49:15,22,23
1499453376,2017-07-08 01:49:36,22,23
1499453396,2017-07-08 01:49:56,22,23
1499453416,2017-07-08 01:50:16,22,23
1499453436,2017-07-08 01:50:36,22,23
1499453455,2017-07-08 01:50:55,22,23
1499453475,2017-07-08 01:51:15,22,23
1499453496,2017-07-08 01:51:36,22,23
1499453516,2017-07-08 01:51:56,22,23
1499453536,2017-07-08 01:52:16,22,23
1499453561,2017-07-08 01:52:41,22,23
1499453580,2017-07-08 01:53:00,22,23
1499453595,2017-07-08 01:53:15,22,23
1499453615,2017-07-08 01:53:35,22,23
1499453635,2017-07-08 01:53:55,22,23
1499453656,2017-07-08 01:54:16,22,23
1499453676,2017-07-08 01:54:36,22,23
1499453697,2017-07-08 01:54:57,22,23
1499453717,2017-07-08 01:55:17,22,23
1499453735,2017-07-08 01:55:35,22,23
1499453755,2017-07-08 01:55:55,22,23
1499453775,2017-07-08 01:56:15,22,23
1499453795,2017-07-08 01:56:35,22,23
1499453815,2017-07-08 01:56:55,22,23
1499453835,2017-07-08 01:57:15,22,23
1499453856,2017-07-08 01:57:36,22,23
1499453876,2017-07-08 01:57:56,22,23
1499453895,2017-07-08 01:58:15,22,23
1499453915,2017-07-08 01:58:35,22,23
1499453935,2017-07-08 01:58:55,22,23
1499453955,2017-07-08 01:59:15,22,23
1499453975,2017-07-08 01:59:35,22,23
1499453995,2017-07-08 01:59:55,22,23
1499454015,2017-07-08 02:00:15,22,23
1499454035,2017-07-08 02:00:35,22,23
1499454055,2017-07-08 02:00:55,22,23
1499454075,2017-07-08 02:01:15,22,24
1499454096,2017-07-08 02:01:36,22,23
1499454116,2017-07-08 02:01:56,22,23
1499454135,2017-07-08 02:02:15,22,23
1499454157,2017-07-08 02:02:37,22,23
1499454177,2017-07-08 02:02:57,22,23
1499454195,2017-07-08 02:03:15,22,23
1499454215,2017-07-08 02:03:35,22,23
1499454235,2017-07-08 02:03:55,22,23
1499454255,2017-07-08 02:04:15,22,23
1499454275,2017-07-08 02:04:35,22,23
1499454295,2017-07-08 02:04:55,22,23
1499454315,2017-07-08 02:05:15,22,23
1499454335,2017-07-08 02:05:35,22,23
1499454355,2017-07-08 02:05:55,22,23
1499454376,2017-07-08 02:06:16,22,23
1499454396,2017-07-08 02:06:36,22,23
1499454416,2017-07-08 02:06:56,22,23
1499454436,2017-07-08 02:07:16,22,23
1499454456,2017-07-08 02:07:36,22,23
1499454475,2017-07-08 02:07:55,22,23
1499454495,2017-07-08 02:08:15,22,23
1499454515,2017-07-08 02:08:35,22,23
1499454535,2017-07-08 02:08:55,22,23
1499454555,2017-07-08 02:09:15,22,24
1499454575,2017-07-08 02:09:35,22,23
1499454596,2017-07-08 02:09:56,22,23
1499454616,2017-07-08 02:10:16,22,23
1499454636,2017-07-08 02:10:36,22,23
1499454656,2017-07-08 02:10:56,22,23
1499454676,2017-07-08 02:11:16,22,23
1499454695,2017-07-08 02:11:35,22,23
1499454716,2017-07-08 02:11:56,22,23
1499454736,2017-07-08 02:12:16,22,23
1499454755,2017-07-08 02:12:35,22,23
1499454775,2017-07-08 02:12:55,22,23
1499454795,2017-07-08 02:13:15,22,23
1499454815,2017-07-08 02:13:35,22,23
1499454835,2017-07-08 02:13:55,22,23
1499454855,2017-07-08 02:14:15,22,23
1499454876,2017-07-08 02:14:36,22,23
1499454895,2017-07-08 02:14:55,22,23
1499454915,2017-07-08 02:15:15,22,23
1499454935,2017-07-08 02:15:35,22,23
1499454955,2017-07-08 02:15:55,22,23
1499454975,2017-07-08 02:16:15,22,23
1499454995,2017-07-08 02:16:35,22,23
1499455015,2017-07-08 02:16:55,22,23
1499455035,2017-07-08 02:17:15,22,23
1499455055,2017-07-08 02:17:35,22,23
1499455077,2017-07-08 02:17:57,22,23
1499455097,2017-07-08 02:18:17,22,23
1499455115,2017-07-08 02:18:35,22,23
1499455140,2017-07-08 02:19:00,22,23
1499455161,2017-07-08 02:19:21,22,23
1499455176,2017-07-08 02:19:36,22,23
1499455195,2017-07-08 02:19:55,22,23
1499455215,2017-07-08 02:20:15,22,23
1499455235,2017-07-08 02:20:35,22,24
1499455256,2017-07-08 02:20:56,22,23
1499455276,2017-07-08 02:21:16,22,23
1499455296,2017-07-08 02:21:36,22,23
1499455315,2017-07-08 02:21:55,22,23
1499455335,2017-07-08 02:22:15,22,23
1499455355,2017-07-08 02:22:35,22,23
1499455375,2017-07-08 02:22:55,22,23
1499455395,2017-07-08 02:23:15,22,23
1499455415,2017-07-08 02:23:35,22,23
1499455435,2017-07-08 02:23:55,22,23
1499455455,2017-07-08 02:24:15,22,23
1499455475,2017-07-08 02:24:35,22,23
1499455495,2017-07-08 02:24:55,22,23
1499455515,2017-07-08 02:25:15,22,23
1499455535,2017-07-08 02:25:35,22,23
1499455555,2017-07-08 02:25:55,22,23
1499455575,2017-07-08 02:26:15,22,23
1499455595,2017-07-08 02:26:35,22,23
1499455615,2017-07-08 02:26:55,22,23
1499455635,2017-07-08 02:27:15,22,23
1499455655,2017-07-08 02:27:35,22,23
1499455676,2017-07-08 02:27:56,22,23
1499455695,2017-07-08 02:28:15,22,23
1499455715,2017-07-08 02:28:35,22,23
1499455735,2017-07-08 02:28:55,22,23
1499455755,2017-07-08 02:29:15,22,23
1499455775,2017-07-08 02:29:35,22,23
1499455796,2017-07-08 02:29:56,22,23
1499455815,2017-07-08 02:30:15,22,23
1499455836,2017-07-08 02:30:36,22,23
1499455856,2017-07-08 02:30:56,22,23
1499455875,2017-07-08 02:31:15,22,23
1499455895,2017-07-08 02:31:35,22,23
1499455915,2017-07-08 02:31:55,22,23
1499455935,2017-07-08 02:32:15,22,23
1499455955,2017-07-08 02:32:35,22,23
1499455975,2017-07-08 02:32:55,22,23
1499455995,2017-07-08 02:33:15,22,23
1499456015,2017-07-08 02:33:35,22,23
1499456035,2017-07-08 02:33:55,22,23
1499456055,2017-07-08 02:34:15,22,23
1499456075,2017-07-08 02:34:35,22,23
1499456095,2017-07-08 02:34:55,22,23
1499456115,2017-07-08 02:35:15,22,23
1499456135,2017-07-08 02:35:35,22,23
1499456155,2017-07-08 02:35:55,22,23
1499456175,2017-07-08 02:36:15,22,23
1499456195,2017-07-08 02:36:35,22,24
1499456215,2017-07-08 02:36:55,22,23
1499456235,2017-07-08 02:37:15,22,23
1499456255,2017-07-08 02:37:35,22,24
1499456275,2017-07-08 02:37:55,22,23
1499456295,2017-07-08 02:38:15,22,23
1499456315,2017-07-08 02:38:35,22,24
1499456335,2017-07-08 02:38:55,22,24
1499456356,2017-07-08 02:39:16,22,24
1499456376,2017-07-08 02:39:36,22,24
1499456396,2017-07-08 02:39:56,22,24
1499456416,2017-07-08 02:40:16,22,24
1499456436,2017-07-08 02:40:36,22,24
1499456455,2017-07-08 02:40:55,22,24
1499456475,2017-07-08 02:41:15,22,24
1499456495,2017-07-08 02:41:35,22,24
1499456515,2017-07-08 02:41:55,22,24
1499456535,2017-07-08 02:42:15,22,24
1499456555,2017-07-08 02:42:35,22,24
1499456575,2017-07-08 02:42:55,22,24
1499456595,2017-07-08 02:43:15,22,24
1499456615,2017-07-08 02:43:35,22,24
1499456635,2017-07-08 02:43:55,22,24
1499456655,2017-07-08 02:44:15,22,24
1499456675,2017-07-08 02:44:35,22,24
1499456695,2017-07-08 02:44:55,22,24
1499456715,2017-07-08 02:45:15,22,24
1499456735,2017-07-08 02:45:35,22,24
1499456755,2017-07-08 02:45:55,22,24
1499456775,2017-07-08 02:46:15,22,24
1499456795,2017-07-08 02:46:35,22,24
1499456815,2017-07-08 02:46:55,22,24
1499456835,2017-07-08 02:47:15,22,24
1499456855,2017-07-08 02:47:35,22,24
1499456875,2017-07-08 02:47:55,22,24
1499456895,2017-07-08 02:48:15,22,24
1499456915,2017-07-08 02:48:35,22,24
1499456935,2017-07-08 02:48:55,22,24
1499456956,2017-07-08 02:49:16,22,24
1499456976,2017-07-08 02:49:36,22,24
1499456996,2017-07-08 02:49:56,22,24
1499457016,2017-07-08 02:50:16,22,24
1499457035,2017-07-08 02:50:35,22,24
1499457056,2017-07-08 02:50:56,22,24
1499457076,2017-07-08 02:51:16,22,24
1499457095,2017-07-08 02:51:35,22,24
1499457116,2017-07-08 02:51:56,22,24
1499457136,2017-07-08 02:52:16,22,24
1499457155,2017-07-08 02:52:35,22,24
1499457175,2017-07-08 02:52:55,22,24
1499457196,2017-07-08 02:53:16,22,24
1499457215,2017-07-08 02:53:35,22,24
1499457235,2017-07-08 02:53:55,22,24
1499457255,2017-07-08 02:54:15,22,24
1499457276,2017-07-08 02:54:36,22,24
1499457296,2017-07-08 02:54:56,22,24
1499457317,2017-07-08 02:55:17,22,24
1499457336,2017-07-08 02:55:36,22,24
1499457356,2017-07-08 02:55:56,22,24
1499457375,2017-07-08 02:56:15,22,24
1499457395,2017-07-08 02:56:35,22,24
1499457415,2017-07-08 02:56:55,22,24
1499457435,2017-07-08 02:57:15,22,24
1499457455,2017-07-08 02:57:35,22,24
1499457475,2017-07-08 02:57:55,22,24
1499457495,2017-07-08 02:58:15,22,24
1499457515,2017-07-08 02:58:35,22,24
1499457535,2017-07-08 02:58:55,22,24
1499457556,2017-07-08 02:59:16,22,24
1499457576,2017-07-08 02:59:36,22,24
1499457595,2017-07-08 02:59:55,22,24
1499457615,2017-07-08 03:00:15,22,24
1499457635,2017-07-08 03:00:35,22,24
1499457655,2017-07-08 03:00:55,22,24
1499457675,2017-07-08 03:01:15,22,24
1499457695,2017-07-08 03:01:35,22,24
1499457715,2017-07-08 03:01:55,22,24
1499457736,2017-07-08 03:02:16,22,24
1499457756,2017-07-08 03:02:36,22,24
1499457775,2017-07-08 03:02:55,22,24
1499457795,2017-07-08 03:03:15,22,24
1499457815,2017-07-08 03:03:35,22,24
1499457835,2017-07-08 03:03:55,22,24
1499457855,2017-07-08 03:04:15,22,24
1499457875,2017-07-08 03:04:35,22,24
1499457895,2017-07-08 03:04:55,22,24
1499457915,2017-07-08 03:05:15,22,24
1499457935,2017-07-08 03:05:35,22,24
1499457955,2017-07-08 03:05:55,22,24
1499457975,2017-07-08 03:06:15,22,24
1499457995,2017-07-08 03:06:35,22,24
1499458015,2017-07-08 03:06:55,22,24
1499458035,2017-07-08 03:07:15,22,24
1499458055,2017-07-08 03:07:35,22,24
1499458075,2017-07-08 03:07:55,22,24
1499458095,2017-07-08 03:08:15,22,24
1499458115,2017-07-08 03:08:35,22,24
1499458135,2017-07-08 03:08:55,22,24
1499458155,2017-07-08 03:09:15,22,24
1499458175,2017-07-08 03:09:35,22,24
1499458195,2017-07-08 03:09:55,22,24
1499458215,2017-07-08 03:10:15,22,24
1499458235,2017-07-08 03:10:35,22,24
1499458255,2017-07-08 03:10:55,22,24
1499458275,2017-07-08 03:11:15,22,24
1499458295,2017-07-08 03:11:35,22,24
1499458315,2017-07-08 03:11:55,22,24
1499458335,2017-07-08 03:12:15,22,24
1499458355,2017-07-08 03:12:35,22,24
1499458375,2017-07-08 03:12:55,22,24
1499458395,2017-07-08 03:13:15,22,24
1499458415,2017-07-08 03:13:35,22,24
1499458435,2017-07-08 03:13:55,22,24
1499458456,2017-07-08 03:14:16,22,24
1499458476,2017-07-08 03:14:36,22,24
1499458495,2017-07-08 03:14:55,22,24
1499458515,2017-07-08 03:15:15,22,24
1499458535,2017-07-08 03:15:35,22,24
1499458555,2017-07-08 03:15:55,22,24
1499458575,2017-07-08 03:16:15,22,24
1499458595,2017-07-08 03:16:35,22,24
1499458615,2017-07-08 03:16:55,22,24
1499458635,2017-07-08 03:17:15,22,24
1499458655,2017-07-08 03:17:35,22,24
1499458675,2017-07-08 03:17:55,22,24
1499458695,2017-07-08 03:18:15,22,24
1499458715,2017-07-08 03:18:35,22,24
1499458735,2017-07-08 03:18:55,22,24
1499458756,2017-07-08 03:19:16,22,24
1499458776,2017-07-08 03:19:36,22,24
1499458795,2017-07-08 03:19:55,22,24
1499458815,2017-07-08 03:20:15,22,24
1499458835,2017-07-08 03:20:35,22,24
1499458855,2017-07-08 03:20:55,22,24
1499458875,2017-07-08 03:21:15,22,24
1499458896,2017-07-08 03:21:36,22,24
1499458915,2017-07-08 03:21:55,22,24
1499458935,2017-07-08 03:22:15,22,24
1499458955,2017-07-08 03:22:35,22,24
1499458975,2017-07-08 03:22:55,22,24
1499458995,2017-07-08 03:23:15,22,24
1499459016,2017-07-08 03:23:36,22,24
1499459036,2017-07-08 03:23:56,22,24
1499459055,2017-07-08 03:24:15,22,24
1499459075,2017-07-08 03:24:35,22,24
1499459095,2017-07-08 03:24:55,22,24
1499459115,2017-07-08 03:25:15,22,24
1499459135,2017-07-08 03:25:35,22,24
1499459155,2017-07-08 03:25:55,22,24
1499459175,2017-07-08 03:26:15,22,24
1499459195,2017-07-08 03:26:35,22,24
1499459215,2017-07-08 03:26:55,22,24
1499459235,2017-07-08 03:27:15,22,24
1499459255,2017-07-08 03:27:35,22,24
1499459275,2017-07-08 03:27:55,22,24
1499459295,2017-07-08 03:28:15,22,24
1499459315,2017-07-08 03:28:35,22,24
1499459335,2017-07-08 03:28:55,22,24
1499459356,2017-07-08 03:29:16,22,24
1499459376,2017-07-08 03:29:36,22,24
1499459395,2017-07-08 03:29:55,22,24
1499459415,2017-07-08 03:30:15,22,24
1499459436,2017-07-08 03:30:36,22,24
1499459455,2017-07-08 03:30:55,22,24
1499459475,2017-07-08 03:31:15,22,24
