timestamp,datetime,grid,solar,load
1499446800,8/7/2017 0:00,1224.159,-15.802,1208.357
1499446805,8/7/2017 0:00,1231.438,-15.966,1215.472
1499446809,8/7/2017 0:00,1218.961,-14.871,1204.09
1499446815,8/7/2017 0:00,1228.378,-15.082,1213.296
1499446819,8/7/2017 0:00,1160.688,-16.329,1144.359
1499446824,8/7/2017 0:00,1166.132,-16.535,1149.597
1499446829,8/7/2017 0:00,1158.141,-16.062,1142.079
1499446834,8/7/2017 0:00,1170.776,-16.816,1153.96
1499446839,8/7/2017 0:00,1164.183,-16.281,1147.902
1499446844,8/7/2017 0:00,1179.058,-16.93,1162.128
1499446849,8/7/2017 0:00,1168.603,-16.602,1152.001
1499446856,8/7/2017 0:00,1171.295,-16.698,1154.597
1499446860,8/7/2017 0:01,1173.434,-16.323,1157.111
1499446864,8/7/2017 0:01,1235.154,-14.991,1220.163
1499446869,8/7/2017 0:01,1244.555,-15.456,1229.099
1499446874,8/7/2017 0:01,1235.158,-15.017,1220.141
1499446879,8/7/2017 0:01,1225.436,-15.538,1209.898
1499446885,8/7/2017 0:01,1242.575,-15.276,1227.299
1499446889,8/7/2017 0:01,1231.262,-14.987,1216.275
1499446895,8/7/2017 0:01,1242.358,-15.337,1227.021
1499446899,8/7/2017 0:01,1242.288,-15.406,1226.882
1499446904,8/7/2017 0:01,1238.12,-15.261,1222.859
1499446909,8/7/2017 0:01,1238.179,-15.308,1222.871
1499446915,8/7/2017 0:01,1235.488,-14.982,1220.506
1499446919,8/7/2017 0:01,1336.072,-15.142,1320.93
1499446924,8/7/2017 0:02,1313.632,-15.991,1297.641
1499446929,8/7/2017 0:02,1430.477,-16.004,1414.473
1499446935,8/7/2017 0:02,1389.888,-15.925,1373.963
1499446939,8/7/2017 0:02,1429.508,-16.076,1413.432
1499446944,8/7/2017 0:02,1486.592,-14.705,1471.887
1499446949,8/7/2017 0:02,1548.639,-15.513,1533.126
1499446954,8/7/2017 0:02,1607.676,-15.374,1592.302
1499446959,8/7/2017 0:02,1672.278,-15.307,1656.971
1499446965,8/7/2017 0:02,1677.907,-15.402,1662.505
1499446969,8/7/2017 0:02,1776.428,-14.93,1761.498
1499446975,8/7/2017 0:02,1739.082,-14.553,1724.529
1499446979,8/7/2017 0:02,1719.164,-14.966,1704.198
1499446984,8/7/2017 0:03,1715.091,-14.232,1700.859
1499446989,8/7/2017 0:03,1714.415,-14.433,1699.982
1499446994,8/7/2017 0:03,1782.401,-15.29,1767.111
1499446999,8/7/2017 0:03,1718.196,-15.666,1702.53
1499447004,8/7/2017 0:03,1785.205,-15.426,1769.779
1499447009,8/7/2017 0:03,1781.395,-15.232,1766.163
1499447015,8/7/2017 0:03,1784.712,-15.356,1769.356
1499447019,8/7/2017 0:03,1757.87,-15.063,1742.807
1499447024,8/7/2017 0:03,1717.872,-15.471,1702.401
1499447029,8/7/2017 0:03,1719.918,-15.104,1704.814
1499447035,8/7/2017 0:03,1727.698,-14.599,1713.099
1499447039,8/7/2017 0:03,1722.641,-14.18,1708.461
1499447044,8/7/2017 0:04,1723.052,-14.668,1708.384
1499447049,8/7/2017 0:04,1725.36,-14.264,1711.096
1499447055,8/7/2017 0:04,1799.2,-15.091,1784.109
1499447060,8/7/2017 0:04,1783.85,-14.803,1769.047
1499447065,8/7/2017 0:04,1794.121,-15.168,1778.953
1499447069,8/7/2017 0:04,1764.063,-14.831,1749.232
1499447074,8/7/2017 0:04,1789.059,-14.969,1774.09
1499447079,8/7/2017 0:04,1765.178,-15.466,1749.712
1499447084,8/7/2017 0:04,1708.274,-14.816,1693.458
1499447089,8/7/2017 0:04,1662.818,-15.305,1647.513
1499447094,8/7/2017 0:04,1338.44,-16.034,1322.406
1499447099,8/7/2017 0:04,1347.135,-16.488,1330.647
1499447105,8/7/2017 0:05,1344.875,-16.005,1328.87
1499447109,8/7/2017 0:05,1262.72,-16.518,1246.202
1499447114,8/7/2017 0:05,1268.616,-15.453,1253.163
1499447119,8/7/2017 0:05,1190.04,-16.3,1173.74
1499447125,8/7/2017 0:05,1194.356,-16.582,1177.774
1499447129,8/7/2017 0:05,1200.179,-16.766,1183.413
1499447135,8/7/2017 0:05,1198.886,-16.383,1182.503
1499447139,8/7/2017 0:05,1200.027,-16.568,1183.459
1499447144,8/7/2017 0:05,1128.498,-16.823,1111.675
1499447149,8/7/2017 0:05,1138.851,-16.274,1122.577
1499447155,8/7/2017 0:05,1082.434,-16.724,1065.71
1499447159,8/7/2017 0:05,1074.18,-16.183,1057.997
1499447164,8/7/2017 0:06,1078.091,-16.202,1061.889
1499447169,8/7/2017 0:06,1141.562,-16.273,1125.289
1499447175,8/7/2017 0:06,1152.162,-16.236,1135.926
1499447179,8/7/2017 0:06,1144.08,-16.324,1127.756
1499447185,8/7/2017 0:06,1144.911,-16.581,1128.33
1499447189,8/7/2017 0:06,1143.845,-16.623,1127.222
1499447194,8/7/2017 0:06,1141.131,-16.379,1124.752
1499447199,8/7/2017 0:06,1132.454,-16.611,1115.843
1499447204,8/7/2017 0:06,1143.998,-16.503,1127.495
1499447209,8/7/2017 0:06,1148.577,-16.44,1132.137
1499447214,8/7/2017 0:06,1142.338,-16.16,1126.178
1499447219,8/7/2017 0:06,1144.473,-16.707,1127.766
1499447225,8/7/2017 0:07,1111.034,-16.386,1094.648
1499447229,8/7/2017 0:07,1102.763,-16.394,1086.369
1499447234,8/7/2017 0:07,1101.021,-16.371,1084.65
1499447239,8/7/2017 0:07,1102.442,-16.407,1086.035
1499447245,8/7/2017 0:07,1111.433,-16.476,1094.957
1499447249,8/7/2017 0:07,1099.455,-16.4,1083.055
1499447256,8/7/2017 0:07,1102.972,-16.047,1086.925
1499447260,8/7/2017 0:07,1086.623,-16.574,1070.049
1499447264,8/7/2017 0:07,1040.119,-16.165,1023.954
1499447269,8/7/2017 0:07,1041.283,-16.597,1024.686
1499447275,8/7/2017 0:07,1042.814,-16.62,1026.194
1499447279,8/7/2017 0:07,1040.64,-16.105,1024.535
1499447285,8/7/2017 0:08,1047.34,-16.335,1031.005
1499447289,8/7/2017 0:08,1044.03,-16.174,1027.856
1499447295,8/7/2017 0:08,1044.638,-16.586,1028.052
1499447299,8/7/2017 0:08,1110.843,-16.52,1094.323
1499447304,8/7/2017 0:08,1108.273,-16.352,1091.921
1499447309,8/7/2017 0:08,1041.115,-16.109,1025.006
1499447314,8/7/2017 0:08,1062.265,-15.233,1047.032
1499447319,8/7/2017 0:08,1098.075,-16.266,1081.809
1499447325,8/7/2017 0:08,1035.138,-16.43,1018.708
1499447329,8/7/2017 0:08,1109.061,-16.582,1092.479
1499447334,8/7/2017 0:08,1105.157,-16.13,1089.027
1499447339,8/7/2017 0:08,1102.96,-16.303,1086.657
1499447345,8/7/2017 0:09,1109.225,-16.3,1092.925
1499447349,8/7/2017 0:09,1104.856,-16.101,1088.755
1499447354,8/7/2017 0:09,1106.498,-16.591,1089.907
1499447359,8/7/2017 0:09,1102.483,-16.157,1086.326
1499447364,8/7/2017 0:09,1109.099,-16.48,1092.619
1499447369,8/7/2017 0:09,1108.567,-16.72,1091.847
1499447375,8/7/2017 0:09,1110.449,-16.527,1093.922
1499447379,8/7/2017 0:09,1102.806,-16.392,1086.414
1499447384,8/7/2017 0:09,1099.461,-16.213,1083.248
1499447389,8/7/2017 0:09,1042.596,-16.604,1025.992
1499447394,8/7/2017 0:09,1036.263,-16.137,1020.126
1499447399,8/7/2017 0:09,1136.956,-16.671,1120.285
1499447405,8/7/2017 0:10,1115.263,-16.109,1099.154
1499447409,8/7/2017 0:10,1193.703,-14.929,1178.774
1499447414,8/7/2017 0:10,1259.876,-14.834,1245.042
1499447419,8/7/2017 0:10,1308.118,-16.222,1291.896
1499447425,8/7/2017 0:10,1371.56,-15.844,1355.716
1499447429,8/7/2017 0:10,1368.548,-16.093,1352.455
1499447434,8/7/2017 0:10,1439.606,-16.046,1423.56
1499447439,8/7/2017 0:10,1474.074,-15.648,1458.426
1499447444,8/7/2017 0:10,1555.102,-15.479,1539.623
1499447449,8/7/2017 0:10,1563.249,-15.108,1548.141
1499447454,8/7/2017 0:10,1577.138,-15.234,1561.904
1499447459,8/7/2017 0:10,1584.132,-15.415,1568.717
1499447464,8/7/2017 0:11,1648.495,-15.373,1633.122
1499447469,8/7/2017 0:11,1649.389,-15.2,1634.189
1499447475,8/7/2017 0:11,1647.797,-15.456,1632.341
1499447479,8/7/2017 0:11,1640.742,-15.039,1625.703
1499447485,8/7/2017 0:11,1647.182,-14.911,1632.271
1499447489,8/7/2017 0:11,1652.377,-15.034,1637.343
1499447494,8/7/2017 0:11,1651.501,-14.993,1636.508
1499447499,8/7/2017 0:11,1644.117,-15.436,1628.681
1499447504,8/7/2017 0:11,1645.63,-14.921,1630.709
1499447509,8/7/2017 0:11,1650.117,-15.36,1634.757
1499447514,8/7/2017 0:11,1670.996,-14.907,1656.089
1499447519,8/7/2017 0:11,1688.849,-15.262,1673.587
1499447524,8/7/2017 0:12,1685.519,-15.138,1670.381
1499447529,8/7/2017 0:12,1683.614,-14.884,1668.73
1499447534,8/7/2017 0:12,1688.556,-15.5,1673.056
1499447539,8/7/2017 0:12,1680.064,-15.05,1665.014
1499447544,8/7/2017 0:12,1627.658,-15.401,1612.257
1499447549,8/7/2017 0:12,1619.723,-14.994,1604.729
1499447555,8/7/2017 0:12,1668.533,-15.298,1653.235
1499447559,8/7/2017 0:12,1714.331,-14.946,1699.385
1499447564,8/7/2017 0:12,1644.893,-15.494,1629.399
1499447569,8/7/2017 0:12,1426.706,-15.721,1410.985
1499447574,8/7/2017 0:12,1288.95,-16.032,1272.918
1499447579,8/7/2017 0:12,1284.944,-16.168,1268.776
1499447584,8/7/2017 0:13,1227.268,-15.026,1212.242
1499447589,8/7/2017 0:13,1140.254,-16.278,1123.976
1499447594,8/7/2017 0:13,1140.133,-16.555,1123.578
1499447599,8/7/2017 0:13,1074.578,-16.173,1058.405
1499447604,8/7/2017 0:13,1110.06,-16.566,1093.494
1499447609,8/7/2017 0:13,1067.601,-16.111,1051.49
1499447615,8/7/2017 0:13,1092.991,-16.099,1076.892
1499447619,8/7/2017 0:13,1134.989,-16.623,1118.366
1499447624,8/7/2017 0:13,1128.82,-16.482,1112.338
1499447629,8/7/2017 0:13,1064.027,-16.474,1047.553
1499447634,8/7/2017 0:13,1097.883,-16.589,1081.294
1499447639,8/7/2017 0:13,1132.226,-16.645,1115.581
1499447644,8/7/2017 0:14,1123.832,-16.659,1107.173
1499447649,8/7/2017 0:14,1134.315,-16.695,1117.62
1499447655,8/7/2017 0:14,1133.01,-16.691,1116.319
1499447659,8/7/2017 0:14,1118.726,-16.724,1102.002
1499447665,8/7/2017 0:14,1135.225,-16.725,1118.5
1499447669,8/7/2017 0:14,1138.279,-16.701,1121.578
1499447674,8/7/2017 0:14,1055.28,-16.659,1038.621
1499447679,8/7/2017 0:14,1089.419,-16.699,1072.72
1499447684,8/7/2017 0:14,1117.434,-16.635,1100.799
1499447689,8/7/2017 0:14,1097.932,-16.262,1081.67
1499447695,8/7/2017 0:14,1059.048,-16.137,1042.911
1499447699,8/7/2017 0:14,1064.737,-16.222,1048.515
1499447704,8/7/2017 0:15,1054.741,-16.409,1038.332
1499447709,8/7/2017 0:15,1129.015,-16.366,1112.649
1499447715,8/7/2017 0:15,1075.102,-16.29,1058.812
1499447719,8/7/2017 0:15,1066.188,-16.441,1049.747
1499447725,8/7/2017 0:15,1065.018,-16.187,1048.831
1499447730,8/7/2017 0:15,1130.281,-16.36,1113.921
1499447735,8/7/2017 0:15,1140.67,-16.3,1124.37
1499447739,8/7/2017 0:15,1077.12,-16.682,1060.438
1499447744,8/7/2017 0:15,1139.433,-16.521,1122.912
1499447749,8/7/2017 0:15,1148.957,-16.524,1132.433
1499447755,8/7/2017 0:15,1140.134,-16.24,1123.894
1499447759,8/7/2017 0:15,1142.27,-16.743,1125.527
1499447765,8/7/2017 0:16,1143.999,-16.326,1127.673
1499447769,8/7/2017 0:16,1146.067,-16.78,1129.287
1499447774,8/7/2017 0:16,1129.601,-16.366,1113.235
1499447780,8/7/2017 0:16,1151.762,-16.679,1135.083
1499447785,8/7/2017 0:16,1142.571,-16.142,1126.429
1499447789,8/7/2017 0:16,1147.073,-16.345,1130.728
1499447795,8/7/2017 0:16,1145.499,-16.523,1128.976
1499447799,8/7/2017 0:16,1080.924,-16.165,1064.759
1499447805,8/7/2017 0:16,1082.96,-16.131,1066.829
1499447809,8/7/2017 0:16,1086.399,-16.709,1069.69
1499447814,8/7/2017 0:16,1154.526,-16.52,1138.006
1499447820,8/7/2017 0:17,1087.465,-16.629,1070.836
1499447826,8/7/2017 0:17,1141.624,-16.628,1124.996
1499447829,8/7/2017 0:17,1080.861,-16.646,1064.215
1499447835,8/7/2017 0:17,1069.01,-16.558,1052.452
1499447839,8/7/2017 0:17,1082.009,-16.671,1065.338
1499447844,8/7/2017 0:17,1137.258,-16.407,1120.851
1499447849,8/7/2017 0:17,1062.195,-16.546,1045.649
1499447856,8/7/2017 0:17,1059.407,-16.385,1043.022
1499447860,8/7/2017 0:17,1142.046,-16.542,1125.504
1499447865,8/7/2017 0:17,1143.93,-16.599,1127.331
1499447869,8/7/2017 0:17,1129.123,-16.378,1112.745
1499447875,8/7/2017 0:17,1130.689,-16.591,1114.098
1499447879,8/7/2017 0:17,1225.554,-15.504,1210.05
1499447884,8/7/2017 0:18,1211.634,-15.12,1196.514
1499447889,8/7/2017 0:18,1252.383,-16.105,1236.278
1499447895,8/7/2017 0:18,1307.779,-15.958,1291.821
1499447901,8/7/2017 0:18,1380.528,-16.054,1364.474
1499447906,8/7/2017 0:18,1433.885,-15.758,1418.127
1499447909,8/7/2017 0:18,1472.244,-16.257,1455.987
1499447915,8/7/2017 0:18,1512.306,-15.649,1496.657
1499447919,8/7/2017 0:18,1525.612,-15.278,1510.334
1499447924,8/7/2017 0:18,1580.02,-15.529,1564.491
1499447929,8/7/2017 0:18,1609.282,-15.621,1593.661
1499447935,8/7/2017 0:18,1595.095,-15.374,1579.721
1499447939,8/7/2017 0:18,1612.594,-14.997,1597.597
1499447944,8/7/2017 0:19,1612.751,-15.16,1597.591
1499447949,8/7/2017 0:19,1619.933,-15.322,1604.611
1499447955,8/7/2017 0:19,1682.401,-15.331,1667.07
1499447959,8/7/2017 0:19,1676.432,-15.421,1661.011
1499447964,8/7/2017 0:19,1671.158,-15.175,1655.983
1499447969,8/7/2017 0:19,1610.856,-15.002,1595.854
1499447975,8/7/2017 0:19,1677.204,-15.071,1662.133
1499447979,8/7/2017 0:19,1681.801,-15.053,1666.748
1499447985,8/7/2017 0:19,1612.878,-15.026,1597.852
1499447989,8/7/2017 0:19,1689.811,-15.231,1674.58
1499447995,8/7/2017 0:19,1614.883,-15.011,1599.872
1499447999,8/7/2017 0:19,1680.999,-15.257,1665.742
1499448005,8/7/2017 0:20,1689.146,-15.213,1673.933
1499448009,8/7/2017 0:20,1676.966,-15.336,1661.63
1499448015,8/7/2017 0:20,1678.519,-15.18,1663.339
1499448019,8/7/2017 0:20,1680.037,-15.211,1664.826
1499448024,8/7/2017 0:20,1683.856,-14.952,1668.904
1499448029,8/7/2017 0:20,1678.405,-15.075,1663.33
1499448034,8/7/2017 0:20,1669.501,-15.469,1654.032
1499448042,8/7/2017 0:20,1605.227,-15.696,1589.531
1499448047,8/7/2017 0:20,1541.545,-15.821,1525.724
1499448049,8/7/2017 0:20,1219.401,-16.118,1203.283
1499448054,8/7/2017 0:20,1221.49,-15.093,1206.397
1499448059,8/7/2017 0:20,1223.03,-15.214,1207.816
1499448064,8/7/2017 0:21,1220.443,-15.562,1204.881
1499448069,8/7/2017 0:21,1128.752,-16.298,1112.454
1499448075,8/7/2017 0:21,1137.751,-16.269,1121.482
1499448079,8/7/2017 0:21,1139.809,-16.2,1123.609
1499448084,8/7/2017 0:21,1132.678,-16.187,1116.491
1499448089,8/7/2017 0:21,1069.681,-16.454,1053.227
1499448095,8/7/2017 0:21,1041.819,-16.709,1025.11
1499448099,8/7/2017 0:21,1052.203,-16.598,1035.605
1499448104,8/7/2017 0:21,1054.506,-16.556,1037.95
1499448109,8/7/2017 0:21,1055.831,-16.347,1039.484
1499448114,8/7/2017 0:21,1132.174,-16.167,1116.007
1499448119,8/7/2017 0:21,1134.452,-16.355,1118.097
1499448124,8/7/2017 0:22,1130.722,-16.217,1114.505
1499448129,8/7/2017 0:22,1070.65,-16.292,1054.358
1499448134,8/7/2017 0:22,1060.766,-16.507,1044.259
1499448139,8/7/2017 0:22,1056.579,-16.449,1040.13
1499448144,8/7/2017 0:22,1050.286,-16.217,1034.069
1499448149,8/7/2017 0:22,1045.818,-16.3,1029.518
1499448155,8/7/2017 0:22,1055.344,-16.36,1038.984
1499448159,8/7/2017 0:22,1118.558,-16.254,1102.304
1499448164,8/7/2017 0:22,1124.417,-16.671,1107.746
1499448169,8/7/2017 0:22,1127.318,-16.346,1110.972
1499448174,8/7/2017 0:22,1143.81,-16.463,1127.347
1499448179,8/7/2017 0:22,1083.904,-16.307,1067.597
1499448184,8/7/2017 0:23,1120.945,-16.219,1104.726
1499448189,8/7/2017 0:23,1051.531,-16.292,1035.239
1499448194,8/7/2017 0:23,1116.032,-16.379,1099.653
1499448199,8/7/2017 0:23,1052.86,-16.43,1036.43
1499448204,8/7/2017 0:23,1067.256,-16.523,1050.733
1499448209,8/7/2017 0:23,1118.438,-16.526,1101.912
1499448215,8/7/2017 0:23,1123.966,-16.633,1107.333
1499448219,8/7/2017 0:23,1113.557,-16.435,1097.122
1499448224,8/7/2017 0:23,1004.63,-15.238,989.392
1499448229,8/7/2017 0:23,1063.321,-15.355,1047.966
1499448234,8/7/2017 0:23,1092.897,-16.8,1076.097
1499448239,8/7/2017 0:23,1106.103,-16.567,1089.536
1499448245,8/7/2017 0:24,1085.857,-16.488,1069.369
1499448251,8/7/2017 0:24,1114.283,-16.224,1098.059
1499448256,8/7/2017 0:24,1121.37,-16.472,1104.898
1499448259,8/7/2017 0:24,1117.275,-16.253,1101.022
1499448265,8/7/2017 0:24,1117.779,-16.691,1101.088
1499448269,8/7/2017 0:24,1092.871,-16.733,1076.138
1499448274,8/7/2017 0:24,1109.851,-16.475,1093.376
1499448279,8/7/2017 0:24,1026.775,-16.216,1010.559
1499448284,8/7/2017 0:24,1029.612,-15.562,1014.05
1499448289,8/7/2017 0:24,1056.637,-16.399,1040.238
1499448294,8/7/2017 0:24,1031.45,-15.475,1015.975
1499448299,8/7/2017 0:24,1038.397,-16.351,1022.046
1499448304,8/7/2017 0:25,1049.114,-16.732,1032.382
1499448310,8/7/2017 0:25,1084.689,-16.429,1068.26
1499448315,8/7/2017 0:25,1121.576,-16.424,1105.152
1499448319,8/7/2017 0:25,1162.041,-16.256,1145.785
1499448324,8/7/2017 0:25,1270.274,-16.605,1253.669
1499448329,8/7/2017 0:25,1222.092,-15.008,1207.084
1499448334,8/7/2017 0:25,1272.687,-16.462,1256.225
1499448339,8/7/2017 0:25,1329.835,-15.942,1313.893
1499448345,8/7/2017 0:25,1387.989,-15.761,1372.228
1499448349,8/7/2017 0:25,1370.645,-15.905,1354.74
1499448354,8/7/2017 0:25,1486.464,-15.735,1470.729
1499448359,8/7/2017 0:25,1531.026,-15.398,1515.628
1499448364,8/7/2017 0:26,1546.2,-15.154,1531.046
1499448369,8/7/2017 0:26,1549.422,-15.254,1534.168
1499448374,8/7/2017 0:26,1644.914,-15.109,1629.805
1499448379,8/7/2017 0:26,1643.317,-15.327,1627.99
1499448385,8/7/2017 0:26,1655.134,-15.088,1640.046
1499448389,8/7/2017 0:26,1649.689,-15.452,1634.237
1499448394,8/7/2017 0:26,1649.281,-15.202,1634.079
1499448399,8/7/2017 0:26,1645.375,-15.116,1630.259
1499448404,8/7/2017 0:26,1661.778,-15.581,1646.197
1499448409,8/7/2017 0:26,1596.894,-15.253,1581.641
1499448414,8/7/2017 0:26,1597.387,-15.55,1581.837
1499448419,8/7/2017 0:26,1596.23,-15.146,1581.084
1499448424,8/7/2017 0:27,1599.195,-15.236,1583.959
1499448429,8/7/2017 0:27,1592.496,-15.22,1577.276
1499448434,8/7/2017 0:27,1661.378,-15.406,1645.972
1499448439,8/7/2017 0:27,1669.328,-15.122,1654.206
1499448445,8/7/2017 0:27,1660.149,-15.151,1644.998
1499448449,8/7/2017 0:27,1669.097,-15.039,1654.058
1499448454,8/7/2017 0:27,1670.93,-15.657,1655.273
1499448459,8/7/2017 0:27,1666,-15.548,1650.452
1499448464,8/7/2017 0:27,1599.149,-15.106,1584.043
1499448469,8/7/2017 0:27,1600.934,-15.054,1585.88
1499448475,8/7/2017 0:27,1662.984,-15.401,1647.583
1499448479,8/7/2017 0:27,1604.652,-15.267,1589.385
1499448484,8/7/2017 0:28,1542.961,-15.645,1527.316
1499448489,8/7/2017 0:28,1499.735,-14.575,1485.16
1499448494,8/7/2017 0:28,1491.68,-15.164,1476.516
1499448499,8/7/2017 0:28,1482.153,-14.608,1467.545
1499448505,8/7/2017 0:28,1482.735,-15.204,1467.531
1499448509,8/7/2017 0:28,1479.74,-14.586,1465.154
1499448515,8/7/2017 0:28,1478.937,-15.63,1463.307
1499448519,8/7/2017 0:28,1475.513,-14.846,1460.667
1499448524,8/7/2017 0:28,1483.508,-15.112,1468.396
1499448529,8/7/2017 0:28,1202.069,-16.261,1185.808
1499448534,8/7/2017 0:28,1130.001,-16.416,1113.585
1499448539,8/7/2017 0:28,1130.232,-16.358,1113.874
1499448544,8/7/2017 0:29,1131.738,-16.455,1115.283
1499448549,8/7/2017 0:29,1052.431,-16.557,1035.874
1499448554,8/7/2017 0:29,1051.251,-16.704,1034.547
1499448559,8/7/2017 0:29,1055.044,-16.693,1038.351
1499448564,8/7/2017 0:29,1070.955,-16.262,1054.693
1499448569,8/7/2017 0:29,1049.67,-16.454,1033.216
1499448574,8/7/2017 0:29,1120.124,-16.723,1103.401
1499448579,8/7/2017 0:29,1121.117,-16.402,1104.715
1499448585,8/7/2017 0:29,1116.774,-16.625,1100.149
1499448590,8/7/2017 0:29,1054.292,-16.567,1037.725
1499448594,8/7/2017 0:29,1116.216,-16.226,1099.99
1499448599,8/7/2017 0:29,1119.608,-16.71,1102.898
1499448604,8/7/2017 0:30,1109.717,-16.385,1093.332
1499448609,8/7/2017 0:30,1118.592,-16.799,1101.793
1499448614,8/7/2017 0:30,1106.923,-16.366,1090.557
1499448619,8/7/2017 0:30,1117.517,-16.58,1100.937
1499448624,8/7/2017 0:30,1102.615,-16.433,1086.182
1499448629,8/7/2017 0:30,1120.533,-16.746,1103.787
1499448634,8/7/2017 0:30,1115.409,-16.257,1099.152
1499448639,8/7/2017 0:30,1115.917,-16.734,1099.183
1499448644,8/7/2017 0:30,1116.271,-16.381,1099.89
1499448649,8/7/2017 0:30,1048.404,-16.556,1031.848
1499448654,8/7/2017 0:30,1097.05,-16.628,1080.422
1499448659,8/7/2017 0:30,1119.17,-16.582,1102.588
1499448665,8/7/2017 0:31,1116.629,-16.601,1100.028
1499448669,8/7/2017 0:31,1121.048,-16.598,1104.45
1499448674,8/7/2017 0:31,1112.368,-16.307,1096.061
1499448679,8/7/2017 0:31,1110.645,-16.382,1094.263
1499448684,8/7/2017 0:31,1118.934,-16.516,1102.418
1499448689,8/7/2017 0:31,1113.241,-16.419,1096.822
1499448695,8/7/2017 0:31,1121.217,-16.793,1104.424
1499448699,8/7/2017 0:31,1052.656,-16.244,1036.412
1499448704,8/7/2017 0:31,1056.38,-16.439,1039.941
1499448709,8/7/2017 0:31,1050.432,-16.408,1034.024
1499448715,8/7/2017 0:31,1053.606,-16.761,1036.845
1499448719,8/7/2017 0:31,1113.662,-16.291,1097.371
1499448724,8/7/2017 0:32,1114.684,-16.712,1097.972
1499448729,8/7/2017 0:32,1114.07,-16.325,1097.745
1499448734,8/7/2017 0:32,1114.411,-16.789,1097.622
1499448739,8/7/2017 0:32,1106.702,-16.294,1090.408
1499448746,8/7/2017 0:32,1117.658,-16.439,1101.219
1499448749,8/7/2017 0:32,1112.45,-16.367,1096.083
1499448754,8/7/2017 0:32,1115.845,-16.436,1099.409
1499448759,8/7/2017 0:32,1119.775,-16.873,1102.902
1499448764,8/7/2017 0:32,1052.789,-16.701,1036.088
1499448769,8/7/2017 0:32,1046.124,-16.265,1029.859
1499448774,8/7/2017 0:32,1051.136,-16.484,1034.652
1499448779,8/7/2017 0:32,1045.351,-16.278,1029.073
1499448785,8/7/2017 0:33,1054.337,-16.584,1037.753
1499448789,8/7/2017 0:33,1045.44,-16.287,1029.153
1499448795,8/7/2017 0:33,1118.588,-16.529,1102.059
1499448799,8/7/2017 0:33,1114.023,-16.372,1097.651
1499448805,8/7/2017 0:33,1110.384,-16.46,1093.924
1499448810,8/7/2017 0:33,1119.145,-16.679,1102.466
1499448814,8/7/2017 0:33,1119.817,-16.708,1103.109
1499448819,8/7/2017 0:33,1113.144,-16.707,1096.437
1499448824,8/7/2017 0:33,1111.75,-16.739,1095.011
1499448829,8/7/2017 0:33,1113.226,-16.789,1096.437
1499448835,8/7/2017 0:33,1118.188,-16.68,1101.508
1499448839,8/7/2017 0:33,1113.176,-16.705,1096.471
1499448844,8/7/2017 0:34,1110.441,-16.673,1093.768
1499448849,8/7/2017 0:34,1110.434,-16.564,1093.87
1499448854,8/7/2017 0:34,1096.094,-16.46,1079.634
1499448859,8/7/2017 0:34,1045.313,-16.255,1029.058
1499448864,8/7/2017 0:34,1044.194,-16.354,1027.84
1499448869,8/7/2017 0:34,1049.3,-16.846,1032.454
1499448874,8/7/2017 0:34,1090.921,-16.834,1074.087
1499448879,8/7/2017 0:34,1197.462,-16.332,1181.13
1499448884,8/7/2017 0:34,1239.656,-15.145,1224.511
1499448889,8/7/2017 0:34,1196.058,-16.735,1179.323
1499448894,8/7/2017 0:34,1242.194,-15.545,1226.649
1499448899,8/7/2017 0:34,1290.241,-16.254,1273.987
1499448905,8/7/2017 0:35,1367.573,-16.267,1351.306
1499448909,8/7/2017 0:35,1414.836,-15.907,1398.929
1499448914,8/7/2017 0:35,1472.977,-16.1,1456.877
1499448919,8/7/2017 0:35,1531.292,-14.631,1516.661
1499448924,8/7/2017 0:35,1577.108,-15.158,1561.95
1499448929,8/7/2017 0:35,1656.712,-15.645,1641.067
1499448935,8/7/2017 0:35,1658.469,-15.624,1642.845
1499448939,8/7/2017 0:35,1661.667,-15.099,1646.568
1499448944,8/7/2017 0:35,1653.967,-15.498,1638.469
1499448950,8/7/2017 0:35,1651.481,-15.144,1636.337
1499448955,8/7/2017 0:35,1651.207,-15.364,1635.843
1499448959,8/7/2017 0:35,1652.164,-15.348,1636.816
1499448964,8/7/2017 0:36,1654.739,-15.601,1639.138
1499448969,8/7/2017 0:36,1659.119,-15.294,1643.825
1499448975,8/7/2017 0:36,1650.751,-15.119,1635.632
1499448979,8/7/2017 0:36,1650.024,-15.275,1634.749
1499448985,8/7/2017 0:36,1650.974,-15.43,1635.544
1499448989,8/7/2017 0:36,1653.737,-15.499,1638.238
1499448994,8/7/2017 0:36,1630.617,-15.202,1615.415
1499448999,8/7/2017 0:36,1658.041,-15.577,1642.464
1499449005,8/7/2017 0:36,1591.151,-15.091,1576.06
1499449010,8/7/2017 0:36,1596.602,-15.604,1580.998
1499449015,8/7/2017 0:36,1663.421,-15.151,1648.27
1499449019,8/7/2017 0:36,1660.12,-15.165,1644.955
1499449024,8/7/2017 0:37,1655.095,-15.397,1639.698
1499449029,8/7/2017 0:37,1660.365,-15.173,1645.192
1499449035,8/7/2017 0:37,1619.286,-15.204,1604.082
1499449039,8/7/2017 0:37,1588.96,-15.753,1573.207
1499449045,8/7/2017 0:37,1515.702,-16.048,1499.654
1499449050,8/7/2017 0:37,1481.004,-14.707,1466.297
