timestamp,datetime,setroom,room_temp
1499449489,2017-07-08 00:44:49,24,23
1499449493,2017-07-08 00:44:53,24,23
1499449498,2017-07-08 00:44:58,24,23
1499449503,2017-07-08 00:45:03,24,23
1499449508,2017-07-08 00:45:08,24,23
1499449514,2017-07-08 00:45:14,24,23
1499449524,2017-07-08 00:45:24,24,23
1499449528,2017-07-08 00:45:28,24,23
1499449529,2017-07-08 00:45:29,24,23
1499449534,2017-07-08 00:45:34,24,23
1499449538,2017-07-08 00:45:38,24,23
1499449543,2017-07-08 00:45:43,24,23
1499449548,2017-07-08 00:45:48,24,23
1499449554,2017-07-08 00:45:54,24,23
1499449558,2017-07-08 00:45:58,24,23
1499449563,2017-07-08 00:46:03,24,23
1499449568,2017-07-08 00:46:08,24,23
1499449573,2017-07-08 00:46:13,24,23
1499449578,2017-07-08 00:46:18,24,23
1499449583,2017-07-08 00:46:23,24,23
1499449588,2017-07-08 00:46:28,24,23
1499449593,2017-07-08 00:46:33,24,23
1499449598,2017-07-08 00:46:38,24,23
1499449603,2017-07-08 00:46:43,24,23
1499449608,2017-07-08 00:46:48,24,23
1499449613,2017-07-08 00:46:53,24,23
1499449618,2017-07-08 00:46:58,24,23
1499449624,2017-07-08 00:47:04,24,23
1499449629,2017-07-08 00:47:09,24,23
1499449633,2017-07-08 00:47:13,24,23
1499449638,2017-07-08 00:47:18,24,23
1499449643,2017-07-08 00:47:23,24,23
1499449648,2017-07-08 00:47:28,24,23
1499449653,2017-07-08 00:47:33,24,23
1499449658,2017-07-08 00:47:38,24,23
1499449668,2017-07-08 00:47:48,24,23
1499449673,2017-07-08 00:47:53,24,23
1499449674,2017-07-08 00:47:54,24,23
1499449678,2017-07-08 00:47:58,24,23
1499449683,2017-07-08 00:48:03,24,23
1499449688,2017-07-08 00:48:08,24,23
1499449693,2017-07-08 00:48:13,24,23
1499449698,2017-07-08 00:48:18,24,23
1499449703,2017-07-08 00:48:23,24,23
1499449708,2017-07-08 00:48:28,24,23
1499449713,2017-07-08 00:48:33,24,23
1499449718,2017-07-08 00:48:38,24,23
1499449723,2017-07-08 00:48:43,24,23
1499449728,2017-07-08 00:48:48,24,23
1499449733,2017-07-08 00:48:53,24,23
1499449738,2017-07-08 00:48:58,24,23
1499449743,2017-07-08 00:49:03,24,23
1499449748,2017-07-08 00:49:08,24,23
1499449753,2017-07-08 00:49:13,24,23
1499449758,2017-07-08 00:49:18,24,23
1499449763,2017-07-08 00:49:23,24,23
1499449768,2017-07-08 00:49:28,24,23
1499449773,2017-07-08 00:49:33,24,23
1499449778,2017-07-08 00:49:38,24,23
1499449783,2017-07-08 00:49:43,24,23
1499449788,2017-07-08 00:49:48,24,23
1499449793,2017-07-08 00:49:53,24,23
1499449798,2017-07-08 00:49:58,24,23
1499449803,2017-07-08 00:50:03,24,23
1499449809,2017-07-08 00:50:09,24,23
1499449813,2017-07-08 00:50:13,24,23
1499449818,2017-07-08 00:50:18,24,23
1499449823,2017-07-08 00:50:23,24,23
1499449828,2017-07-08 00:50:28,24,23
1499449833,2017-07-08 00:50:33,24,23
1499449838,2017-07-08 00:50:38,24,23
1499449843,2017-07-08 00:50:43,24,23
1499449848,2017-07-08 00:50:48,24,23
1499449853,2017-07-08 00:50:53,24,23
1499449858,2017-07-08 00:50:58,24,23
1499449863,2017-07-08 00:51:03,24,23
1499449868,2017-07-08 00:51:08,24,23
1499449873,2017-07-08 00:51:13,24,23
1499449878,2017-07-08 00:51:18,24,23
1499449883,2017-07-08 00:51:23,24,23
1499449888,2017-07-08 00:51:28,24,23
1499449893,2017-07-08 00:51:33,24,23
1499449898,2017-07-08 00:51:38,24,23
1499449903,2017-07-08 00:51:43,24,23
1499449908,2017-07-08 00:51:48,24,23
1499449914,2017-07-08 00:51:54,24,23
1499449919,2017-07-08 00:51:59,24,23
1499449923,2017-07-08 00:52:03,24,23
1499449928,2017-07-08 00:52:08,24,23
1499449933,2017-07-08 00:52:13,24,23
1499449938,2017-07-08 00:52:18,24,23
1499449943,2017-07-08 00:52:23,24,23
1499449948,2017-07-08 00:52:28,24,23
1499449953,2017-07-08 00:52:33,24,23
1499449958,2017-07-08 00:52:38,24,23
1499449964,2017-07-08 00:52:44,24,23
1499449969,2017-07-08 00:52:49,24,23
