ID,Date,Time,Volt,Current,Earth Leak,Pwr.Factor,APower(W),RPower(Var),Energy(Wh),REnergy(Varh),Status,AFCI_Arc,CP.A0.Mag,CP.A0.rms,CP.Irms.rate,CP.DC.rate,CP.B1.rms,AFE.I_A,AFE.V,CP.PFCI.T_High
124930529,23/1/2018,15:37:41,227.612,1.476,20,0.999,-123,-342,2522,2735,0,,,,,,,,,
124930529,23/1/2018,15:38:03,228.14,1.376,19,0.999,-121,-308,2522,2733,0,,,,,,,,,
124930529,23/1/2018,15:38:13,227.705,1.449,18,0.999,-122,-310,2521,2730,0,,,,,,,,,
124930529,23/1/2018,15:38:31,230.248,1.423,19,0.999,-122,-308,2521,2728,0,,,,,,,,,
124930529,23/1/2018,15:38:45,233.189,1.54,20,0.999,-127,-343,2520,2726,0,,,,,,,,,
124930529,23/1/2018,15:39:01,235.651,1.327,20,0.999,-132,-280,2520,2723,0,,,,,,,,,
124930529,23/1/2018,15:39:17,236.009,0.264,19,-0.933,-55,-14,2519,2721,0,,,,,,,,,
124930529,23/1/2018,15:39:33,235.909,0.392,20,-0.927,-86,-23,2518,2718,0,,,,,,,,,
124930529,23/1/2018,15:39:49,235.464,0.47,19,0.611,-153,135,2518,2716,0,,,,,,,,,
124930529,23/1/2018,15:40:06,235.561,8.034,19,-0.899,-1718,-729,-6,-3,0,,,,,,,,,
124930529,23/1/2018,15:40:21,235.75,7.759,20,-0.888,-1633,-736,-13,-8,0,,,,,,,,,
124930529,23/1/2018,15:40:37,235.312,7.725,19,-0.888,-1621,-727,-21,-14,0,,,,,,,,,
124930529,23/1/2018,15:40:53,235.101,7.721,19,-0.887,-1614,-734,-28,-19,0,,,,,,,,,
124930529,23/1/2018,15:41:09,235.418,7.738,19,-0.884,-1618,-734,-35,-25,0,,,,,,,,,
124930529,23/1/2018,15:41:25,235.312,7.75,20,-0.886,-1630,-736,-42,-30,0,,,,,,,,,
124930529,23/1/2018,15:41:41,235.678,7.475,19,-0.861,-1522,-818,-50,-35,0,,,,,,,,,
124930529,23/1/2018,15:41:57,235.563,7.439,20,-0.855,-1509,-833,-57,-42,0,,,,,,,,,
124930529,23/1/2018,15:42:13,235.579,7.45,17,-0.855,-1504,-833,-63,-48,0,,,,,,,,,
124930529,23/1/2018,15:42:29,235.516,7.494,18,-0.858,-1520,-826,-70,-54,0,,,,,,,,,
124930529,23/1/2018,15:42:47,235.228,7.511,18,-0.859,-1521,-824,-77,-60,0,,,,,,,,,
124930529,23/1/2018,15:43:01,235.808,7.498,20,-0.859,-1523,-826,-84,-66,0,,,,,,,,,
124930529,23/1/2018,15:43:17,235.479,7.204,19,-0.86,-1465,-793,-91,-72,0,,,,,,,,,
124930529,23/1/2018,15:43:33,235.681,7.199,19,-0.86,-1468,-794,-97,-78,0,,,,,,,,,
124930529,23/1/2018,15:43:49,235.364,7.181,19,-0.86,-1446,-792,-104,-84,0,,,,,,,,,
124930529,23/1/2018,15:44:05,235.386,7.138,19,-0.858,-1452,-792,-110,-90,0,,,,,,,,,
124930529,23/1/2018,15:44:26,235.309,7.116,19,-0.857,-1438,-788,-117,-96,0,,,,,,,,,
124930529,23/1/2018,15:44:51,235.532,7.112,19,-0.857,-1440,-792,-123,-102,0,,,,,,,,,
124930529,23/1/2018,15:45:04,235.144,7.131,6,-0.859,-1443,-788,-131,-109,0,,,,,,,,,
124930529,23/1/2018,15:45:33,235.23,7.138,5,-0.857,-1446,-793,-138,-115,0,,,,,,,,,
124930529,23/1/2018,15:45:56,235.317,7.129,6,-0.857,-1446,-793,-149,-124,0,,,,,,,,,
124930529,23/1/2018,15:46:41,235.943,7.121,6,-0.855,-1443,-798,-165,-139,0,,,,,,,,,
124930529,23/1/2018,15:46:48,235.932,7.129,6,-0.855,-1442,-799,-175,-148,0,,,,,,,,,
124930529,23/1/2018,15:46:59,236.628,6.798,6,-0.856,-1384,-767,-181,-154,0,,,,,,,,,
124930529,23/1/2018,15:47:15,236.649,6.824,6,-0.857,-1389,-765,-187,-160,0,,,,,,,,,
124930529,23/1/2018,15:47:31,236.629,6.783,7,-0.857,-1381,-762,-193,-165,0,,,,,,,,,
124930529,23/1/2018,15:47:47,236.58,6.786,6,-0.857,-1380,-761,-200,-171,0,,,,,,,,,
124930529,23/1/2018,15:48:03,236.681,6.788,6,-0.857,-1380,-762,-206,-177,0,,,,,,,,,
124930529,23/1/2018,15:48:19,236.339,6.772,6,-0.856,-1380,-762,-212,-182,0,,,,,,,,,
124930529,23/1/2018,15:48:35,235.978,6.824,6,-0.859,-1388,-755,-218,-188,0,,,,,,,,,
124930529,23/1/2018,15:48:51,235.813,6.83,6,-0.859,-1389,-758,-225,-193,0,,,,,,,,,
124930529,23/1/2018,15:49:07,235.941,6.828,6,-0.859,-1392,-757,-231,-199,0,,,,,,,,,
124930529,23/1/2018,15:49:23,236.52,6.637,6,-0.846,-1331,-769,-237,-205,0,,,,,,,,,
124930529,23/1/2018,15:49:39,236.001,6.78,6,-0.857,-1365,-752,-243,-210,0,,,,,,,,,
124930529,23/1/2018,15:49:55,232.472,9.622,5,-0.942,-2117,-670,-252,-216,0,,,,,,,,,
124930529,23/1/2018,15:50:11,232.683,9.624,5,-0.942,-2117,-672,-261,-221,0,,,,,,,,,
124930529,23/1/2018,15:50:27,232.585,9.601,6,-0.942,-2116,-672,-271,-225,0,,,,,,,,,
124930529,23/1/2018,15:50:42,232.042,9.615,6,-0.942,-2118,-670,-280,-230,0,,,,,,,,,
124930529,23/1/2018,15:50:59,235.519,6.763,6,-0.858,-1371,-753,-288,-236,0,,,,,,,,,
124930529,23/1/2018,15:51:14,235.839,6.759,6,-0.857,-1372,-756,-294,-241,0,,,,,,,,,
124930529,23/1/2018,15:51:31,235.647,7.154,5,-0.867,-1468,-772,-301,-247,0,,,,,,,,,
124930529,23/1/2018,15:51:47,235.498,7.18,6,-0.867,-1471,-773,-307,-253,0,,,,,,,,,
124930529,23/1/2018,15:52:02,235.166,6.911,6,-0.869,-1418,-739,-314,-259,0,,,,,,,,,
124930529,23/1/2018,15:52:18,235.748,6.886,6,-0.868,-1414,-742,-320,-264,0,,,,,,,,,
124930529,23/1/2018,15:52:34,235.781,6.875,6,-0.869,-1415,-743,-327,-270,0,,,,,,,,,
124930529,23/1/2018,15:52:50,235.637,6.88,4,-0.868,-1413,-741,-333,-275,0,,,,,,,,,
124930529,23/1/2018,15:53:07,235.73,6.96,5,-0.871,-1452,-739,-339,-281,0,,,,,,,,,
124930529,23/1/2018,15:53:23,235.796,6.63,5,-0.87,-1362,-713,-346,-286,0,,,,,,,,,
124930529,23/1/2018,15:53:38,235.686,6.641,7,-0.871,-1364,-710,-352,-291,0,,,,,,,,,
124930529,23/1/2018,15:53:54,235.251,6.604,6,-0.87,-1353,-708,-358,-296,0,,,,,,,,,
124930529,23/1/2018,15:54:10,236.022,6.601,6,-0.869,-1360,-718,-364,-302,0,,,,,,,,,
124930529,23/1/2018,15:54:27,237.588,6.596,7,-0.867,-1363,-724,-370,-307,0,,,,,,,,,
124930529,23/1/2018,15:54:42,237.462,6.602,6,-0.868,-1362,-723,-377,-312,0,,,,,,,,,
124930529,23/1/2018,15:54:58,237.52,6.582,6,-0.867,-1361,-721,-383,-318,0,,,,,,,,,
124930529,23/1/2018,15:55:14,237.267,6.606,6,-0.868,-1364,-720,-389,-323,0,,,,,,,,,
124930529,23/1/2018,15:55:30,237.046,6.607,6,-0.868,-1365,-719,-395,-329,0,,,,,,,,,
124930529,23/1/2018,15:55:46,236.84,6.626,6,-0.868,-1363,-718,-401,-334,0,,,,,,,,,
124930529,23/1/2018,15:56:02,236.827,6.633,6,-0.868,-1370,-721,-407,-339,0,,,,,,,,,
124930529,23/1/2018,15:56:18,236.903,6.605,5,-0.867,-1362,-725,-413,-345,0,,,,,,,,,
124930529,23/1/2018,15:56:34,236.994,6.608,5,-0.867,-1360,-723,-420,-350,0,,,,,,,,,
124930529,23/1/2018,15:56:50,236.952,6.592,5,-0.867,-1360,-722,-426,-355,0,,,,,,,,,
124930529,23/1/2018,15:57:06,236.825,6.603,5,-0.868,-1358,-716,-432,-361,0,,,,,,,,,
124930529,23/1/2018,15:57:42,236.796,6.604,5,-0.868,-1361,-721,-444,-371,0,,,,,,,,,
124930529,23/1/2018,15:57:54,237.052,6.582,5,-0.867,-1359,-723,-450,-377,0,,,,,,,,,
124930529,23/1/2018,15:58:10,237.116,6.582,5,-0.867,-1361,-722,-456,-382,0,,,,,,,,,
124930529,23/1/2018,15:58:26,236.874,6.584,6,-0.868,-1357,-715,-463,-387,0,,,,,,,,,
124930529,23/1/2018,15:58:42,236.857,6.591,6,-0.867,-1360,-721,-469,-393,0,,,,,,,,,
124930529,23/1/2018,15:58:59,236.598,6.583,6,-0.867,-1353,-720,-475,-398,0,,,,,,,,,
124930529,23/1/2018,15:59:14,235.858,6.657,5,-0.871,-1373,-713,-481,-403,0,,,,,,,,,
124930529,23/1/2018,15:59:30,236.112,6.662,5,-0.87,-1378,-715,-487,-409,0,,,,,,,,,
124930529,23/1/2018,15:59:46,236.203,6.632,5,-0.868,-1371,-720,-493,-414,0,,,,,,,,,
124930529,23/1/2018,16:00:02,236.448,6.637,6,-0.868,-1366,-723,-499,-419,0,,,,,,,,,
124930529,23/1/2018,16:00:18,236.607,6.634,6,-0.867,-1367,-726,-506,-425,0,,,,,,,,,
124930529,23/1/2018,16:00:34,236.758,6.622,6,-0.867,-1365,-723,-512,-430,0,,,,,,,,,
124930529,23/1/2018,16:00:50,236.818,6.591,6,-0.867,-1358,-721,-518,-436,0,,,,,,,,,
124930529,23/1/2018,16:01:06,236.642,6.593,6,-0.867,-1358,-719,-524,-441,0,,,,,,,,,
124930529,23/1/2018,16:01:22,236.777,6.572,6,-0.867,-1355,-720,-530,-446,0,,,,,,,,,
124930529,23/1/2018,16:01:38,236.656,6.572,6,-0.868,-1357,-716,-536,-452,0,,,,,,,,,
124930529,23/1/2018,16:01:54,236.895,6.562,5,-0.867,-1352,-717,-542,-457,0,,,,,,,,,
124930529,23/1/2018,16:02:10,237.022,6.246,5,-0.867,-1292,-685,-548,-462,0,,,,,,,,,
124930529,23/1/2018,16:02:26,236.92,6.332,5,-0.866,-1303,-698,-554,-467,0,,,,,,,,,
124930529,23/1/2018,16:02:42,237.006,6.369,6,-0.866,-1311,-702,-560,-472,0,,,,,,,,,
124930529,23/1/2018,16:02:58,236.866,6.398,6,-0.866,-1319,-707,-566,-478,0,,,,,,,,,
124930529,23/1/2018,16:03:14,237.101,6.427,6,-0.867,-1326,-703,-572,-483,0,,,,,,,,,
124930529,23/1/2018,16:03:30,237.171,6.124,6,-0.859,-1246,-690,-578,-488,0,,,,,,,,,
124930529,23/1/2018,16:03:46,237.19,6.1,6,-0.856,-1241,-696,-583,-493,0,,,,,,,,,
124930529,23/1/2018,16:04:02,236.799,6.133,7,-0.857,-1245,-695,-589,-498,0,,,,,,,,,
124930529,23/1/2018,16:04:18,236.536,6.103,7,-0.856,-1241,-695,-595,-503,0,,,,,,,,,
124930529,23/1/2018,16:04:34,236.802,6.132,7,-0.856,-1251,-697,-600,-509,0,,,,,,,,,
124930529,23/1/2018,16:04:50,236.875,6.116,6,-0.855,-1243,-697,-606,-514,0,,,,,,,,,
124930529,23/1/2018,16:05:06,236.705,6.137,6,-0.856,-1249,-695,-611,-519,0,,,,,,,,,
124930529,23/1/2018,16:05:22,236.402,6.146,5,-0.858,-1250,-695,-617,-524,0,,,,,,,,,
124930529,23/1/2018,16:05:38,236.371,6.113,5,-0.857,-1243,-691,-623,-529,0,,,,,,,,,
124930529,23/1/2018,16:05:54,236.961,6.12,5,-0.857,-1242,-696,-628,-534,0,,,,,,,,,
124930529,23/1/2018,16:06:10,236.963,6.115,5,-0.857,-1244,-694,-634,-540,0,,,,,,,,,
124930529,23/1/2018,16:06:26,236.56,6.112,6,-0.857,-1243,-691,-640,-545,0,,,,,,,,,
124930529,23/1/2018,16:06:42,236.183,6.103,6,-0.857,-1240,-689,-645,-550,0,,,,,,,,,
124930529,23/1/2018,16:06:58,235.484,6.094,5,-0.856,-1232,-687,-651,-555,0,,,,,,,,,
124930529,23/1/2018,16:07:14,235.052,6.134,6,-0.858,-1242,-687,-656,-560,0,,,,,,,,,
124930529,23/1/2018,16:07:30,234.729,6.142,6,-0.858,-1240,-686,-662,-565,0,,,,,,,,,
124930529,23/1/2018,16:07:46,234.251,6.141,5,-0.859,-1242,-682,-668,-570,0,,,,,,,,,
124930529,23/1/2018,16:08:02,233.225,6.153,5,-0.862,-1240,-671,-673,-575,0,,,,,,,,,
124930529,23/1/2018,16:08:18,232.059,6.122,5,-0.863,-1228,-662,-679,-580,0,,,,,,,,,
124930529,23/1/2018,16:08:34,230.71,6.095,5,-0.862,-1226,-655,-684,-585,0,,,,,,,,,
124930529,23/1/2018,16:08:50,229.382,6.088,5,-0.863,-1208,-652,-690,-590,0,,,,,,,,,
124930529,23/1/2018,16:09:06,229.758,6.089,4,-0.862,-1211,-652,-695,-595,0,,,,,,,,,
124930529,23/1/2018,16:09:22,229.857,6.066,5,-0.861,-1208,-653,-701,-600,0,,,,,,,,,
124930529,23/1/2018,16:09:39,231.185,6.076,4,-0.86,-1213,-661,-706,-604,0,,,,,,,,,
124930529,23/1/2018,16:09:54,231.753,6.059,5,-0.859,-1203,-665,-712,-609,0,,,,,,,,,
124930529,23/1/2018,16:10:10,232.301,6.074,5,-0.86,-1212,-670,-717,-614,0,,,,,,,,,
124930529,23/1/2018,16:10:26,232.385,6.069,5,-0.858,-1214,-669,-722,-619,0,,,,,,,,,
124930529,23/1/2018,16:10:42,232.368,6.067,4,-0.859,-1212,-668,-728,-624,0,,,,,,,,,
124930529,23/1/2018,16:10:58,232.591,6.081,4,-0.859,-1219,-673,-733,-629,0,,,,,,,,,
124930529,23/1/2018,16:11:14,233.89,6.111,4,-0.86,-1227,-676,-739,-634,0,,,,,,,,,
124930529,23/1/2018,16:11:31,233.672,6.113,4,-0.859,-1235,-678,-744,-639,0,,,,,,,,,
124930529,23/1/2018,16:11:47,233.188,6.053,5,-0.857,-1213,-673,-750,-644,0,,,,,,,,,
124930529,23/1/2018,16:12:02,232.228,6.026,4,-0.857,-1203,-667,-755,-649,0,,,,,,,,,
124930529,23/1/2018,16:12:18,232.039,6.029,5,-0.858,-1206,-663,-761,-654,0,,,,,,,,,
124930529,23/1/2018,16:12:34,231.988,6.036,5,-0.858,-1209,-665,-766,-659,0,,,,,,,,,
124930529,23/1/2018,16:12:51,232.445,6.03,5,-0.857,-1206,-669,-772,-664,0,,,,,,,,,
124930529,23/1/2018,16:13:06,232.395,6.046,3,-0.858,-1210,-667,-777,-669,0,,,,,,,,,
124930529,23/1/2018,16:13:22,231.607,6.046,3,-0.858,-1212,-663,-783,-674,0,,,,,,,,,
124930529,23/1/2018,16:13:38,231.593,6.054,3,-0.859,-1207,-664,-788,-679,0,,,,,,,,,
124930529,23/1/2018,16:13:54,231.638,6.048,3,-0.859,-1208,-664,-794,-684,0,,,,,,,,,
124930529,23/1/2018,16:14:10,231.413,6.033,10,-0.858,-1212,-658,-799,-689,0,,,,,,,,,
124930529,23/1/2018,16:33:25,233.343,5.454,4,-0.849,-1087,-622,-365,-233,0,,,,,,,,,
124930529,23/1/2018,16:33:41,228.442,9.788,5,-0.953,-2174,-587,-372,-238,0,,,,,,,,,
124930529,23/1/2018,16:33:57,227.358,10.794,4,-0.964,-2369,-564,-382,-243,0,,,,,,,,,
124930529,23/1/2018,16:34:13,227.223,10.487,4,-0.963,-2295,-561,-393,-247,0,,,,,,,,,
124930529,23/1/2018,16:34:29,227.553,10.411,5,-0.963,-2296,-554,-403,-251,0,,,,,,,,,
124930529,23/1/2018,16:34:45,227.544,10.451,10,-0.963,-2303,-557,-414,-255,0,,,,,,,,,
124930529,23/1/2018,16:35:01,227.984,10.661,4,-0.961,-2339,-581,-424,-259,0,,,,,,,,,
124930529,23/1/2018,16:35:17,227.609,10.621,3,-0.964,-2340,-557,-435,-264,0,,,,,,,,,
124930529,23/1/2018,16:35:33,227.183,10.61,3,-0.963,-2329,-563,-445,-268,0,,,,,,,,,
124930529,23/1/2018,16:35:49,228.389,9.952,4,-0.958,-2187,-565,-455,-272,0,,,,,,,,,
124930529,23/1/2018,16:36:05,228.338,9.967,5,-0.957,-2182,-570,-465,-276,0,,,,,,,,,
124930529,23/1/2018,16:36:21,228.191,9.963,5,-0.957,-2186,-568,-475,-280,0,,,,,,,,,
124930529,23/1/2018,16:36:37,227.978,9.993,5,-0.957,-2191,-566,-485,-285,0,,,,,,,,,
124930529,23/1/2018,16:36:53,227.343,9.918,5,-0.96,-2162,-545,-495,-289,0,,,,,,,,,
124930529,23/1/2018,16:37:09,227.942,9.346,5,-0.952,-2032,-557,-504,-293,0,,,,,,,,,
124930529,23/1/2018,16:37:25,227.562,9.315,5,-0.953,-2040,-544,-513,-297,0,,,,,,,,,
124930529,23/1/2018,16:37:41,227.178,9.366,4,-0.956,-2042,-529,-523,-301,0,,,,,,,,,
124930529,23/1/2018,16:37:57,227.558,9.261,5,-0.953,-2022,-547,-532,-305,0,,,,,,,,,
124930529,23/1/2018,16:38:13,227.347,9.172,4,-0.952,-1998,-546,-541,-309,0,,,,,,,,,
124930529,23/1/2018,16:38:29,227.577,9.191,5,-0.951,-2002,-553,-550,-313,0,,,,,,,,,
124930529,23/1/2018,16:38:45,227.902,8.634,5,-0.945,-1865,-555,-558,-317,0,,,,,,,,,
124930529,23/1/2018,16:39:01,227.879,8.691,6,-0.944,-1885,-553,-567,-321,0,,,,,,,,,
124930529,23/1/2018,16:39:17,233.81,3.789,5,-0.827,-732,-485,-570,-324,0,,,,,,,,,
124930529,23/1/2018,16:39:33,233.845,3.775,5,-0.826,-733,-484,-574,-328,0,,,,,,,,,
124930529,23/1/2018,16:39:49,234.063,3.796,5,-0.827,-755,-482,-577,-331,0,,,,,,,,,
124930529,23/1/2018,16:40:05,234.058,3.767,5,-0.825,-730,-486,-580,-335,0,,,,,,,,,
124930529,23/1/2018,16:40:21,233.994,3.785,5,-0.826,-735,-486,-584,-339,0,,,,,,,,,
124930529,23/1/2018,16:40:37,233.97,3.823,5,-0.829,-741,-486,-587,-342,0,,,,,,,,,
124930529,23/1/2018,16:40:53,234.684,3.806,5,-0.825,-736,-491,-590,-346,0,,,,,,,,,
124930529,23/1/2018,16:41:09,235.075,3.87,5,-0.828,-751,-492,-594,-350,0,,,,,,,,,
124930529,23/1/2018,16:41:25,235.48,3.803,5,-0.822,-738,-496,-597,-353,0,,,,,,,,,
124930529,23/1/2018,16:41:41,235.441,3.787,5,-0.821,-735,-497,-600,-357,0,,,,,,,,,
124930529,23/1/2018,16:41:57,235.59,3.791,5,-0.821,-743,-495,-604,-361,0,,,,,,,,,
124930529,23/1/2018,16:42:13,232.437,6.507,6,-0.959,-1456,-411,-609,-364,0,,,,,,,,,
124930529,23/1/2018,16:42:32,232.637,6.523,5,-0.959,-1471,-411,-616,-367,0,,,,,,,,,
124930529,23/1/2018,16:42:46,231.88,6.48,5,-0.959,-1449,-408,-623,-370,0,,,,,,,,,
124930529,23/1/2018,16:43:02,232.352,6.511,5,-0.959,-1457,-410,-629,-373,0,,,,,,,,,
124930529,23/1/2018,16:43:17,235.638,3.782,5,-0.819,-732,-502,-634,-376,0,,,,,,,,,
124930529,23/1/2018,16:43:33,235.7,3.801,5,-0.82,-736,-500,-638,-380,0,,,,,,,,,
124930529,23/1/2018,16:43:49,235.287,3.793,5,-0.821,-736,-494,-641,-384,0,,,,,,,,,
124930529,23/1/2018,16:44:05,235.035,3.765,5,-0.82,-733,-495,-644,-387,0,,,,,,,,,
124930529,23/1/2018,16:44:21,233.633,5.268,5,-0.862,-1052,-590,-648,-391,0,,,,,,,,,
124930529,23/1/2018,16:44:37,233.324,5.398,4,-0.86,-1088,-605,-653,-396,0,,,,,,,,,
124930529,23/1/2018,16:44:53,232.992,5.672,4,-0.862,-1139,-626,-658,-400,0,,,,,,,,,
124930529,23/1/2018,16:45:09,232.44,5.67,4,-0.863,-1141,-618,-663,-405,0,,,,,,,,,
124930529,23/1/2018,16:45:25,232.323,5.633,4,-0.862,-1135,-614,-669,-410,0,,,,,,,,,
124930529,23/1/2018,16:45:41,232.643,5.343,6,-0.852,-1062,-604,-673,-414,0,,,,,,,,,
124930529,23/1/2018,16:45:58,232.889,5.163,6,-0.85,-1029,-589,-678,-419,0,,,,,,,,,
124930529,23/1/2018,16:46:13,232.699,4.985,6,-0.847,-987,-578,-683,-423,0,,,,,,,,,
124930529,23/1/2018,16:46:29,232.119,4.917,5,-0.849,-967,-567,-687,-427,0,,,,,,,,,
124930529,23/1/2018,16:46:45,230.902,6.286,5,-0.852,-1292,-710,-692,-432,0,,,,,,,,,
124930529,23/1/2018,16:47:01,226.299,10.352,6,-0.967,-2270,-513,-700,-436,0,,,,,,,,,
124930529,23/1/2018,16:47:17,226.393,10.262,5,-0.964,-2236,-525,-710,-440,0,,,,,,,,,
124930529,23/1/2018,16:47:33,227.426,9.292,5,-0.957,-2032,-523,-720,-444,0,,,,,,,,,
124930529,23/1/2018,16:47:49,227.141,9.36,5,-0.957,-2038,-527,-729,-448,0,,,,,,,,,
124930529,23/1/2018,16:48:05,227.03,9.498,5,-0.957,-2072,-531,-738,-451,0,,,,,,,,,
124930529,23/1/2018,16:48:21,226.919,9.53,5,-0.958,-2078,-534,-748,-455,0,,,,,,,,,
124930529,23/1/2018,16:48:37,229.872,9.539,5,-0.95,-2090,-589,-757,-459,0,,,,,,,,,
124930529,23/1/2018,16:48:53,229.596,9.445,5,-0.95,-2048,-578,-766,-464,0,,,,,,,,,
124930529,23/1/2018,16:49:09,230.006,8.924,5,-0.94,-1939,-592,-775,-468,0,,,,,,,,,
124930529,23/1/2018,16:49:25,230.292,8.893,5,-0.941,-1943,-591,-784,-473,0,,,,,,,,,
124930529,23/1/2018,16:49:41,227.177,8.794,5,-0.952,-1913,-509,-793,-476,0,,,,,,,,,
124930529,23/1/2018,16:49:57,227.277,8.822,5,-0.95,-1920,-523,-801,-480,0,,,,,,,,,
124930529,23/1/2018,16:50:13,226.963,8.791,5,-0.951,-1908,-522,-810,-484,0,,,,,,,,,
124930529,23/1/2018,16:50:29,227.942,8.275,5,-0.943,-1783,-531,-818,-488,0,,,,,,,,,
124930529,23/1/2018,16:50:45,228.085,0.316,5,-0.592,39,-46,-821,-489,0,,,,,,,,,
124930529,23/1/2018,16:51:04,228.398,8.285,5,0.941,1797,536,-818,-489,0,,,,,,,,,
124930529,23/1/2018,16:51:17,228.106,8.241,5,0.942,1771,535,-814,-487,0,,,,,,,,,
124930529,23/1/2018,16:51:33,228.404,8.209,5,0.941,1771,540,-806,-483,0,,,,,,,,,
124930529,23/1/2018,16:51:49,228.035,8.202,4,0.942,1763,528,-798,-479,0,,,,,,,,,
124930529,23/1/2018,16:52:07,229.224,7.619,4,0.911,1602,614,-791,-475,0,,,,,,,,,
124930529,23/1/2018,16:52:21,233.545,3.512,5,0.805,655,475,-786,-471,0,,,,,,,,,
124930529,23/1/2018,16:52:37,233.978,3.37,4,0.789,630,475,-783,-467,0,,,,,,,,,
124930529,23/1/2018,16:52:53,234.149,3.399,4,0.79,629,476,-780,-464,0,,,,,,,,,
124930529,23/1/2018,16:53:32,234.57,3.403,4,0.789,634,479,-777,-460,0,,,,,,,,,
124930529,23/1/2018,16:53:38,234.591,3.395,4,0.788,629,478,-772,-454,0,,,,,,,,,
124930529,23/1/2018,16:53:51,234.23,3.396,1,0.789,634,478,-769,-451,0,,,,,,,,,
124930529,23/1/2018,16:54:07,234.314,3.365,2,0.786,623,478,-767,-447,0,,,,,,,,,
124930529,23/1/2018,16:54:23,234.518,3.37,2,0.786,626,480,-764,-444,0,,,,,,,,,
124930529,23/1/2018,16:54:39,234.429,3.44,2,0.795,635,479,-761,-440,0,,,,,,,,,
124930529,23/1/2018,16:54:55,234.465,3.43,3,0.793,629,478,-758,-437,0,,,,,,,,,
124930529,23/1/2018,16:55:11,234.53,3.424,3,0.792,629,479,-755,-433,0,,,,,,,,,
124930529,23/1/2018,16:55:27,234.342,3.418,3,0.792,630,479,-752,-429,0,,,,,,,,,
124930529,23/1/2018,16:55:43,234.378,3.418,4,0.791,640,478,-750,-426,0,,,,,,,,,
124930529,23/1/2018,16:56:00,234.581,3.4,4,0.787,628,482,-747,-422,0,,,,,,,,,
124930529,23/1/2018,16:56:15,234.393,3.378,4,0.786,623,480,-744,-419,0,,,,,,,,,
124930529,23/1/2018,16:56:31,230.791,3.308,4,0.797,612,451,-741,-415,0,,,,,,,,,
124930529,23/1/2018,16:56:47,230.828,3.321,4,0.798,619,450,-738,-412,0,,,,,,,,,
124930529,23/1/2018,16:57:03,230.964,3.316,4,0.797,614,453,-736,-409,0,,,,,,,,,
124930529,23/1/2018,16:57:19,231.127,3.4,3,0.805,629,456,-733,-405,0,,,,,,,,,
124930529,23/1/2018,16:57:35,229.586,4.701,3,0.848,915,538,-729,-401,0,,,,,,,,,
124930529,23/1/2018,16:57:51,229.207,5.002,4,0.852,971,564,-725,-397,0,,,,,,,,,
124930529,23/1/2018,16:58:07,228.972,5.221,0,0.85,1022,585,-720,-393,0,,,,,,0.032,,,
124930529,23/1/2018,16:58:23,228.948,5.255,6,0.851,1026,586,-715,-389,0,,,,,,,,,
124930529,23/1/2018,16:58:38,228.986,5.219,5,0.85,1024,582,-711,-384,0,,,,,,,,,
124930529,23/1/2018,16:58:54,228.896,5.207,5,0.851,1007,578,-706,-380,0,,,,,,,,,
124930529,23/1/2018,16:59:10,228.975,5.021,5,0.85,981,562,-702,-376,0,,,,,,,,,
124930529,23/1/2018,16:59:27,228.724,4.916,5,0.85,958,553,-697,-372,0,,,,,,,,,
124930529,23/1/2018,16:59:42,228.554,4.819,5,0.85,939,547,-693,-368,0,,,,,,,,,
124930529,23/1/2018,16:59:58,227.118,6.806,5,0.855,1375,749,-689,-363,0,,,,,,,,,
124930529,23/1/2018,17:00:14,219.584,13.205,5,0.988,2870,358,-677,-360,0,,,,,,,,,
124930529,23/1/2018,17:00:30,219.86,13.008,5,0.988,2807,350,-664,-358,0,,,,,,,,,
124930529,23/1/2018,17:00:46,220.136,12.634,4,0.987,2755,353,-652,-355,0,,,,,,,,,
124930529,23/1/2018,17:01:02,219.72,12.726,4,0.988,2775,340,-639,-353,0,,,,,,,,,
124930529,23/1/2018,17:01:23,223.202,9.902,4,0.971,2154,447,-628,-350,0,,,,,,,,,
124930529,23/1/2018,17:01:34,222.723,9.98,4,0.971,2164,449,-618,-347,0,,,,,,,,,
124930529,23/1/2018,17:01:50,222.384,9.964,4,0.973,2168,426,-608,-343,0,,,,,,,,,
124930529,23/1/2018,17:02:06,223.007,9.295,4,0.968,2013,433,-599,-340,0,,,,,,,,,
124930529,23/1/2018,17:02:22,223.004,9.25,4,0.968,2005,427,-590,-337,0,,,,,,,,,
124930529,23/1/2018,17:02:38,223.111,9.272,4,0.966,2012,446,-581,-334,0,,,,,,,,,
124930529,23/1/2018,17:02:54,223.054,9.199,4,0.968,1995,433,-572,-330,0,,,,,,,,,
124930529,23/1/2018,17:03:10,222.968,9.199,3,0.968,2005,424,-563,-327,0,,,,,,,,,
124930529,23/1/2018,17:03:26,222.86,9.234,3,0.969,2007,418,-554,-324,0,,,,,,,,,
124930529,23/1/2018,17:03:42,223.533,8.573,3,0.962,1848,436,-545,-321,0,,,,,,,,,
124930529,23/1/2018,17:03:58,223.475,8.551,3,0.962,1858,431,-537,-318,0,,,,,,,,,
124930529,23/1/2018,17:04:14,223.559,8.561,3,0.961,1843,442,-528,-314,0,,,,,,,,,
124930529,23/1/2018,17:04:30,223.725,8.541,3,0.96,1836,447,-520,-311,0,,,,,,,,,
