CSV-Export,Version: 1.01,Separator: Comma

,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009
06.03.2012 00:50,0,0,2265.2,63.62,60.05,1.45,,,,,,,,,,,,,,,,,
06.03.2012 00:55,0,0,2265.28,63.51,59.97,1.36,,,,,,,,,,,,,,,,,
06.03.2012 01:00,0,0,2265.36,63.24,59.75,1.5,,,,,,,,,,,,,,,,,
06.03.2012 01:05,0,0,2265.45,63.08,59.61,1.42,,,,,,,,,,,,,,,,,
06.03.2012 01:10,0,0,2265.53,62.99,59.43,1.21,,,,,,,,,,,,,,,,,
06.03.2012 01:15,0,0,2265.61,62.72,59.02,0.72,,,,,,,,,,,,,,,,,
06.03.2012 01:20,0,0,2265.69,62.57,58.77,1.19,,,,,,,,,,,,,,,,,
06.03.2012 01:25,0,0,2265.77,62.7,58.82,0.87,,,,,,,,,,,,,,,,,
06.03.2012 01:30,0,0,2265.86,62.93,59.13,1.17,,,,,,,,,,,,,,,,,
06.03.2012 01:35,0,0,2265.94,62.89,58.89,0.4,,,,,,,,,,,,,,,,,
06.03.2012 01:40,0,0,2266.02,62.9,58.66,0.38,,,,,,,,,,,,,,,,,
06.03.2012 01:45,0,0,2266.11,62.98,58.7,0.59,,,,,,,,,,,,,,,,,
06.03.2012 01:50,0,0,2266.19,62.97,58.72,0.41,,,,,,,,,,,,,,,,,
06.03.2012 01:55,0,0,2266.27,63.01,58.8,0.84,,,,,,,,,,,,,,,,,
06.03.2012 02:00,0,0,2266.35,63.07,59.16,1.12,,,,,,,,,,,,,,,,,
06.03.2012 02:05,0,0,2266.44,63.31,59.7,1.15,,,,,,,,,,,,,,,,,
06.03.2012 02:10,0,0,2266.52,63.35,59.62,0.76,,,,,,,,,,,,,,,,,
06.03.2012 02:15,0,0,2266.6,63.37,59.33,1.06,,,,,,,,,,,,,,,,,
06.03.2012 02:20,0,0,2266.69,63.5,59.39,0.92,,,,,,,,,,,,,,,,,
06.03.2012 02:25,0,0,2266.77,63.41,59.29,0.27,,,,,,,,,,,,,,,,,
06.03.2012 02:30,0,0,2266.85,63.45,59.07,0.19,,,,,,,,,,,,,,,,,
06.03.2012 02:35,0,0,2266.94,63.43,58.81,0.21,,,,,,,,,,,,,,,,,
06.03.2012 02:40,0,0,2267.02,63.33,58.4,0.26,,,,,,,,,,,,,,,,,
06.03.2012 02:45,0,0,2267.1,62.94,58.02,0.46,,,,,,,,,,,,,,,,,
06.03.2012 02:50,0,0,2267.18,62.61,57.58,0.29,,,,,,,,,,,,,,,,,
06.03.2012 02:55,0,0,2267.27,62.5,57.4,0.35,,,,,,,,,,,,,,,,,
06.03.2012 03:00,0,0,2267.35,62.33,57.44,0.56,,,,,,,,,,,,,,,,,
06.03.2012 03:05,0,0,2267.43,62.16,57.43,0.76,,,,,,,,,,,,,,,,,
06.03.2012 03:10,0,0,2267.51,61.72,57.2,0.53,,,,,,,,,,,,,,,,,
06.03.2012 03:15,0,0,2267.6,61.39,56.87,0.71,,,,,,,,,,,,,,,,,
06.03.2012 03:20,0,0,2267.68,61.25,56.64,0.83,,,,,,,,,,,,,,,,,
06.03.2012 03:25,0,0,2267.76,61.24,56.81,1.25,,,,,,,,,,,,,,,,,
06.03.2012 03:30,0,0,2267.85,61.51,57.25,0.87,,,,,,,,,,,,,,,,,
06.03.2012 03:35,0,0,2267.93,61.72,57.4,0.44,,,,,,,,,,,,,,,,,
06.03.2012 03:40,0,0,2268.01,61.71,57.29,0.48,,,,,,,,,,,,,,,,,
06.03.2012 03:45,0,0,2268.09,61.64,57.32,0.69,,,,,,,,,,,,,,,,,
06.03.2012 03:50,0,0,2268.18,61.41,57.24,0.59,,,,,,,,,,,,,,,,,
06.03.2012 03:55,0,0,2268.26,61.13,56.72,0.45,,,,,,,,,,,,,,,,,
06.03.2012 04:00,0,0,2268.34,60.99,56.5,1.01,,,,,,,,,,,,,,,,,
06.03.2012 04:05,0,0,2268.43,60.85,56.71,0.76,,,,,,,,,,,,,,,,,
06.03.2012 04:10,0,0,2268.51,60.9,56.65,0.33,,,,,,,,,,,,,,,,,
06.03.2012 04:15,0,0,2268.59,60.92,56.63,0.54,,,,,,,,,,,,,,,,,
06.03.2012 04:20,0,0,2268.67,61.07,56.83,0.72,,,,,,,,,,,,,,,,,
06.03.2012 04:25,0,0,2268.76,61.08,57.18,0.86,,,,,,,,,,,,,,,,,
06.03.2012 04:30,0,0,2268.83,61.03,57.31,0.96,,,,,,,,,,,,,,,,,
06.03.2012 04:35,0,0,2268.92,60.87,57.05,0.51,,,,,,,,,,,,,,,,,
06.03.2012 04:40,0,0,2269,60.84,56.94,1.4,,,,,,,,,,,,,,,,,
06.03.2012 04:45,0,0,2269.08,60.83,57.22,1.2,,,,,,,,,,,,,,,,,
06.03.2012 04:50,0,0,2269.17,60.81,57.27,1.1,,,,,,,,,,,,,,,,,
06.03.2012 04:55,0,0,2269.25,60.86,57.2,1,,,,,,,,,,,,,,,,,
06.03.2012 05:00,0,0,2269.33,60.85,56.97,0.64,,,,,,,,,,,,,,,,,
06.03.2012 05:05,0,0,2269.41,60.89,56.8,0.81,,,,,,,,,,,,,,,,,
06.03.2012 05:10,0,0,2269.5,60.87,56.91,1.06,,,,,,,,,,,,,,,,,
06.03.2012 05:15,0,0,2269.58,60.75,56.98,1.25,,,,,,,,,,,,,,,,,
06.03.2012 05:20,0,0,2269.66,60.72,57.07,1.2,,,,,,,,,,,,,,,,,
06.03.2012 05:25,0,0,2269.74,60.63,57.04,1.29,,,,,,,,,,,,,,,,,
06.03.2012 05:30,0,0,2269.83,60.66,57.08,1.16,,,,,,,,,,,,,,,,,
06.03.2012 05:35,0,0,2269.91,60.67,57.07,0.99,,,,,,,,,,,,,,,,,
06.03.2012 05:40,0,0,2269.99,60.63,57.06,1.09,0: -----,5282.56,0: -------,3107.39,59.99,2: 208V,1390.93,1327.03,0,0,3: Waiting,0,489,2001931035,27.6,209.64,354.44
06.03.2012 05:45,0,0,2270.08,60.48,56.95,0.74,0: -----,5282.56,0: -------,3107.39,60.01,2: 208V,1391.02,1327.03,0,0,3: Waiting,0,489,2001931035,27.6,209.79,393.28
06.03.2012 05:50,0,0.53,2270.16,60.64,57.01,1.35,0: -----,5282.56,0: -------,3107.39,59.99,2: 208V,1391.1,1327.03,0,0,3: Waiting,0,489,2001931035,27.6,209.75,412.17
06.03.2012 05:55,0.19,3.23,2270.24,60.73,57.28,1.14,0: -----,5282.56,0: -------,3107.39,59.99,2: 208V,1391.18,1327.07,0.03,0.09,7: Mpp,6.51,493,2001931035,27.6,210.46,348.54
06.03.2012 06:00,10,6.8,2270.32,60.76,57.41,1.02,0: -----,5282.56,0: -------,3107.39,59.99,2: 208V,1391.27,1327.16,0.09,0.18,7: Mpp,18.11,493,2001931035,28.24,210.66,310
06.03.2012 06:05,10,10.72,2270.41,60.81,57.57,1.01,0: -----,5282.57,0: -------,3107.39,59.97,2: 208V,1391.35,1327.24,0.14,0.22,7: Mpp,29.82,493,2001931035,28.3,210.44,317.27
06.03.2012 06:10,10,16.29,2270.49,60.86,57.81,1.23,0: -----,5282.58,0: -------,3107.4,60,2: 208V,1391.44,1327.33,0.26,0.29,7: Mpp,54,493,2001931035,28.82,210.38,345
06.03.2012 06:15,16.11,20.39,2270.58,60.83,58.01,1.33,0: -----,5282.58,0: -------,3107.4,59.99,2: 208V,1391.52,1327.41,0.33,0.33,7: Mpp,68.47,493,2001931035,28.9,210.15,351.32
06.03.2012 06:20,21,24.42,2270.66,60.73,58.04,0.8,0: -----,5282.6,0: -------,3107.41,60.01,2: 208V,1391.61,1327.5,0.47,0.4,7: Mpp,99.45,493,2001931035,29.29,210.28,374.08
06.03.2012 06:25,21,28.54,2270.74,60.8,58.24,1,0: -----,5282.62,0: -------,3107.42,60.01,2: 208V,1391.69,1327.58,0.57,0.46,7: Mpp,120.49,493,2001931035,29.5,210.33,379.67
06.03.2012 06:30,22.87,32.72,2270.82,60.75,58.47,1.09,0: -----,5282.63,0: -------,3107.43,60.01,2: 208V,1391.77,1327.66,0.67,0.5,7: Mpp,140.1,493,2001931035,29.64,210.35,384.67
06.03.2012 06:35,32,37.2,2270.91,60.67,58.49,0.55,0: -----,5282.66,0: -------,3107.45,60,2: 208V,1391.86,1327.74,0.75,0.55,7: Mpp,157.72,493,2001931035,30.07,210.24,382.31
06.03.2012 06:40,32,40.09,2270.99,60.62,58.5,0.95,0: -----,5282.68,0: -------,3107.46,59.99,2: 208V,1391.94,1327.83,0.84,0.59,7: Mpp,175.23,493,2001931035,30.14,210.05,393.15
06.03.2012 06:45,32,43.55,2271.07,60.65,58.61,0.54,0: -----,5282.71,0: -------,3107.48,59.99,2: 208V,1392.02,1327.91,0.91,0.63,7: Mpp,191.03,493,2001931035,30.69,210.07,391.14
06.03.2012 06:50,32,46.94,2271.15,60.79,58.87,1.59,0: -----,5282.74,0: -------,3107.49,59.99,2: 208V,1392.1,1327.99,0.99,0.67,7: Mpp,207.76,493,2001931035,30.8,209.91,391.19
06.03.2012 06:55,34.91,50.42,2271.23,60.94,59.29,1.55,0: -----,5282.77,0: -------,3107.51,60.01,2: 208V,1392.18,1328.07,1.09,0.72,7: Mpp,228.51,493,2001931035,31.01,209.95,397.59
06.03.2012 07:00,112,53.81,2271.32,61.2,59.94,1.23,0: -----,5282.82,0: -------,3107.54,60,2: 208V,1392.27,1328.16,1.77,1.03,7: Mpp,372.21,493,2001931035,31.59,209.97,426.37
06.03.2012 07:05,169.47,56.57,2271.4,62.02,61.84,0.94,0: -----,5282.94,0: -------,3107.61,60.02,2: 208V,1392.35,1328.24,3.78,2.07,7: Mpp,792.93,493,2001931035,33.42,210.09,417.18
06.03.2012 07:10,187,59.71,2271.48,62.54,63.51,1.64,0: -----,5283.06,0: -------,3107.68,59.99,2: 208V,1392.43,1328.32,4.3,2.33,7: Mpp,901.95,493,2001931035,34.77,209.94,418.28
06.03.2012 07:15,203.09,78.36,2271.56,63.08,64.91,1.36,0: -----,5283.21,0: -------,3107.77,60,2: 208V,1392.52,1328.41,4.82,2.6,7: Mpp,1013.35,493,2001931035,35.92,210.15,418.23
06.03.2012 07:20,217.98,67.51,2271.65,63.37,66.09,1.1,0: -----,5283.36,0: -------,3107.86,59.99,2: 208V,1392.6,1328.49,5.27,2.83,7: Mpp,1106.27,493,2001931035,36.98,209.89,418.23
06.03.2012 07:25,232.61,67.16,2271.73,63.82,67.43,1.1,0: -----,5283.54,0: -------,3107.96,60,2: 208V,1392.68,1328.57,5.83,3.13,7: Mpp,1222.59,493,2001931035,38.07,209.9,416.49
06.03.2012 07:30,251.54,91.75,2271.81,64.23,68.8,0.78,0: -----,5283.73,0: -------,3108.08,59.99,2: 208V,1392.77,1328.66,6.4,3.42,7: Mpp,1343.38,493,2001931035,39.3,209.85,416.68
06.03.2012 07:35,267.36,134.02,2271.9,64.67,69.95,0.93,0: -----,5283.94,0: -------,3108.2,59.98,2: 208V,1392.85,1328.74,6.95,3.72,7: Mpp,1458.19,493,2001931035,40.44,209.72,415.32
06.03.2012 07:40,285.89,146.91,2271.98,64.75,70.87,2.2,0: -----,5284.16,0: -------,3108.33,59.99,2: 208V,1392.93,1328.82,7.56,4.03,7: Mpp,1583.08,493,2001931035,41.73,209.43,414.94
06.03.2012 07:45,300.15,111.83,2272.06,65.38,72.27,0.38,0: -----,5284.4,0: -------,3108.47,59.99,2: 208V,1393.02,1328.91,8.12,4.33,7: Mpp,1698.47,493,2001931035,42.89,209.17,413.89
06.03.2012 07:50,317.3,90.86,2272.14,65.83,73.66,1.26,0: -----,5284.65,0: -------,3108.62,59.98,2: 208V,1393.1,1328.99,8.65,4.62,7: Mpp,1809.11,493,2001931035,44.05,209.08,412.73
06.03.2012 07:55,334.73,95.42,2272.23,66.44,75.21,0.66,0: -----,5284.93,0: -------,3108.78,59.98,2: 208V,1393.19,1329.07,9.21,4.94,7: Mpp,1933.76,493,2001931035,45.31,209.96,411.32
06.03.2012 08:00,351.42,142.56,2272.31,66.75,76.61,1.22,0: -----,5285.23,0: -------,3108.96,60.01,2: 208V,1393.27,1329.16,9.76,5.26,7: Mpp,2053.03,493,2001931035,46.59,210.46,409.92
06.03.2012 08:05,367.38,175.25,2272.39,66.99,77.7,0.98,0: -----,5285.53,0: -------,3109.14,59.98,2: 208V,1393.35,1329.24,10.32,5.56,7: Mpp,2168.59,493,2001931035,47.77,210.14,409.13
06.03.2012 08:10,383.23,222.19,2272.47,67.19,78.37,1.43,0: -----,5285.86,0: -------,3109.33,59.98,2: 208V,1393.44,1329.32,10.84,5.83,7: Mpp,2274.36,493,2001931035,48.92,209.84,408.85
06.03.2012 08:15,399.52,277.56,2272.56,67.47,79.31,1.38,0: -----,5286.19,0: -------,3109.52,59.99,2: 208V,1393.52,1329.41,11.38,6.13,7: Mpp,2387.03,493,2001931035,50.23,209.72,407.85
06.03.2012 08:20,415.96,146.72,2272.64,67.81,80.91,1.21,0: -----,5286.54,0: -------,3109.73,59.98,2: 208V,1393.6,1329.49,11.9,6.45,7: Mpp,2502.92,493,2001931035,51.41,210.34,406.55
06.03.2012 08:25,438.04,99.58,2272.72,68.24,82.6,1.44,0: -----,5286.92,0: -------,3109.95,59.98,2: 208V,1393.69,1329.57,12.55,6.83,7: Mpp,2637.46,493,2001931035,52.75,210.2,404.38
06.03.2012 08:30,418.17,124.96,2272.8,68.31,82.79,1.8,0: -----,5287.28,0: -------,3110.16,59.98,2: 208V,1393.77,1329.66,12.13,6.61,7: Mpp,2545.22,493,2001931035,53.33,209.78,403.5
06.03.2012 08:35,469.67,208,2272.89,68.29,82.52,2.82,0: -----,5287.69,0: -------,3110.4,59.98,2: 208V,1393.85,1329.74,13.73,7.45,7: Mpp,2879.8,493,2001931035,55.22,209.79,404.33
06.03.2012 08:40,480.31,319.6,2272.97,68.95,84.09,1.78,0: -----,5288.11,0: -------,3110.65,59.99,2: 208V,1393.94,1329.83,13.81,7.58,7: Mpp,2920.3,493,2001931035,56.28,211.47,403.41
06.03.2012 08:45,507.57,448.78,2273.05,69.24,85.2,1.93,0: -----,5288.54,0: -------,3110.9,59.96,2: 208V,1394.02,1329.91,14.61,8.09,7: Mpp,3112.03,493,2001931035,57.75,213.06,402.13
06.03.2012 08:50,522.96,436.73,2273.13,69.08,85.58,2.18,0: -----,5289,0: -------,3111.18,60,2: 208V,1394.1,1329.99,15.04,8.35,7: Mpp,3201.36,493,2001931035,59.03,212.93,400.83
06.03.2012 08:55,537.43,424.02,2273.22,69.91,88.01,1.05,0: -----,5289.46,0: -------,3111.45,59.96,2: 208V,1394.19,1330.07,15.53,8.67,7: Mpp,3300.9,493,2001931035,60.28,212.59,398.05
06.03.2012 09:00,554.23,481.91,2273.3,69.7,89.24,3.02,0: -----,5289.95,0: -------,3111.73,60.01,2: 208V,1394.27,1330.16,15.98,8.95,7: Mpp,3394.33,493,2001931035,61.56,212.49,396.68
06.03.2012 09:05,562.49,528.72,2273.38,69.48,88.86,3.46,0: -----,5290.44,0: -------,3112.02,59.98,2: 208V,1394.35,1330.24,16.34,9.15,7: Mpp,3467.39,493,2001931035,62.64,212.2,396.28
06.03.2012 09:10,568.7,546.64,2273.46,69.35,88.33,3.99,0: -----,5290.94,0: -------,3112.31,59.97,2: 208V,1394.44,1330.32,16.6,9.29,7: Mpp,3518.33,493,2001931035,63.79,211.93,396.28
06.03.2012 09:15,594,575,2273.55,69.56,88.19,3.36,0: -----,5291.46,0: -------,3112.62,59.99,2: 208V,1394.52,1330.41,17.37,9.71,7: Mpp,3682.75,493,2001931035,65.15,212,396.75
06.03.2012 09:20,602.19,587.04,2273.63,70.42,91.09,1.7,0: -----,5291.99,0: -------,3112.93,59.98,2: 208V,1394.6,1330.49,17.62,9.91,7: Mpp,3730.38,493,2001931035,66.43,211.69,393.69
06.03.2012 09:25,576.4,568.75,2273.71,70.79,92.68,2.28,0: -----,5292.5,0: -------,3113.23,59.97,2: 208V,1394.69,1330.58,17.07,9.58,7: Mpp,3605.43,493,2001931035,66.89,211.2,393.73
06.03.2012 09:30,598.19,593.69,2273.8,70.77,92.19,2.66,0: -----,5293.02,0: -------,3113.54,59.98,2: 208V,1394.77,1330.66,17.64,9.95,7: Mpp,3742.58,493,2001931035,67.32,212.11,393.58
06.03.2012 09:35,648.94,642.6,2273.88,70.37,92.47,3.08,0: -----,5293.58,0: -------,3113.87,59.98,2: 208V,1394.85,1330.74,18.87,10.77,7: Mpp,4023.86,493,2001931035,69.36,213.24,391.06
06.03.2012 09:40,659.96,658.28,2273.96,70.36,92.06,3.35,0: -----,5294.18,0: -------,3114.22,59.98,2: 208V,1394.94,1330.83,19.28,10.94,7: Mpp,4104.38,493,2001931035,67.17,212.93,392.56
06.03.2012 09:45,676.28,677.2,2274.05,70.65,94.13,2.98,0: -----,5294.77,0: -------,3114.57,59.98,2: 208V,1395.02,1330.91,19.66,11.24,7: Mpp,4181.95,493,2001931035,64.18,212.76,389.41
06.03.2012 09:50,693.3,695.34,2274.13,70.5,93.01,3.13,0: -----,5295.39,0: -------,3114.93,59.99,2: 208V,1395.11,1330.99,20.18,11.53,7: Mpp,4293.87,493,2001931035,63.09,212.79,389.92
06.03.2012 09:55,702.76,709.1,2274.21,71.48,95.7,1.61,0: -----,5295.99,0: -------,3115.29,59.99,2: 208V,1395.19,1331.08,20.36,11.75,7: Mpp,4338.79,493,2001931035,62.63,213.14,386.59
06.03.2012 10:00,683.5,693.27,2274.29,71.44,97.93,2.88,0: -----,5296.59,0: -------,3115.64,59.99,2: 208V,1395.27,1331.16,19.79,11.47,7: Mpp,4207.11,493,2001931035,61.44,212.63,383.79
06.03.2012 10:05,712.91,724.49,2274.38,71.04,96.73,3.75,0: -----,5297.22,0: -------,3116.01,59.97,2: 208V,1395.36,1331.24,20.71,11.99,7: Mpp,4401.97,493,2001931035,61.42,212.55,384.38
06.03.2012 10:10,751.32,762.32,2274.46,71.67,98.59,2.3,0: -----,5297.86,0: -------,3116.38,59.97,2: 208V,1395.44,1331.32,21.59,12.55,7: Mpp,4588.35,493,2001931035,62.18,212.54,383.03
06.03.2012 10:15,717.44,736.52,2274.54,71.47,99.35,3.47,0: -----,5298.49,0: -------,3116.76,59.98,2: 208V,1395.52,1331.41,20.67,11.97,7: Mpp,4395.92,493,2001931035,61.55,212.66,384.41
06.03.2012 10:20,714.75,738.06,2274.62,71.1,97.51,4.14,0: -----,5299.12,0: -------,3117.12,59.99,2: 208V,1395.6,1331.49,20.71,12.08,7: Mpp,4411.64,493,2001931035,61.55,213.05,382.18
06.03.2012 10:25,763.77,788.11,2274.71,71.08,96.3,3.3,0: -----,5299.79,0: -------,3117.52,59.99,2: 208V,1395.69,1331.58,22.14,12.88,7: Mpp,4718.77,493,2001931035,62.54,213.18,383.72
06.03.2012 10:30,779.5,806.66,2274.79,71.68,98.98,1.88,0: -----,5300.46,0: -------,3117.91,59.98,2: 208V,1395.77,1331.66,22.44,13.13,7: Mpp,4788.84,493,2001931035,63.24,213.39,382.24
06.03.2012 10:35,791.42,816.85,2274.87,72.48,102.27,2.04,0: -----,5301.15,0: -------,3118.32,59.99,2: 208V,1395.86,1331.74,22.52,13.3,7: Mpp,4804.69,493,2001931035,63.48,213.4,378.46
06.03.2012 10:40,795.81,821.55,2274.95,72.51,103.66,2.94,0: -----,5301.83,0: -------,3118.72,59.99,2: 208V,1395.94,1331.83,22.52,13.35,7: Mpp,4797.41,493,2001931035,63.5,213.03,376.41
06.03.2012 10:45,809.83,836.96,2275.04,72.68,103.94,3.94,0: -----,5302.51,0: -------,3119.12,59.98,2: 208V,1396.02,1331.91,22.93,13.63,7: Mpp,4890.14,493,2001931035,64.04,213.27,375.78
06.03.2012 10:50,818.5,846.35,2275.12,72.39,102.38,3.13,0: -----,5303.21,0: -------,3119.53,59.98,2: 208V,1396.1,1331.99,23.25,13.76,7: Mpp,4956.24,493,2001931035,64.54,213.14,377.41
06.03.2012 10:55,826.37,855.82,2275.2,72.31,101.65,3.16,0: -----,5303.93,0: -------,3119.96,59.99,2: 208V,1396.19,1332.08,23.58,13.88,7: Mpp,5019.62,493,2001931035,65.18,212.91,379.18
06.03.2012 11:00,842.43,872.31,2275.28,72.84,103.15,1.55,0: -----,5304.65,0: -------,3120.38,59.99,2: 208V,1396.27,1332.16,23.79,14.1,7: Mpp,5066.87,493,2001931035,65.59,213.03,376.84
06.03.2012 11:05,862.49,889.53,2275.36,73.76,107.86,2.34,0: -----,5305.33,0: -------,3120.78,59.98,2: 208V,1396.35,1332.24,23.89,14.45,7: Mpp,5096.48,493,2001931035,65.98,213.37,369.55
06.03.2012 11:10,738.13,769.89,2275.44,72.94,106.5,3.11,0: -----,5305.96,0: -------,3121.15,60,2: 208V,1396.43,1332.32,20.69,12.45,7: Mpp,4406.29,493,2001931035,63.65,212.88,370.18
06.03.2012 11:15,930.46,955.08,2275.53,73.02,104.98,4.56,0: -----,5306.72,0: -------,3121.59,59.98,2: 208V,1396.51,1332.4,25.7,15.44,7: Mpp,5496.58,493,2001931035,66.36,213.88,373.58
06.03.2012 11:20,810.15,834.59,2275.61,73.65,107.74,2.74,0: -----,5307.41,0: -------,3122.01,59.98,2: 208V,1396.6,1332.49,22.44,13.44,7: Mpp,4780.62,493,2001931035,65.92,213.01,372.85
06.03.2012 11:25,897.8,923.87,2275.69,73.18,103.94,3.94,0: -----,5308.14,0: -------,3122.43,59.98,2: 208V,1396.69,1332.57,24.36,14.67,7: Mpp,5228.75,493,2001931035,65.41,214.5,374.28
06.03.2012 11:30,936.28,965.26,2275.78,74.68,109.68,1.78,0: -----,5308.9,0: -------,3122.88,59.98,2: 208V,1396.77,1332.66,25.57,15.68,7: Mpp,5481.45,493,2001931035,67.9,214.35,366.63
06.03.2012 11:35,904.23,937.91,2275.86,74.2,113.16,4.26,0: -----,5309.67,0: -------,3123.33,59.98,2: 208V,1396.85,1332.74,24.82,15.24,7: Mpp,5317.27,493,2001931035,67.81,214.22,365.86
06.03.2012 11:40,904.02,943.83,2275.94,73.75,109.19,5.36,0: -----,5310.42,0: -------,3123.78,59.98,2: 208V,1396.93,1332.82,25.02,15.25,7: Mpp,5365.38,493,2001931035,68.13,214.44,368.92
06.03.2012 11:45,889.61,934.13,2276.03,73.91,110.03,3.87,0: -----,5311.15,0: -------,3124.21,60,2: 208V,1397.02,1332.9,24.66,15,7: Mpp,5287.25,493,2001931035,68.07,214.39,369.67
06.03.2012 11:50,896.06,937.42,2276.11,74.54,112.96,2.53,0: -----,5311.91,0: -------,3124.65,59.99,2: 208V,1397.1,1332.99,24.63,15.09,7: Mpp,5277.37,493,2001931035,67.98,214.29,366.61
06.03.2012 11:55,904.77,945.75,2276.19,74.51,113.78,2.82,0: -----,5312.66,0: -------,3125.09,59.99,2: 208V,1397.18,1333.07,24.71,15.16,7: Mpp,5302.11,493,2001931035,68.44,214.6,366.58
06.03.2012 12:00,920.67,964.04,2276.27,75.21,115.5,2.49,0: -----,5313.43,0: -------,3125.55,60,2: 208V,1397.27,1333.16,25.06,15.47,7: Mpp,5377.78,493,2001931035,68.47,214.63,364.49
06.03.2012 12:05,921.24,968.81,2276.36,75.67,117.13,0.97,0: -----,5314.19,0: -------,3125.99,59.98,2: 208V,1397.35,1333.24,24.7,15.54,7: Mpp,5360.32,493,2001931035,68.42,217.04,361.34
06.03.2012 12:10,910.09,952.33,2276.44,74.84,114.58,2.92,0: -----,5314.93,0: -------,3126.43,59.98,2: 208V,1397.43,1333.32,24.69,15.35,7: Mpp,5306.92,493,2001931035,68.48,214.94,362.29
06.03.2012 12:15,904.75,954.46,2276.52,74.81,113.14,1.9,0: -----,5315.7,0: -------,3126.88,59.98,2: 208V,1397.52,1333.41,24.71,15.28,7: Mpp,5309.82,493,2001931035,68.52,214.91,364.31
06.03.2012 12:20,931.79,977.09,2276.61,74.63,115.8,4.83,0: -----,5316.45,0: -------,3127.32,59.97,2: 208V,1397.6,1333.49,25.2,15.64,7: Mpp,5423.8,493,2001931035,69.05,215.2,363.63
06.03.2012 12:25,958.88,1004.08,2276.69,74.56,114.32,4.55,0: -----,5317.26,0: -------,3127.8,59.99,2: 208V,1397.69,1333.57,25.92,16.06,7: Mpp,5579.42,493,2001931035,69.92,215.22,364.47
06.03.2012 12:30,1018.4,1048.65,2276.77,75.48,117.03,2.75,0: -----,5318.06,0: -------,3128.27,59.97,2: 208V,1397.77,1333.66,26.88,16.84,7: Mpp,5784.92,493,2001931035,70.57,215.24,360.58
06.03.2012 12:35,1012.98,1040.81,2276.85,76.31,118.43,2.16,0: -----,5318.89,0: -------,3128.76,59.98,2: 208V,1397.85,1333.74,26.56,16.77,7: Mpp,5717.97,493,2001931035,70.38,215.26,357.68
06.03.2012 12:40,1015,1038.98,2276.94,75.77,118.7,2.91,0: -----,5319.68,0: -------,3129.22,59.97,2: 208V,1397.93,1333.82,26.69,16.87,7: Mpp,5747.85,493,2001931035,70.49,215.34,357.41
06.03.2012 12:45,935.06,962.92,2277.02,75.7,117.68,3.49,0: -----,5320.43,0: -------,3129.66,59.99,2: 208V,1398.02,1333.91,24.66,15.47,7: Mpp,5312.59,493,2001931035,68.86,215.24,359.85
06.03.2012 12:50,418.72,451.7,2277.1,75.17,113.09,1.7,0: -----,5320.79,0: -------,3129.88,59.98,2: 208V,1398.1,1333.99,10.94,6.79,7: Mpp,2338.89,493,2001931035,61.53,212.78,364.74
