CSV-Export,Version: 1.01,Separator: Comma

,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009
06.20.2012 00:50,0,0,2665.5,76.99,77.55,3.25,,,,,,,,,,,,,,,,,
06.20.2012 00:55,0,0,2665.58,76.87,77.42,2.31,,,,,,,,,,,,,,,,,
06.20.2012 01:00,0,0,2665.67,76.82,77.18,2.28,,,,,,,,,,,,,,,,,
06.20.2012 01:05,0,0,2665.75,76.65,76.93,1.74,,,,,,,,,,,,,,,,,
06.20.2012 01:10,0,0,2665.83,76.54,76.75,2.22,,,,,,,,,,,,,,,,,
06.20.2012 01:15,0,0,2665.91,76.48,76.66,1.62,,,,,,,,,,,,,,,,,
06.20.2012 01:20,0,0,2666,76.39,76.42,1.95,,,,,,,,,,,,,,,,,
06.20.2012 01:25,0,0,2666.08,76.35,76.33,2.77,,,,,,,,,,,,,,,,,
06.20.2012 01:30,0,0,2666.16,76.15,76.33,2.52,,,,,,,,,,,,,,,,,
06.20.2012 01:35,0,0,2666.24,76.09,76.28,2.68,,,,,,,,,,,,,,,,,
06.20.2012 01:40,0,0,2666.33,76.05,76.09,1.6,,,,,,,,,,,,,,,,,
06.20.2012 01:45,0,0,2666.41,75.91,75.89,2.26,,,,,,,,,,,,,,,,,
06.20.2012 01:50,0,0,2666.49,75.83,75.86,3,,,,,,,,,,,,,,,,,
06.20.2012 01:55,0,0,2666.58,75.68,75.75,2.05,,,,,,,,,,,,,,,,,
06.20.2012 02:00,0,0,2666.66,75.54,75.64,1.82,,,,,,,,,,,,,,,,,
06.20.2012 02:05,0,0,2666.74,75.52,75.58,2.96,,,,,,,,,,,,,,,,,
06.20.2012 02:10,0,0,2666.82,75.52,75.57,2.27,,,,,,,,,,,,,,,,,
06.20.2012 02:15,0,0,2666.91,75.42,75.52,2.06,,,,,,,,,,,,,,,,,
06.20.2012 02:20,0,0,2666.99,75.35,75.3,0.76,,,,,,,,,,,,,,,,,
06.20.2012 02:25,0,0,2667.07,75.26,75.08,1.47,,,,,,,,,,,,,,,,,
06.20.2012 02:30,0,0,2667.15,75.21,75.02,1.05,,,,,,,,,,,,,,,,,
06.20.2012 02:35,0,0,2667.24,75.09,74.93,1.88,,,,,,,,,,,,,,,,,
06.20.2012 02:40,0,0,2667.32,75.02,74.75,0.87,,,,,,,,,,,,,,,,,
06.20.2012 02:45,0,0,2667.4,75.03,74.6,0.52,,,,,,,,,,,,,,,,,
06.20.2012 02:50,0,0,2667.49,74.98,74.57,0.8,,,,,,,,,,,,,,,,,
06.20.2012 02:55,0,0,2667.57,74.9,74.43,0.65,,,,,,,,,,,,,,,,,
06.20.2012 03:00,0,0,2667.65,74.85,74.33,0.53,,,,,,,,,,,,,,,,,
06.20.2012 03:05,0,0,2667.73,74.84,74.33,0.53,,,,,,,,,,,,,,,,,
06.20.2012 03:10,0,0,2667.82,74.81,74.33,0.21,,,,,,,,,,,,,,,,,
06.20.2012 03:15,0,0,2667.9,74.77,74.33,0.8,,,,,,,,,,,,,,,,,
06.20.2012 03:20,0,0,2667.98,74.7,74.33,0.51,,,,,,,,,,,,,,,,,
06.20.2012 03:25,0,0,2668.07,74.56,74.34,1.06,,,,,,,,,,,,,,,,,
06.20.2012 03:30,0,0,2668.15,74.6,74.27,0.21,,,,,,,,,,,,,,,,,
06.20.2012 03:35,0,0,2668.23,74.58,74.09,0.24,,,,,,,,,,,,,,,,,
06.20.2012 03:40,0,0,2668.31,74.43,74.09,0.02,,,,,,,,,,,,,,,,,
06.20.2012 03:45,0,0,2668.39,74.36,74.16,0.39,,,,,,,,,,,,,,,,,
06.20.2012 03:50,0,0,2668.48,74.42,74.07,0.18,,,,,,,,,,,,,,,,,
06.20.2012 03:55,0,0,2668.56,74.36,74,0.39,,,,,,,,,,,,,,,,,
06.20.2012 04:00,0,0,2668.64,74.35,73.95,0.69,,,,,,,,,,,,,,,,,
06.20.2012 04:05,0,0,2668.73,74.33,74.04,1,,,,,,,,,,,,,,,,,
06.20.2012 04:10,0,0,2668.81,74.28,74.03,0.58,,,,,,,,,,,,,,,,,
06.20.2012 04:15,0,0,2668.89,74.23,73.96,0.82,,,,,,,,,,,,,,,,,
06.20.2012 04:20,0,0,2668.97,74.14,73.99,0.33,,,,,,,,,,,,,,,,,
06.20.2012 04:25,0,0,2669.06,74.08,73.86,0.25,,,,,,,,,,,,,,,,,
06.20.2012 04:30,0,0,2669.14,73.97,73.86,0.43,,,,,,,,,,,,,,,,,
06.20.2012 04:35,0,0,2669.22,73.93,73.95,0.25,,,,,,,,,,,,,,,,,
06.20.2012 04:40,0,0,2669.3,73.93,73.94,0.81,,,,,,,,,,,,,,,,,
06.20.2012 04:45,0,0,2669.39,73.95,73.99,0.82,,,,,,,,,,,,,,,,,
06.20.2012 04:50,0,0,2669.47,73.91,73.94,0.77,,,,,,,,,,,,,,,,,
06.20.2012 04:55,0,0,2669.55,73.78,74.03,1.85,,,,,,,,,,,,,,,,,
06.20.2012 05:00,0,0,2669.64,73.73,74,1.09,,,,,,,,,,,,,,,,,
06.20.2012 05:05,0,0,2669.72,73.73,73.93,0.78,,,,,,,,,,,,,,,,,
06.20.2012 05:10,0,0,2669.8,73.73,73.91,0.14,,,,,,,,,,,,,,,,,
06.20.2012 05:15,0,0,2669.88,73.7,73.92,0.06,,,,,,,,,,,,,,,,,
06.20.2012 05:20,0,0,2669.97,73.73,73.86,0.33,,,,,,,,,,,,,,,,,
06.20.2012 05:25,0,0,2670.05,73.73,73.84,0.13,,,,,,,,,,,,,,,,,
06.20.2012 05:30,0,0,2670.13,73.73,73.83,0.26,,,,,,,,,,,,,,,,,
06.20.2012 05:35,0,0,2670.21,73.88,74.05,0.54,,,,,,,,,,,,,,,,,
06.20.2012 05:40,0,0,2670.3,73.95,74.27,0.65,0: -----,6295.87,0: -------,3703.45,59.99,2: 208V,1644.86,1571.58,0,0,3: Waiting,0,587,2001931035,29.72,209.31,301.46
06.20.2012 05:45,0,0,2670.38,73.91,74.08,0.38,0: -----,6295.87,0: -------,3703.45,60,2: 208V,1644.94,1571.58,0,0,3: Waiting,0,589,2001931035,30.02,209.6,338.91
06.20.2012 05:50,0,0.11,2670.46,73.89,74.2,0.59,0: -----,6295.87,0: -------,3703.45,60,2: 208V,1645.03,1571.58,0,0,3: Waiting,0,589,2001931035,30.04,210.92,391.45
06.20.2012 05:55,0,1.91,2670.54,73.9,74.31,0.41,0: -----,6295.87,0: -------,3703.45,59.99,2: 208V,1645.11,1571.6,0.01,0.04,7: Mpp,3.02,590,2001931035,30.07,210.85,375.6
06.20.2012 06:00,9.07,4.09,2670.63,73.87,74.29,0.67,0: -----,6295.87,0: -------,3703.46,59.99,2: 208V,1645.2,1571.69,0.08,0.17,7: Mpp,15.93,590,2001931035,30.1,210.69,290.04
06.20.2012 06:05,10,7.05,2670.71,73.82,74.33,0.89,0: -----,6295.88,0: -------,3703.46,59.96,2: 208V,1645.28,1571.77,0.14,0.22,7: Mpp,29.2,590,2001931035,30.4,210.06,301.4
06.20.2012 06:10,10,10.47,2670.79,73.73,74.34,1.05,0: -----,6295.89,0: -------,3703.46,59.99,2: 208V,1645.36,1571.86,0.26,0.3,7: Mpp,53.27,590,2001931035,30.8,209.7,327
06.20.2012 06:15,17.53,15.42,2670.88,73.77,74.46,0.7,0: -----,6295.9,0: -------,3703.47,59.99,2: 208V,1645.45,1571.94,0.4,0.39,7: Mpp,84,590,2001931035,30.88,209.97,335.83
06.20.2012 06:20,21,19.87,2670.96,73.91,74.74,1.4,0: -----,6295.91,0: -------,3703.48,59.98,2: 208V,1645.53,1572.02,0.53,0.45,7: Mpp,110.48,590,2001931035,31.39,209.71,352.9
06.20.2012 06:25,24.67,24.2,2671.04,74.07,75.02,1.35,0: -----,6295.93,0: -------,3703.49,60.01,2: 208V,1645.62,1572.11,0.66,0.52,7: Mpp,138.38,590,2001931035,31.53,209.55,367.19
06.20.2012 06:30,32,28.94,2671.13,74.21,75.1,0.19,0: -----,6295.96,0: -------,3703.5,60,2: 208V,1645.7,1572.19,0.76,0.57,7: Mpp,158.59,590,2001931035,31.99,209.42,371.14
06.20.2012 06:35,33.02,35.33,2671.21,74.33,75.21,0.19,0: -----,6295.98,0: -------,3703.52,59.98,2: 208V,1645.78,1572.28,0.94,0.67,7: Mpp,196.22,590,2001931035,32.14,209.48,371
06.20.2012 06:40,43,42.02,2671.29,74.48,75.39,0.69,0: -----,6296.02,0: -------,3703.54,60,2: 208V,1645.86,1572.36,1.12,0.76,7: Mpp,234.73,590,2001931035,32.68,209.32,378.71
06.20.2012 06:45,48.08,49.62,2671.37,74.84,75.73,0.85,0: -----,6296.06,0: -------,3703.56,59.99,2: 208V,1645.95,1572.44,1.3,0.86,7: Mpp,272.44,590,2001931035,32.93,209.23,381.53
06.20.2012 06:50,54,57.28,2671.46,75.17,76.1,1.64,0: -----,6296.1,0: -------,3703.59,60.01,2: 208V,1646.03,1572.52,1.46,0.94,7: Mpp,305.35,590,2001931035,33.3,209.11,384.84
06.20.2012 06:55,54,64.25,2671.54,75.48,76.31,0.95,0: -----,6296.15,0: -------,3703.61,59.99,2: 208V,1646.11,1572.61,1.58,1.01,7: Mpp,332.54,590,2001931035,33.65,210.23,386.89
06.20.2012 07:00,62.35,71.74,2671.62,75.83,76.58,0.88,0: -----,6296.21,0: -------,3703.65,60.01,2: 208V,1646.2,1572.69,2.03,1.22,7: Mpp,428.36,590,2001931035,34.2,210.7,399.92
06.20.2012 07:05,90.04,80.66,2671.71,76.37,77.37,0.49,0: -----,6296.29,0: -------,3703.7,59.96,2: 208V,1646.28,1572.77,2.94,1.74,7: Mpp,619.06,590,2001931035,35.21,210.79,392.53
06.20.2012 07:10,130.73,89.91,2671.79,76.79,78.07,0.88,0: -----,6296.39,0: -------,3703.76,59.99,2: 208V,1646.36,1572.86,3.33,1.93,7: Mpp,702.74,590,2001931035,36.03,210.83,397.63
06.20.2012 07:15,149.17,100.57,2671.87,77.12,78.53,1.08,0: -----,6296.51,0: -------,3703.83,59.98,2: 208V,1646.45,1572.94,3.81,2.18,7: Mpp,804.67,590,2001931035,36.97,211.07,399.77
06.20.2012 07:20,130.96,107.06,2671.96,77.54,79.48,0.56,0: -----,6296.64,0: -------,3703.9,59.98,2: 208V,1646.53,1573.03,4.28,2.42,7: Mpp,902.11,590,2001931035,37.93,210.98,401
06.20.2012 07:25,174.02,112.5,2672.04,77.91,80.75,0.04,0: -----,6296.77,0: -------,3703.98,59.99,2: 208V,1646.62,1573.11,4.61,2.6,7: Mpp,972.29,590,2001931035,38.61,211.08,401.27
06.20.2012 07:30,194.8,132.28,2672.12,78.26,82.01,0.02,0: -----,6296.92,0: -------,3704.07,59.98,2: 208V,1646.7,1573.19,5.08,2.86,7: Mpp,1072.42,590,2001931035,39.4,211.33,400.42
06.20.2012 07:35,213.94,160.96,2672.2,78.72,83.98,0,0: -----,6297.09,0: -------,3704.17,59.99,2: 208V,1646.78,1573.27,5.52,3.14,7: Mpp,1175.06,590,2001931035,40.39,212.93,398.62
06.20.2012 07:40,229.49,177.85,2672.29,79.18,86.85,0.02,0: -----,6297.27,0: -------,3704.28,59.98,2: 208V,1646.87,1573.36,5.96,3.38,7: Mpp,1264.32,590,2001931035,41.25,212.08,396.77
06.20.2012 07:45,234.47,173.53,2672.37,79.25,88.84,0.4,0: -----,6297.45,0: -------,3704.38,59.99,2: 208V,1646.95,1573.44,6.16,3.5,7: Mpp,1303.3,590,2001931035,42.06,211.54,394.51
06.20.2012 07:50,246.96,163.2,2672.45,79.46,89.76,0.29,0: -----,6297.65,0: -------,3704.5,59.99,2: 208V,1647.03,1573.53,6.55,3.73,7: Mpp,1385.33,590,2001931035,42.83,211.36,392.82
06.20.2012 07:55,264.15,172.58,2672.53,79.76,91,0.75,0: -----,6297.86,0: -------,3704.62,59.98,2: 208V,1647.12,1573.61,6.98,3.95,7: Mpp,1476.02,590,2001931035,43.63,211.54,395.07
06.20.2012 08:00,283.78,188.41,2672.62,80.33,91.94,0.42,0: -----,6298.09,0: -------,3704.76,59.99,2: 208V,1647.2,1573.69,7.65,4.35,7: Mpp,1615.05,590,2001931035,44.72,211.24,391.07
06.20.2012 08:05,297.09,200.13,2672.7,80.74,93.4,1.15,0: -----,6298.33,0: -------,3704.9,59.96,2: 208V,1647.28,1573.77,8.03,4.57,7: Mpp,1700.86,590,2001931035,45.72,211.85,391.4
06.20.2012 08:10,310.94,198.2,2672.78,81.08,93.52,1.27,0: -----,6298.59,0: -------,3705.05,59.98,2: 208V,1647.37,1573.86,8.58,4.87,7: Mpp,1816.02,590,2001931035,46.72,211.79,391.36
06.20.2012 08:15,339.6,208.55,2672.86,81.58,94.91,1.45,0: -----,6298.86,0: -------,3705.21,59.98,2: 208V,1647.45,1573.94,9.27,5.29,7: Mpp,1973.27,590,2001931035,47.9,212.9,391.34
06.20.2012 08:20,354.04,196.52,2672.95,81.87,95.85,1.05,0: -----,6299.16,0: -------,3705.39,59.99,2: 208V,1647.53,1574.03,9.72,5.6,7: Mpp,2081.15,590,2001931035,48.96,214.15,389.72
06.20.2012 08:25,370.49,167.81,2673.03,82.15,97.05,1.56,0: -----,6299.47,0: -------,3705.57,60,2: 208V,1647.62,1574.11,10.14,5.84,7: Mpp,2169.67,590,2001931035,49.99,213.98,388.95
06.20.2012 08:30,381.65,176.43,2673.11,82.42,98.08,0.78,0: -----,6299.79,0: -------,3705.76,59.97,2: 208V,1647.7,1574.19,10.4,6.06,7: Mpp,2245.19,590,2001931035,50.99,215.85,387.53
06.20.2012 08:35,396.25,175.33,2673.2,83,99.39,0.95,0: -----,6300.12,0: -------,3705.95,59.99,2: 208V,1647.78,1574.28,10.88,6.35,7: Mpp,2348.92,590,2001931035,51.87,215.89,386.9
06.20.2012 08:40,412.37,197.02,2673.28,83.15,100.73,1.32,0: -----,6300.47,0: -------,3706.16,59.98,2: 208V,1647.87,1574.36,11.4,6.67,7: Mpp,2455.11,590,2001931035,53.03,215.29,385.07
06.20.2012 08:45,415.59,276.88,2673.36,82.89,100.63,2.14,0: -----,6300.82,0: -------,3706.36,59.98,2: 208V,1647.95,1574.44,11.54,6.76,7: Mpp,2480.91,590,2001931035,53.71,215.06,383.75
06.20.2012 08:50,418.6,324,2673.44,83.11,100.94,1.3,0: -----,6301.17,0: -------,3706.57,60,2: 208V,1648.03,1574.53,11.7,6.85,7: Mpp,2512.18,590,2001931035,54.65,214.81,383.47
06.20.2012 08:55,380.04,279.17,2673.53,83.25,102.07,1.4,0: -----,6301.5,0: -------,3706.76,59.98,2: 208V,1648.12,1574.61,10.66,6.25,7: Mpp,2284.47,590,2001931035,54.62,214.24,382.24
06.20.2012 09:00,412.96,306.13,2673.61,82.78,100.57,2.54,0: -----,6301.86,0: -------,3706.97,59.98,2: 208V,1648.2,1574.69,11.82,6.89,7: Mpp,2538.02,590,2001931035,55.21,214.75,385.19
06.20.2012 09:05,489.04,401,2673.69,83.02,101.99,1.67,0: -----,6302.27,0: -------,3707.22,59.99,2: 208V,1648.28,1574.78,13.81,8.08,7: Mpp,2965.44,590,2001931035,57.39,214.69,383.42
06.20.2012 09:10,502.19,471.98,2673.77,83.9,105.36,1.24,0: -----,6302.71,0: -------,3707.47,59.96,2: 208V,1648.37,1574.86,14.07,8.28,7: Mpp,3017.44,590,2001931035,58.74,214.43,380.38
06.20.2012 09:15,509,495.11,2673.86,83.86,106.23,1.65,0: -----,6303.14,0: -------,3707.73,59.96,2: 208V,1648.45,1574.94,14.23,8.43,7: Mpp,3069.87,590,2001931035,59.73,215.71,380.04
06.20.2012 09:20,545.4,529.51,2673.94,83.69,106.31,2.63,0: -----,6303.6,0: -------,3708,59.98,2: 208V,1648.53,1575.03,15.2,9.04,7: Mpp,3278.5,590,2001931035,61.24,215.66,378.39
06.20.2012 09:25,558.56,546.04,2674.02,83.92,106.96,1.71,0: -----,6304.08,0: -------,3708.28,59.98,2: 208V,1648.62,1575.11,15.58,9.28,7: Mpp,3359.4,590,2001931035,62.49,215.7,377.8
06.20.2012 09:30,573.39,562.15,2674.1,84.34,108.62,1.67,0: -----,6304.57,0: -------,3708.57,59.98,2: 208V,1648.7,1575.19,15.95,9.56,7: Mpp,3436.66,590,2001931035,63.59,215.47,375.34
06.20.2012 09:35,554.43,552.24,2674.19,84.54,108.93,2.62,0: -----,6305.04,0: -------,3708.85,59.96,2: 208V,1648.78,1575.28,15.5,9.26,7: Mpp,3333,590,2001931035,64.09,215.05,375.62
06.20.2012 09:40,593.92,587.92,2674.27,84.67,108.62,2.18,0: -----,6305.54,0: -------,3709.14,59.98,2: 208V,1648.87,1575.36,16.53,9.92,7: Mpp,3563.56,590,2001931035,65.46,215.58,375.04
06.20.2012 09:45,607.62,603.02,2674.35,84.73,108.83,2.81,0: -----,6306.06,0: -------,3709.45,60,2: 208V,1648.95,1575.44,16.95,10.19,7: Mpp,3653.26,590,2001931035,66.69,215.5,374.33
06.20.2012 09:50,621.32,619.92,2674.44,84.75,109.49,2.99,0: -----,6306.59,0: -------,3709.75,59.98,2: 208V,1649.03,1575.53,17.33,10.45,7: Mpp,3729.16,590,2001931035,67.7,215.22,372.67
06.20.2012 09:55,633.78,634.85,2674.52,85.07,110.36,3.41,0: -----,6307.13,0: -------,3710.07,60,2: 208V,1649.12,1575.61,17.65,10.66,7: Mpp,3795.22,590,2001931035,68.65,215.03,371.64
06.20.2012 10:00,645.93,650.17,2674.6,85.34,111.12,2.89,0: -----,6307.68,0: -------,3710.4,60,2: 208V,1649.2,1575.69,18.01,10.9,7: Mpp,3868.77,590,2001931035,69.59,214.87,370.49
06.20.2012 10:05,656,663.96,2674.69,85.67,112.42,2.75,0: -----,6308.24,0: -------,3710.73,60.01,2: 208V,1649.28,1575.78,18.23,11.07,7: Mpp,3919.53,590,2001931035,66.11,215.02,369.89
06.20.2012 10:10,670.13,680.7,2674.77,85.85,113.58,3.05,0: -----,6308.8,0: -------,3711.05,60.02,2: 208V,1649.37,1575.86,18.56,11.34,7: Mpp,3995.72,590,2001931035,63.77,215.26,367.87
06.20.2012 10:15,685.65,696.04,2674.85,86.57,114.91,1.25,0: -----,6309.38,0: -------,3711.4,59.99,2: 208V,1649.45,1575.94,18.87,11.54,7: Mpp,4055,590,2001931035,62.6,214.86,366.98
06.20.2012 10:20,694.75,708.3,2674.93,87.07,117.7,2.01,0: -----,6309.95,0: -------,3711.73,59.96,2: 208V,1649.53,1576.03,19.07,11.73,7: Mpp,4091.35,590,2001931035,62.09,214.56,364.14
06.20.2012 10:25,709.09,725.09,2675.02,86.61,117.2,2.49,0: -----,6310.54,0: -------,3712.08,59.95,2: 208V,1649.62,1576.11,19.47,12,7: Mpp,4179.7,590,2001931035,61.64,214.66,363.91
06.20.2012 10:30,719.87,738.23,2675.1,86.94,118.11,1.83,0: -----,6311.15,0: -------,3712.44,59.98,2: 208V,1649.7,1576.19,19.77,12.17,7: Mpp,4235.76,590,2001931035,61.71,214.29,363.58
06.20.2012 10:35,715,738.47,2675.18,86.02,117.02,4.21,0: -----,6311.75,0: -------,3712.79,59.98,2: 208V,1649.78,1576.28,19.7,12.16,7: Mpp,4221.58,590,2001931035,61.64,214.27,362.77
06.20.2012 10:40,733.06,757.51,2675.26,86.71,116.08,2.47,0: -----,6312.36,0: -------,3713.15,59.97,2: 208V,1649.87,1576.36,20.14,12.41,7: Mpp,4329.45,590,2001931035,62.06,214.96,364.48
06.20.2012 10:45,738.83,763.3,2675.35,86.83,117.57,2.53,0: -----,6312.97,0: -------,3713.51,59.97,2: 208V,1649.95,1576.44,20.12,12.47,7: Mpp,4337.55,590,2001931035,62.1,215.59,363.32
06.20.2012 10:50,759,780.89,2675.43,87.65,119.5,2.09,0: -----,6313.59,0: -------,3713.88,59.98,2: 208V,1650.03,1576.53,20.56,12.83,7: Mpp,4423.51,590,2001931035,62.2,215.12,360.11
06.20.2012 10:55,772.04,795.04,2675.51,87.81,121.28,2.09,0: -----,6314.23,0: -------,3714.25,60,2: 208V,1650.12,1576.61,20.75,13.04,7: Mpp,4479.61,590,2001931035,62.69,215.95,358.93
06.20.2012 11:00,766.56,790.54,2675.59,87.88,121.76,2.19,0: -----,6314.86,0: -------,3714.62,59.98,2: 208V,1650.2,1576.69,20.52,12.99,7: Mpp,4448.76,590,2001931035,62.64,216.76,357.82
06.20.2012 11:05,741.57,772.45,2675.68,88.2,122.75,2.03,0: -----,6315.48,0: -------,3714.98,59.98,2: 208V,1650.28,1576.78,19.86,12.59,7: Mpp,4307.44,590,2001931035,62.17,216.95,357.36
06.20.2012 11:10,765.33,794.51,2675.76,87.27,122.32,2.96,0: -----,6316.1,0: -------,3715.35,59.98,2: 208V,1650.37,1576.86,20.5,13.02,7: Mpp,4444.71,590,2001931035,62.3,216.86,356.52
06.20.2012 11:15,783.9,815.58,2675.83,87.73,122.29,2.34,0: -----,6316.66,0: -------,3715.68,59.99,2: 208V,1650.44,1576.93,20.92,13.3,7: Mpp,4542.74,590,2001931035,62.8,217.11,356.77
06.20.2012 11:20,793.49,824.4,2675.91,88.51,123.95,1.5,0: -----,6317.31,0: -------,3716.06,59.99,2: 208V,1650.52,1577.02,21.06,13.48,7: Mpp,4572.26,590,2001931035,63.11,217.12,354.28
06.20.2012 11:25,807.3,837.72,2676,88.19,126.08,2.46,0: -----,6317.97,0: -------,3716.45,59.99,2: 208V,1650.61,1577.1,21.35,13.68,7: Mpp,4625.78,590,2001931035,63.5,216.69,353.18
06.20.2012 11:30,824,852.83,2676.08,87.87,124.59,2.83,0: -----,6318.63,0: -------,3716.84,59.99,2: 208V,1650.69,1577.18,21.75,13.92,7: Mpp,4707.98,590,2001931035,64.05,216.46,353.5
06.20.2012 11:35,825.45,859.04,2676.16,88.58,126.88,1.59,0: -----,6319.31,0: -------,3717.24,59.99,2: 208V,1650.77,1577.27,21.79,14,7: Mpp,4711.52,590,2001931035,64.25,216.19,351.75
06.20.2012 11:40,817.77,847.36,2676.25,89.02,128.65,2.52,0: -----,6319.95,0: -------,3717.62,60,2: 208V,1650.86,1577.35,21.48,13.8,7: Mpp,4632.11,590,2001931035,64.11,215.67,350.75
06.20.2012 11:45,830.72,864.98,2676.33,88.06,125.81,2.36,0: -----,6320.63,0: -------,3718.01,59.99,2: 208V,1650.94,1577.43,21.96,14.05,7: Mpp,4728.24,590,2001931035,64.61,215.36,351.82
06.20.2012 11:50,823.78,858.68,2676.41,89.35,126.8,1.96,0: -----,6321.29,0: -------,3718.4,60,2: 208V,1651.02,1577.52,21.73,13.95,7: Mpp,4671.75,590,2001931035,64.7,215.05,349.98
06.20.2012 11:55,830.72,863.59,2676.49,89.24,128.92,2.3,0: -----,6321.96,0: -------,3718.8,59.98,2: 208V,1651.11,1577.6,21.7,14.03,7: Mpp,4683.07,590,2001931035,64.7,215.83,348.77
06.20.2012 12:00,828.07,863.06,2676.57,88.64,125.86,3.1,0: -----,6322.63,0: -------,3719.19,60.01,2: 208V,1651.19,1577.68,21.84,13.98,7: Mpp,4710.28,590,2001931035,65.01,215.67,352.14
06.20.2012 12:05,832.77,870.6,2676.66,89.43,126.14,1.98,0: -----,6323.29,0: -------,3719.58,59.98,2: 208V,1651.27,1577.77,22.04,14.11,7: Mpp,4739.47,590,2001931035,65.33,215.04,351.07
06.20.2012 12:10,852.94,887.3,2676.74,90.32,132.82,0.67,0: -----,6323.97,0: -------,3719.98,59.99,2: 208V,1651.36,1577.85,22.1,14.38,7: Mpp,4750.34,590,2001931035,65.41,214.95,345.18
06.20.2012 12:15,868.22,899.43,2676.82,90.04,135.71,2.64,0: -----,6324.65,0: -------,3720.38,59.99,2: 208V,1651.44,1577.93,22.31,14.65,7: Mpp,4799.28,590,2001931035,65.68,215.08,342.17
06.20.2012 12:20,881.74,919.91,2676.9,87.9,127.9,2.61,0: -----,6325.34,0: -------,3720.79,59.98,2: 208V,1651.52,1578.02,22.87,14.88,7: Mpp,4942.93,590,2001931035,66.46,216.18,347.22
06.20.2012 12:25,860,890.81,2676.99,89.89,133.51,2.35,0: -----,6326.03,0: -------,3721.19,59.98,2: 208V,1651.61,1578.1,21.84,14.35,7: Mpp,4713.44,590,2001931035,66.21,215.84,343.1
06.20.2012 12:30,513.36,561.21,2677.07,87.42,120.18,4.86,0: -----,6326.47,0: -------,3721.45,59.99,2: 208V,1651.69,1578.18,14.47,9.19,7: Mpp,3128.14,590,2001931035,59.94,215.4,354.98
06.20.2012 12:35,825.08,876.72,2677.15,89.02,122.71,2.05,0: -----,6327.14,0: -------,3721.85,60,2: 208V,1651.78,1578.27,21.86,13.94,7: Mpp,4740.55,590,2001931035,64.68,216.91,355.55
06.20.2012 12:40,877.39,911.13,2677.24,88.75,125.99,4.35,0: -----,6327.84,0: -------,3722.26,59.97,2: 208V,1651.86,1578.35,22.88,14.72,7: Mpp,4960.47,590,2001931035,65.97,216.79,352.47
06.20.2012 12:45,683.52,719.29,2677.32,88.99,122.71,1.08,0: -----,6328.39,0: -------,3722.58,59.97,2: 208V,1651.94,1578.43,17.75,11.36,7: Mpp,3840.65,590,2001931035,62.99,215.78,353.72
06.20.2012 12:50,923.35,958.26,2677.4,90.86,129.94,1.21,0: -----,6329.11,0: -------,3723,59.99,2: 208V,1652.02,1578.52,23.6,15.44,7: Mpp,5119.41,590,2001931035,66.5,216.96,346.7
06.20.2012 12:55,941.78,964.44,2677.48,91.21,134.67,1.42,0: -----,6329.83,0: -------,3723.43,59.98,2: 208V,1652.11,1578.6,23.62,15.71,7: Mpp,5127.33,590,2001931035,67.24,217.12,341.3
