CSV-Export,Version: 1.01,Separator: Comma

,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009
06.02.2012 00:50,0,0,2241.39,63.76,63.33,0,,,,,,,,,,,,,,,,,
06.02.2012 00:55,0,0,2241.47,63.88,62.83,0,,,,,,,,,,,,,,,,,
06.02.2012 01:00,0,0,2241.55,63.94,62.41,0,,,,,,,,,,,,,,,,,
06.02.2012 01:05,0,0.17,2241.64,64.04,61.96,0,,,,,,,,,,,,,,,,,
06.02.2012 01:10,0,0,2241.72,63.95,61.86,0.03,,,,,,,,,,,,,,,,,
06.02.2012 01:15,0,0.27,2241.8,63.84,61.65,0,,,,,,,,,,,,,,,,,
06.02.2012 01:20,0,0.03,2241.88,63.74,61.62,0,,,,,,,,,,,,,,,,,
06.02.2012 01:25,0,0.03,2241.97,63.63,61.69,0,,,,,,,,,,,,,,,,,
06.02.2012 01:30,0,0.13,2242.05,63.6,61.85,0,,,,,,,,,,,,,,,,,
06.02.2012 01:35,0,0.17,2242.13,63.43,61.63,0,,,,,,,,,,,,,,,,,
06.02.2012 01:40,0,0.07,2242.22,63.35,61.8,0.05,,,,,,,,,,,,,,,,,
06.02.2012 01:45,0,0.07,2242.3,63.42,62.01,0.21,,,,,,,,,,,,,,,,,
06.02.2012 01:50,0,0.3,2242.38,63.34,62.04,0.14,,,,,,,,,,,,,,,,,
06.02.2012 01:55,0,0.03,2242.46,63.39,61.86,0.26,,,,,,,,,,,,,,,,,
06.02.2012 02:00,0,0,2242.55,63.44,62.13,0.14,,,,,,,,,,,,,,,,,
06.02.2012 02:05,0,0.03,2242.63,63.37,62.09,0.57,,,,,,,,,,,,,,,,,
06.02.2012 02:10,0,0,2242.71,63.61,62.06,0.56,,,,,,,,,,,,,,,,,
06.02.2012 02:15,0,0,2242.8,63.8,62.14,0.32,,,,,,,,,,,,,,,,,
06.02.2012 02:20,0,0,2242.88,63.76,62.04,0.17,,,,,,,,,,,,,,,,,
06.02.2012 02:25,0,0,2242.96,63.64,62.02,0.11,,,,,,,,,,,,,,,,,
06.02.2012 02:30,0,0,2243.04,63.67,62.01,0.15,,,,,,,,,,,,,,,,,
06.02.2012 02:35,0,0,2243.13,63.8,62.01,0.15,,,,,,,,,,,,,,,,,
06.02.2012 02:40,0,0,2243.21,63.75,61.9,0,,,,,,,,,,,,,,,,,
06.02.2012 02:45,0,0,2243.29,63.81,61.81,0.11,,,,,,,,,,,,,,,,,
06.02.2012 02:50,0,0,2243.37,63.98,61.95,0.37,,,,,,,,,,,,,,,,,
06.02.2012 02:55,0,0,2243.46,64.16,62.19,1.83,,,,,,,,,,,,,,,,,
06.02.2012 03:00,0,0,2243.54,64.25,62.27,2.01,,,,,,,,,,,,,,,,,
06.02.2012 03:05,0,0,2243.62,64.37,62.09,2.1,,,,,,,,,,,,,,,,,
06.02.2012 03:10,0,0,2243.7,64.23,61.58,2.11,,,,,,,,,,,,,,,,,
06.02.2012 03:15,0,0,2243.79,64.12,61.2,1.88,,,,,,,,,,,,,,,,,
06.02.2012 03:20,0,0,2243.87,63.85,60.86,1.91,,,,,,,,,,,,,,,,,
06.02.2012 03:25,0,0,2243.95,63.81,60.42,2.63,,,,,,,,,,,,,,,,,
06.02.2012 03:30,0,0,2244.04,63.59,59.95,2.81,,,,,,,,,,,,,,,,,
06.02.2012 03:35,0,0,2244.12,63.44,59.36,2.01,,,,,,,,,,,,,,,,,
06.02.2012 03:40,0,0,2244.2,63.22,58.68,2.29,,,,,,,,,,,,,,,,,
06.02.2012 03:45,0,0,2244.28,62.9,58.19,2.46,,,,,,,,,,,,,,,,,
06.02.2012 03:50,0,0,2244.37,62.59,57.86,1.9,,,,,,,,,,,,,,,,,
06.02.2012 03:55,0,0,2244.45,62.43,57.6,2.41,,,,,,,,,,,,,,,,,
06.02.2012 04:00,0,0,2244.53,62.19,57.44,2.03,,,,,,,,,,,,,,,,,
06.02.2012 04:05,0,0,2244.61,61.87,57.18,1.51,,,,,,,,,,,,,,,,,
06.02.2012 04:10,0,0.03,2244.7,61.83,56.86,1.8,,,,,,,,,,,,,,,,,
06.02.2012 04:15,0,0.1,2244.78,61.76,56.75,1.87,,,,,,,,,,,,,,,,,
06.02.2012 04:20,0,0.2,2244.86,61.56,56.57,1.44,,,,,,,,,,,,,,,,,
06.02.2012 04:25,0,0.03,2244.95,61.46,56.44,1.77,,,,,,,,,,,,,,,,,
06.02.2012 04:30,0,0.04,2245.03,61.3,56.51,1.72,,,,,,,,,,,,,,,,,
06.02.2012 04:35,0,0,2245.11,61.08,56.4,1.53,,,,,,,,,,,,,,,,,
06.02.2012 04:40,0,0.03,2245.19,61.01,56.24,1.27,,,,,,,,,,,,,,,,,
06.02.2012 04:45,0,0,2245.28,60.94,56.06,0.85,,,,,,,,,,,,,,,,,
06.02.2012 04:50,0,0.03,2245.36,60.88,55.99,1.18,,,,,,,,,,,,,,,,,
06.02.2012 04:55,0,0,2245.44,60.75,55.94,0.65,,,,,,,,,,,,,,,,,
06.02.2012 05:00,0,0.03,2245.52,60.75,55.85,0.82,,,,,,,,,,,,,,,,,
06.02.2012 05:05,0,0,2245.61,60.59,55.83,0.74,,,,,,,,,,,,,,,,,
06.02.2012 05:10,0,0,2245.69,60.61,55.91,0.97,,,,,,,,,,,,,,,,,
06.02.2012 05:15,0,0,2245.77,60.44,56.21,0.9,,,,,,,,,,,,,,,,,
06.02.2012 05:20,0,0.03,2245.86,60.16,56.27,0.86,,,,,,,,,,,,,,,,,
06.02.2012 05:25,0,0.14,2245.94,59.94,56.12,0.58,,,,,,,,,,,,,,,,,
06.02.2012 05:30,0,0.03,2246.02,59.79,56,0.59,,,,,,,,,,,,,,,,,
06.02.2012 05:35,0,0,2246.1,59.66,56.26,0.53,,,,,,,,,,,,,,,,,
06.02.2012 05:40,0,0,2246.19,59.45,56.56,0.26,,,,,,,,,,,,,,,,,
06.02.2012 05:45,0,0,2246.27,59.39,56.92,0.44,,,,,,,,,,,,,,,,,
06.02.2012 05:50,0,0,2246.35,59.44,56.81,0.17,0: -----,5208.2,0: -------,3063.65,60.01,2: 208V,1376.14,1312.72,0,0,1: Stop,0,486,2001931035,27.47,209.89,306.61
06.02.2012 05:55,0,0.34,2246.44,59.32,56.72,0.5,0: -----,5208.2,0: -------,3063.65,59.99,2: 208V,1376.22,1312.72,0,0,3: Waiting,0,486,2001931035,27.58,209.83,399.14
06.02.2012 06:00,0,2.08,2246.52,59.2,56.57,0.12,0: -----,5208.2,0: -------,3063.65,60,2: 208V,1376.3,1312.72,0,0,3: Waiting,0,486,2001931035,27.6,209.67,412.18
06.02.2012 06:05,0.96,6.06,2246.6,59.06,56.22,0.24,0: -----,5208.2,0: -------,3063.65,59.98,2: 208V,1376.39,1312.77,0.04,0.1,7: Mpp,8.28,489,2001931035,27.6,209.53,336.22
06.02.2012 06:10,13.56,15.74,2246.68,58.92,56.15,0.34,0: -----,5208.21,0: -------,3063.66,59.98,2: 208V,1376.47,1312.86,0.27,0.32,7: Mpp,57.04,489,2001931035,28.02,209.21,301.88
06.02.2012 06:15,31,23.32,2246.76,58.94,56.54,0.06,0: -----,5208.23,0: -------,3063.66,59.99,2: 208V,1376.55,1312.93,0.62,0.49,7: Mpp,128.64,489,2001931035,28.56,209.11,370.71
06.02.2012 06:20,21.42,22.23,2246.84,59.05,57.17,0.21,0: -----,5208.25,0: -------,3063.67,59.99,2: 208V,1376.63,1313.01,0.57,0.45,7: Mpp,118.47,489,2001931035,28.88,209.06,385.32
06.02.2012 06:25,29.09,27.26,2246.92,59.11,57.87,0.15,0: -----,5208.27,0: -------,3063.69,59.98,2: 208V,1376.71,1313.1,0.68,0.51,7: Mpp,143,489,2001931035,29.16,209.06,386.03
06.02.2012 06:30,40.2,39.73,2247.01,59.17,58.39,0.44,0: -----,5208.3,0: -------,3063.7,59.99,2: 208V,1376.8,1313.18,1.08,0.71,7: Mpp,225.49,489,2001931035,29.63,209.1,395.84
06.02.2012 06:35,54.85,49.69,2247.09,59.32,58.95,0.41,0: -----,5208.34,0: -------,3063.73,59.98,2: 208V,1376.88,1313.26,1.4,0.87,7: Mpp,292.22,489,2001931035,30.18,208.83,400.97
06.02.2012 06:40,65,61.04,2247.17,59.47,59.55,0.52,0: -----,5208.39,0: -------,3063.76,60,2: 208V,1376.96,1313.35,1.77,1.06,7: Mpp,368.34,489,2001931035,30.89,208.83,405.32
06.02.2012 06:45,75,68.13,2247.25,59.55,60.13,0.4,0: -----,5208.45,0: -------,3063.79,60,2: 208V,1377.05,1313.43,2.01,1.19,7: Mpp,420.11,489,2001931035,31.5,208.72,404.31
06.02.2012 06:50,72.88,69.04,2247.34,59.75,60.65,0.83,0: -----,5208.51,0: -------,3063.83,59.99,2: 208V,1377.13,1313.51,2.01,1.18,7: Mpp,417.69,489,2001931035,32,208.42,406.17
06.02.2012 06:55,65,61.31,2247.42,59.98,60.72,0.39,0: -----,5208.56,0: -------,3063.86,59.98,2: 208V,1377.21,1313.6,1.7,1.02,7: Mpp,352.78,489,2001931035,32,207.99,403
06.02.2012 07:00,102.5,58.46,2247.5,60.28,60.59,0.63,0: -----,5208.61,0: -------,3063.89,59.99,2: 208V,1377.3,1313.68,1.81,1.03,7: Mpp,375.43,489,2001931035,32.51,207.56,424.92
06.02.2012 07:05,154.96,52.49,2247.59,60.97,61.22,0.7,0: -----,5208.72,0: -------,3063.95,59.97,2: 208V,1377.38,1313.76,3.53,1.94,7: Mpp,735.15,489,2001931035,33.6,207.9,413.05
06.02.2012 07:10,207.09,60,2247.67,61.64,62.72,0.14,0: -----,5208.86,0: -------,3064.03,59.98,2: 208V,1377.46,1313.84,4.86,2.59,7: Mpp,1017.11,489,2001931035,35.34,209.15,421.73
06.02.2012 07:15,200.33,81.98,2247.75,61.88,64.26,0.56,0: -----,5209.01,0: -------,3064.12,59.99,2: 208V,1377.55,1313.93,4.93,2.65,7: Mpp,1029,489,2001931035,36.5,208.89,416.53
06.02.2012 07:20,249.47,78.83,2247.84,62.32,65.32,0.67,0: -----,5209.19,0: -------,3064.23,60.01,2: 208V,1377.63,1314.01,6.23,3.28,7: Mpp,1299.86,489,2001931035,37.76,208.68,421.1
06.02.2012 07:25,263.62,76.33,2247.92,62.69,66.81,1.64,0: -----,5209.39,0: -------,3064.35,59.99,2: 208V,1377.72,1314.1,6.71,3.55,7: Mpp,1398.41,489,2001931035,39.16,208.46,417.92
06.02.2012 07:30,237.18,111.15,2248,62.75,67.66,1.68,0: -----,5209.58,0: -------,3064.46,60,2: 208V,1377.8,1314.18,6.55,3.47,7: Mpp,1366.83,489,2001931035,39.98,208.59,417.17
06.02.2012 07:35,287.79,168.73,2248.08,62.88,68.39,1.53,0: -----,5209.82,0: -------,3064.6,59.99,2: 208V,1377.88,1314.26,7.82,4.15,7: Mpp,1632.08,489,2001931035,41.52,208.59,415.68
06.02.2012 07:40,208.37,146.19,2248.17,63.01,70.18,0.71,0: -----,5209.99,0: -------,3064.7,59.98,2: 208V,1377.96,1314.35,5.78,3.15,7: Mpp,1212.11,489,2001931035,41.82,209.6,409.3
06.02.2012 07:45,150.92,106.54,2248.25,63,69.35,0.24,0: -----,5210.11,0: -------,3064.77,59.99,2: 208V,1378.05,1314.43,4.12,2.3,7: Mpp,862.03,489,2001931035,40.24,209.13,405.47
06.02.2012 07:50,293.13,118.63,2248.33,63.31,69.73,0.29,0: -----,5210.36,0: -------,3064.92,59.99,2: 208V,1378.13,1314.51,8.17,4.33,7: Mpp,1713.53,489,2001931035,42.36,209.58,417.25
06.02.2012 07:55,288.83,118.81,2248.41,63.67,71.71,0.92,0: -----,5210.6,0: -------,3065.06,59.98,2: 208V,1378.21,1314.6,8.03,4.31,7: Mpp,1681.7,489,2001931035,44.18,209.21,410.54
06.02.2012 08:00,365.43,161.91,2248.5,63.74,72.31,1.68,0: -----,5210.91,0: -------,3065.24,60.01,2: 208V,1378.3,1314.68,10.74,5.7,7: Mpp,2248.53,489,2001931035,46.15,209.37,414.47
06.02.2012 08:05,327.9,185.15,2248.58,64.26,74.07,1.1,0: -----,5211.19,0: -------,3065.4,59.99,2: 208V,1378.38,1314.76,8.97,4.77,7: Mpp,1879.74,489,2001931035,47.18,209.44,415.69
06.02.2012 08:10,188.77,161.23,2248.66,63.78,72.46,1.45,0: -----,5211.35,0: -------,3065.5,59.99,2: 208V,1378.47,1314.85,5.56,3.04,7: Mpp,1163.11,489,2001931035,44.72,209.01,408.24
06.02.2012 08:15,331.67,260.9,2248.74,64.2,72.91,1.12,0: -----,5211.62,0: -------,3065.66,59.99,2: 208V,1378.55,1314.93,9.42,5.06,7: Mpp,1981.73,489,2001931035,46.94,210.07,411.05
06.02.2012 08:20,356.29,260.13,2248.82,64.42,74.74,1.36,0: -----,5211.93,0: -------,3065.84,60,2: 208V,1378.63,1315.01,10.18,5.51,7: Mpp,2142.38,489,2001931035,48.67,210.2,408.85
06.02.2012 08:25,318.65,202.58,2248.91,64.59,76.23,1.08,0: -----,5212.2,0: -------,3066,59.99,2: 208V,1378.71,1315.1,8.83,4.81,7: Mpp,1852.61,489,2001931035,48.86,209.39,404.55
06.02.2012 08:30,397.6,242.64,2248.99,64.48,75.35,1.48,0: -----,5212.54,0: -------,3066.2,59.99,2: 208V,1378.8,1315.18,11.12,6.06,7: Mpp,2344.89,489,2001931035,49.14,210.37,406.34
06.02.2012 08:35,509.62,328.77,2249.07,65.52,80.2,0.94,0: -----,5212.97,0: -------,3066.45,59.99,2: 208V,1378.88,1315.26,14.89,8.39,7: Mpp,3145.64,489,2001931035,53.58,211.08,392.06
06.02.2012 08:40,489.02,387.26,2249.16,65.45,82.38,1.57,0: -----,5213.39,0: -------,3066.7,59.99,2: 208V,1378.97,1315.35,13.9,7.91,7: Mpp,2930.32,489,2001931035,55.37,210.65,387.36
06.02.2012 08:45,427.25,387.02,2249.24,65.94,83.83,0.93,0: -----,5213.75,0: -------,3066.91,59.98,2: 208V,1379.05,1315.43,12.43,7.11,7: Mpp,2618.59,489,2001931035,54.65,210.29,385.89
06.02.2012 08:50,420.09,377.17,2249.32,65.64,82.33,1.88,0: -----,5214.11,0: -------,3067.12,59.98,2: 208V,1379.13,1315.52,11.88,6.55,7: Mpp,2505.67,489,2001931035,55.04,210.49,401
06.02.2012 08:55,401.21,362.89,2249.41,65.44,80.81,1.77,0: -----,5214.46,0: -------,3067.33,60,2: 208V,1379.22,1315.6,12.06,6.61,7: Mpp,2546.13,489,2001931035,55.09,210.53,403.63
06.02.2012 09:00,507.62,460.66,2249.49,66.09,83.25,1.33,0: -----,5214.9,0: -------,3067.59,59.99,2: 208V,1379.3,1315.68,14.06,7.79,7: Mpp,2970.5,489,2001931035,57.53,210.97,400
06.02.2012 09:05,418.21,394.98,2249.57,65.64,82.83,3.52,0: -----,5215.26,0: -------,3067.8,59.99,2: 208V,1379.38,1315.77,11.68,6.48,7: Mpp,2457.45,489,2001931035,58,210.14,399.18
06.02.2012 09:10,562.83,529.56,2249.65,66.29,82.41,1.36,0: -----,5215.73,0: -------,3068.08,59.98,2: 208V,1379.47,1315.85,16.19,9.12,7: Mpp,3422.68,489,2001931035,59.57,211.07,394.33
06.02.2012 09:15,340.98,335.28,2249.74,66.23,84.29,1.41,0: -----,5216.02,0: -------,3068.24,60,2: 208V,1379.55,1315.93,9.53,5.24,7: Mpp,2012.26,489,2001931035,57.33,211.12,403.31
06.02.2012 09:20,369.38,361.46,2249.82,66.53,83.36,0.96,0: -----,5216.34,0: -------,3068.43,59.98,2: 208V,1379.63,1316.02,10.49,5.79,7: Mpp,2213.22,489,2001931035,56.62,210.72,401.38
06.02.2012 09:25,634.93,607.91,2249.9,66.88,85.29,1.71,0: -----,5216.89,0: -------,3068.75,59.99,2: 208V,1379.72,1316.1,18.72,10.4,7: Mpp,3964.83,489,2001931035,61.74,211.64,399.75
06.02.2012 09:30,592.86,576.55,2249.98,66.37,86.39,3.55,0: -----,5217.39,0: -------,3069.05,60,2: 208V,1379.8,1316.18,16.38,9.68,7: Mpp,3463.22,489,2001931035,63.78,211.04,374
06.02.2012 09:35,747.79,721.13,2250.07,66.72,87.21,3.27,0: -----,5218.03,0: -------,3069.43,59.99,2: 208V,1379.88,1316.27,22.08,12.55,7: Mpp,4695,489,2001931035,67.27,212.55,391.92
06.02.2012 09:40,594.1,584.6,2250.15,66.69,88.71,4.05,0: -----,5218.53,0: -------,3069.72,59.99,2: 208V,1379.97,1316.35,17.28,9.96,7: Mpp,3696.29,489,2001931035,64.11,213.5,389.42
06.02.2012 09:45,626.75,623.38,2250.23,66.66,86.31,4.36,0: -----,5219.1,0: -------,3070.06,59.99,2: 208V,1380.05,1316.43,17.69,9.83,7: Mpp,3785.03,489,2001931035,61.74,213.54,404.15
06.02.2012 09:50,640.9,641.27,2250.32,66.74,84.75,3.01,0: -----,5219.66,0: -------,3070.38,59.98,2: 208V,1380.14,1316.52,18.24,10.49,7: Mpp,3907.79,489,2001931035,60.22,213.7,391.11
06.02.2012 09:55,748.13,743.09,2250.4,67.75,90.69,2.56,0: -----,5220.29,0: -------,3070.76,59.98,2: 208V,1380.22,1316.6,21.31,12.42,7: Mpp,4568.11,489,2001931035,67.3,214.12,386.39
06.02.2012 10:00,646.47,647.44,2250.48,67.77,93.03,3.39,0: -----,5220.85,0: -------,3071.09,60.01,2: 208V,1380.3,1316.68,17.59,10.64,7: Mpp,3763.27,489,2001931035,62.72,213.67,371.6
06.02.2012 10:05,554.04,561.15,2250.56,67.62,91.14,3.03,0: -----,5221.32,0: -------,3071.36,59.97,2: 208V,1380.39,1316.77,14.79,8.97,7: Mpp,3158.32,489,2001931035,58.98,213.12,371
06.02.2012 10:10,429.13,451.63,2250.65,67.3,88.11,2.19,0: -----,5221.69,0: -------,3071.58,59.99,2: 208V,1380.47,1316.85,12.69,7.18,7: Mpp,2705.79,489,2001931035,57.81,212.63,394.47
06.02.2012 10:15,467.94,492.72,2250.73,67.32,85.08,2.41,0: -----,5222.11,0: -------,3071.83,59.98,2: 208V,1380.55,1316.93,14.43,8.05,7: Mpp,3076.73,489,2001931035,58.59,212.75,401.58
06.02.2012 10:20,532.69,568.86,2250.81,67.72,86.76,2.19,0: -----,5222.6,0: -------,3072.11,59.99,2: 208V,1380.64,1317.02,15.42,8.69,7: Mpp,3289.61,489,2001931035,63.05,213,396.88
06.02.2012 10:25,657.88,685.17,2250.9,68.51,89.09,2.51,0: -----,5223.18,0: -------,3072.46,59.98,2: 208V,1380.72,1317.1,18.97,10.89,7: Mpp,4059.76,489,2001931035,65.24,213.49,390.76
06.02.2012 10:30,758.52,780.48,2250.98,67.76,89.99,5.98,0: -----,5223.84,0: -------,3072.85,59.99,2: 208V,1380.8,1317.18,21.99,12.63,7: Mpp,4718.05,489,2001931035,68.12,214.31,394.22
06.02.2012 10:35,596.58,632.24,2251.06,67.98,88.7,2.53,0: -----,5224.35,0: -------,3073.14,59.97,2: 208V,1380.88,1317.27,16.77,9.13,7: Mpp,3579.23,489,2001931035,62.15,213.24,410.67
06.02.2012 10:40,711.96,750.13,2251.14,67.98,89.61,4.21,0: -----,5224.96,0: -------,3073.5,59.99,2: 208V,1380.97,1317.35,20.64,11.72,7: Mpp,4417.98,489,2001931035,62.23,213.81,394.9
06.02.2012 10:45,474.09,527.4,2251.23,68.1,88.93,2.3,0: -----,5225.39,0: -------,3073.76,60,2: 208V,1381.05,1317.43,14.59,8.34,7: Mpp,3101.11,489,2001931035,58.37,212.42,388.84
06.02.2012 10:50,829.28,875.81,2251.31,67.77,89.35,4.37,0: -----,5226.11,0: -------,3074.18,59.98,2: 208V,1381.14,1317.52,23.93,13.56,7: Mpp,5133.95,489,2001931035,62.48,214.37,396.69
06.02.2012 10:55,887.04,929.65,2251.39,67.35,92.2,5.21,0: -----,5226.9,0: -------,3074.65,59.99,2: 208V,1381.22,1317.6,25.65,15.12,7: Mpp,5508.21,489,2001931035,66.52,214.72,382.36
06.02.2012 11:00,880.24,927.59,2251.48,67.71,92.87,5.14,0: -----,5227.67,0: -------,3075.1,59.99,2: 208V,1381.3,1317.68,25.42,14.8,7: Mpp,5451.24,489,2001931035,67.26,214.45,386.87
06.02.2012 11:05,876.52,927.33,2251.56,68.05,93.64,4.03,0: -----,5228.44,0: -------,3075.55,59.97,2: 208V,1381.39,1317.77,25.27,14.75,7: Mpp,5417.38,489,2001931035,67.88,214.37,385.56
06.02.2012 11:10,869.5,923.95,2251.64,68.48,94.93,3.97,0: -----,5229.2,0: -------,3076,59.98,2: 208V,1381.47,1317.85,24.96,14.64,7: Mpp,5352.21,489,2001931035,67.9,214.44,383.79
06.02.2012 11:15,876.1,932.4,2251.72,68.53,95.77,3.83,0: -----,5229.96,0: -------,3076.45,59.98,2: 208V,1381.55,1317.93,25.09,14.78,7: Mpp,5381.23,489,2001931035,68.08,214.49,382.08
06.02.2012 11:20,880.54,939.37,2251.81,68.78,97.1,3.67,0: -----,5230.74,0: -------,3076.9,59.99,2: 208V,1381.64,1318.02,25.17,14.91,7: Mpp,5399.58,489,2001931035,68.47,214.56,380.2
06.02.2012 11:25,897.51,954.62,2251.89,68.51,98.59,3.49,0: -----,5231.5,0: -------,3077.35,59.96,2: 208V,1381.72,1318.1,25.47,15.15,7: Mpp,5458.4,489,2001931035,68.64,214.29,378.28
06.02.2012 11:30,900.74,957.38,2251.97,68.31,98.8,3.4,0: -----,5232.27,0: -------,3077.8,59.99,2: 208V,1381.8,1318.18,25.45,15.07,7: Mpp,5451.68,489,2001931035,68.94,214.22,379.9
06.02.2012 11:35,805.92,865.92,2252.05,68.86,100.19,2.88,0: -----,5232.97,0: -------,3078.22,59.98,2: 208V,1381.89,1318.27,23,13.93,7: Mpp,4920.27,489,2001931035,67.2,213.91,369.89
06.02.2012 11:40,840.34,900,2252.14,69.24,101.01,1.73,0: -----,5233.69,0: -------,3078.64,59.97,2: 208V,1381.97,1318.35,23.94,14.35,7: Mpp,5126.36,489,2001931035,67.19,214.09,374.62
06.02.2012 11:45,886.31,945.4,2252.22,69.4,103.48,2.54,0: -----,5234.45,0: -------,3079.08,59.99,2: 208V,1382.05,1318.43,25.06,14.97,7: Mpp,5369.11,489,2001931035,67.83,214.21,376.34
06.02.2012 11:50,869.35,930.82,2252.3,68.99,100.79,3.14,0: -----,5235.2,0: -------,3079.52,59.98,2: 208V,1382.14,1318.52,24.61,14.59,7: Mpp,5268.28,489,2001931035,67.98,214.05,379.1
06.02.2012 11:55,899.53,961.29,2252.39,69.34,101.38,2.22,0: -----,5235.98,0: -------,3079.98,60.01,2: 208V,1382.22,1318.6,25.36,15.11,7: Mpp,5431.67,489,2001931035,68.95,214.16,377.33
06.02.2012 12:00,923.87,986.26,2252.47,69.77,104.02,1.95,0: -----,5236.75,0: -------,3080.44,60,2: 208V,1382.3,1318.68,25.88,15.55,7: Mpp,5552.73,489,2001931035,69.69,214.54,374.86
06.02.2012 12:05,937.64,996.7,2252.55,70.24,108.48,2.9,0: -----,5237.54,0: -------,3080.9,60,2: 208V,1382.39,1318.77,25.93,15.88,7: Mpp,5575.08,489,2001931035,69.8,215.05,368.44
06.02.2012 12:10,961.68,1021.23,2252.63,69.25,103.45,4.59,0: -----,5238.36,0: -------,3081.39,60,2: 208V,1382.47,1318.85,26.69,16.24,7: Mpp,5747.13,489,2001931035,70.42,215.3,371.72
06.02.2012 12:15,928.65,995.27,2252.72,69.34,100.91,4.12,0: -----,5239.15,0: -------,3081.85,60,2: 208V,1382.55,1318.93,26.1,15.7,7: Mpp,5614.4,489,2001931035,70.34,215.09,375.6
06.02.2012 12:20,940.15,1008.19,2252.8,69.73,102.97,2.59,0: -----,5239.96,0: -------,3082.33,60.01,2: 208V,1382.64,1319.02,26.28,15.88,7: Mpp,5651.75,489,2001931035,70.36,215.09,373.8
06.02.2012 12:25,938.79,1003.46,2252.88,70.32,107.16,1.69,0: -----,5240.72,0: -------,3082.77,59.98,2: 208V,1382.72,1319.1,26.04,15.87,7: Mpp,5597.42,489,2001931035,70.15,214.95,370.12
06.02.2012 12:30,942.57,1005.57,2252.96,70.06,106.39,3.85,0: -----,5241.5,0: -------,3083.23,59.99,2: 208V,1382.8,1319.18,26.1,15.9,7: Mpp,5609.24,489,2001931035,70.24,214.93,370.24
06.02.2012 12:35,938.56,1004.38,2253.04,69.51,103.16,4.98,0: -----,5242.29,0: -------,3083.7,59.99,2: 208V,1382.88,1319.26,26.19,15.76,7: Mpp,5630.05,489,2001931035,70.35,214.96,375.05
06.02.2012 12:40,942.38,1011.4,2253.13,69.78,102.94,4.31,0: -----,5243.1,0: -------,3084.18,59.98,2: 208V,1382.97,1319.35,26.32,15.91,7: Mpp,5654.22,489,2001931035,70.4,214.82,373.27
06.02.2012 12:45,947.57,1016.58,2253.21,70.05,103.82,2.43,0: -----,5243.9,0: -------,3084.64,59.99,2: 208V,1383.05,1319.43,26.37,15.95,7: Mpp,5669.11,489,2001931035,70.45,214.96,373.16
06.02.2012 12:50,924,987.98,2253.29,70.79,107.69,1.81,0: -----,5244.68,0: -------,3085.1,59.99,2: 208V,1383.13,1319.51,25.72,15.64,7: Mpp,5521,489,2001931035,70,214.61,370.86
06.02.2012 12:55,949.43,1012.77,2253.37,70.92,109.68,3.08,0: -----,5245.48,0: -------,3085.58,59.99,2: 208V,1383.22,1319.6,26.03,15.98,7: Mpp,5588.13,489,2001931035,70.27,214.65,367
