CSV-Export,Version: 1.01,Separator: Comma

,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009
06.13.2012 00:50,0,0,2503.3,71.16,71.03,1.1,,,,,,,,,,,,,,,,,
06.13.2012 00:55,0,0,2503.38,71.07,71.03,0.76,,,,,,,,,,,,,,,,,
06.13.2012 01:00,0,0,2503.46,71.05,71.08,1.6,,,,,,,,,,,,,,,,,
06.13.2012 01:05,0,0,2503.55,71.08,71.29,1.43,,,,,,,,,,,,,,,,,
06.13.2012 01:10,0,0,2503.63,71.15,71.22,0.5,,,,,,,,,,,,,,,,,
06.13.2012 01:15,0,0,2503.71,71.22,71.1,0.19,,,,,,,,,,,,,,,,,
06.13.2012 01:20,0,0,2503.79,71.46,71.08,1.46,,,,,,,,,,,,,,,,,
06.13.2012 01:25,0,0,2503.87,71.45,71.02,1.24,,,,,,,,,,,,,,,,,
06.13.2012 01:30,0,0,2503.96,71.39,70.89,1.05,,,,,,,,,,,,,,,,,
06.13.2012 01:35,0,0,2504.04,71.21,70.66,1.46,,,,,,,,,,,,,,,,,
06.13.2012 01:40,0,0,2504.12,71.01,70.45,1.85,,,,,,,,,,,,,,,,,
06.13.2012 01:45,0,0,2504.21,70.91,70.15,1.69,,,,,,,,,,,,,,,,,
06.13.2012 01:50,0,0,2504.29,70.85,69.93,1.66,,,,,,,,,,,,,,,,,
06.13.2012 01:55,0,0,2504.37,70.86,69.79,1.58,,,,,,,,,,,,,,,,,
06.13.2012 02:00,0,0,2504.45,70.69,69.56,0.84,,,,,,,,,,,,,,,,,
06.13.2012 02:05,0,0,2504.54,70.53,69.5,1.59,,,,,,,,,,,,,,,,,
06.13.2012 02:10,0,0,2504.62,70.53,69.33,0.81,,,,,,,,,,,,,,,,,
06.13.2012 02:15,0,0,2504.7,70.4,69.24,0.93,,,,,,,,,,,,,,,,,
06.13.2012 02:20,0,0,2504.79,70.33,69.21,0.76,,,,,,,,,,,,,,,,,
06.13.2012 02:25,0,0,2504.87,70.23,69.18,1.16,,,,,,,,,,,,,,,,,
06.13.2012 02:30,0,0,2504.95,70.15,69.12,1.47,,,,,,,,,,,,,,,,,
06.13.2012 02:35,0,0,2505.03,69.9,69.01,1.18,,,,,,,,,,,,,,,,,
06.13.2012 02:40,0,0,2505.12,69.82,68.9,1.16,,,,,,,,,,,,,,,,,
06.13.2012 02:45,0,0,2505.2,69.78,68.97,1.42,,,,,,,,,,,,,,,,,
06.13.2012 02:50,0,0,2505.28,69.7,68.86,0.88,,,,,,,,,,,,,,,,,
06.13.2012 02:55,0,0,2505.36,69.65,68.66,0.59,,,,,,,,,,,,,,,,,
06.13.2012 03:00,0,0,2505.45,69.65,68.68,1.37,,,,,,,,,,,,,,,,,
06.13.2012 03:05,0,0,2505.53,69.62,68.62,1.05,,,,,,,,,,,,,,,,,
06.13.2012 03:10,0,0,2505.61,69.51,68.56,1.34,,,,,,,,,,,,,,,,,
06.13.2012 03:15,0,0,2505.7,69.43,68.44,1.23,,,,,,,,,,,,,,,,,
06.13.2012 03:20,0,0,2505.78,69.35,68.45,1.99,,,,,,,,,,,,,,,,,
06.13.2012 03:25,0,0,2505.86,69.23,68.31,0.96,,,,,,,,,,,,,,,,,
06.13.2012 03:30,0,0,2505.94,69.2,68.16,1.55,,,,,,,,,,,,,,,,,
06.13.2012 03:35,0,0,2506.03,69.2,68.08,0.92,,,,,,,,,,,,,,,,,
06.13.2012 03:40,0,0,2506.11,69.09,68.01,1.65,,,,,,,,,,,,,,,,,
06.13.2012 03:45,0,0,2506.19,69.15,68.03,1.58,,,,,,,,,,,,,,,,,
06.13.2012 03:50,0,0,2506.27,69.11,67.99,1.73,,,,,,,,,,,,,,,,,
06.13.2012 03:55,0,0,2506.36,69.11,68.02,2.11,,,,,,,,,,,,,,,,,
06.13.2012 04:00,0,0,2506.44,69.14,68.03,2.03,,,,,,,,,,,,,,,,,
06.13.2012 04:05,0,0,2506.52,69.08,68.03,1.91,,,,,,,,,,,,,,,,,
06.13.2012 04:10,0,0,2506.61,68.92,67.86,1.25,,,,,,,,,,,,,,,,,
06.13.2012 04:15,0,0,2506.69,68.85,67.75,1.69,,,,,,,,,,,,,,,,,
06.13.2012 04:20,0,0,2506.77,68.77,67.74,0.98,,,,,,,,,,,,,,,,,
06.13.2012 04:25,0,0,2506.85,68.66,67.53,0.44,,,,,,,,,,,,,,,,,
06.13.2012 04:30,0,0,2506.93,68.65,67.54,1.91,,,,,,,,,,,,,,,,,
06.13.2012 04:35,0,0,2507.02,68.71,67.77,2.24,,,,,,,,,,,,,,,,,
06.13.2012 04:40,0,0,2507.1,68.76,67.9,2.1,,,,,,,,,,,,,,,,,
06.13.2012 04:45,0,0,2507.18,68.77,67.94,2.58,,,,,,,,,,,,,,,,,
06.13.2012 04:50,0,0,2507.27,68.77,67.78,1.55,,,,,,,,,,,,,,,,,
06.13.2012 04:55,0,0,2507.35,68.75,67.64,1.66,,,,,,,,,,,,,,,,,
06.13.2012 05:00,0,0,2507.43,68.63,67.49,1.32,,,,,,,,,,,,,,,,,
06.13.2012 05:05,0,0,2507.51,68.54,67.34,1.08,,,,,,,,,,,,,,,,,
06.13.2012 05:10,0,0,2507.6,68.49,67.28,1.65,,,,,,,,,,,,,,,,,
06.13.2012 05:15,0,0,2507.68,68.51,67.31,1.97,,,,,,,,,,,,,,,,,
06.13.2012 05:20,0,0,2507.76,68.55,67.31,1.24,,,,,,,,,,,,,,,,,
06.13.2012 05:25,0,0,2507.85,68.66,67.39,2.19,,,,,,,,,,,,,,,,,
06.13.2012 05:30,0,0,2507.93,68.63,67.41,1.53,,,,,,,,,,,,,,,,,
06.13.2012 05:35,0,0,2508.01,68.67,67.41,2.13,,,,,,,,,,,,,,,,,
06.13.2012 05:40,0,0,2508.09,68.61,67.46,2.43,,,,,,,,,,,,,,,,,
06.13.2012 05:45,0,0,2508.18,68.53,67.45,2.3,0: -----,5894.86,0: -------,3467.56,59.99,2: 208V,1540.53,1470.95,0,0,3: Waiting,0,545,2001931035,28.25,209.27,353.48
06.13.2012 05:50,0,0.85,2508.26,68.51,67.34,1.86,0: -----,5894.86,0: -------,3467.56,59.99,2: 208V,1540.61,1470.95,0,0,3: Waiting,0,545,2001931035,28.28,209.31,402.3
06.13.2012 05:55,6.67,4.83,2508.33,68.48,67.43,2.22,0: -----,5894.86,0: -------,3467.56,59.99,2: 208V,1540.69,1470.96,0.02,0.03,7: Mpp,3.54,546,2001931035,28.28,209.92,413.31
06.13.2012 06:00,,,,,,,0: -----,5894.86,0: -------,3467.57,60,2: 208V,1540.77,1471.04,0.27,0.31,7: Mpp,56.86,546,2001931035,28.56,209.86,327
06.13.2012 06:05,,,,,,,0: -----,5894.88,0: -------,3467.58,59.97,2: 208V,1540.86,1471.13,0.43,0.39,7: Mpp,88.89,546,2001931035,28.9,209.43,345.67
06.13.2012 06:10,,,,,,,0: -----,5894.9,0: -------,3467.59,59.99,2: 208V,1540.95,1471.22,0.58,0.47,7: Mpp,121.37,546,2001931035,29.31,209.06,369.42
06.13.2012 06:15,,,,,,,0: -----,5894.92,0: -------,3467.6,59.99,2: 208V,1541.03,1471.29,0.8,0.58,7: Mpp,166.52,546,2001931035,29.71,208.74,381.74
06.13.2012 06:20,,,,,,,0: -----,5894.95,0: -------,3467.62,59.99,2: 208V,1541.11,1471.38,1.07,0.72,7: Mpp,224.29,546,2001931035,30.1,209.01,387.21
06.13.2012 06:25,,,,,,,0: -----,5894.99,0: -------,3467.64,59.99,2: 208V,1541.19,1471.46,1.28,0.83,7: Mpp,267.69,546,2001931035,30.56,209.28,388.14
06.13.2012 06:30,,,,,,,0: -----,5895.03,0: -------,3467.66,59.98,2: 208V,1541.28,1471.54,1.42,0.91,7: Mpp,297.59,546,2001931035,30.78,209.11,391.1
06.13.2012 06:35,,,,,,,0: -----,5895.07,0: -------,3467.69,59.98,2: 208V,1541.36,1471.63,1.52,0.95,7: Mpp,318.28,546,2001931035,31.23,209.18,395.21
06.13.2012 06:40,,,,,,,0: -----,5895.12,0: -------,3467.72,59.98,2: 208V,1541.44,1471.71,1.56,0.99,7: Mpp,331,546,2001931035,31.4,212.43,394.28
06.13.2012 06:45,,,,,,,0: -----,5895.17,0: -------,3467.75,59.99,2: 208V,1541.53,1471.79,1.7,1.05,7: Mpp,360.31,546,2001931035,31.77,212.22,399.9
06.13.2012 06:50,,,,,,,0: -----,5895.23,0: -------,3467.78,59.98,2: 208V,1541.61,1471.88,1.88,1.15,7: Mpp,399.3,546,2001931035,32,211.98,398.3
06.13.2012 06:55,,,,,,,0: -----,5895.29,0: -------,3467.82,60.01,2: 208V,1541.69,1471.96,1.97,1.19,7: Mpp,417.57,546,2001931035,32.5,212.44,401.43
06.13.2012 07:00,,,,,,,0: -----,5895.35,0: -------,3467.86,60,2: 208V,1541.78,1472.04,2.19,1.31,7: Mpp,465.21,546,2001931035,32.74,212.25,401.93
06.13.2012 07:05,,,,,,,0: -----,5895.43,0: -------,3467.9,59.99,2: 208V,1541.86,1472.13,2.43,1.43,7: Mpp,513.56,546,2001931035,33.26,211.6,402.59
06.13.2012 07:10,,,,,,,0: -----,5895.51,0: -------,3467.94,59.97,2: 208V,1541.94,1472.21,2.61,1.54,7: Mpp,552.86,546,2001931035,33.49,212.05,400.96
06.13.2012 07:15,,,,,,,0: -----,5895.6,0: -------,3468,59.99,2: 208V,1542.03,1472.29,3.03,1.75,7: Mpp,641.61,546,2001931035,34.29,211.95,404.21
06.13.2012 07:20,,,,,,,0: -----,5895.7,0: -------,3468.06,59.98,2: 208V,1542.11,1472.38,3.44,1.96,7: Mpp,729.14,546,2001931035,34.8,212.02,405.18
06.13.2012 07:25,,,,,,,0: -----,5895.88,0: -------,3468.16,59.98,2: 208V,1542.19,1472.46,5.81,3.2,7: Mpp,1235.27,546,2001931035,36.53,212.49,411
06.13.2012 07:30,,,,,,,0: -----,5896.07,0: -------,3468.28,59.98,2: 208V,1542.28,1472.54,6.33,3.54,7: Mpp,1342.93,546,2001931035,38.28,212.15,401.9
06.13.2012 07:35,,,,,,,0: -----,5896.3,0: -------,3468.41,59.98,2: 208V,1542.36,1472.63,7.6,4.13,7: Mpp,1615.71,546,2001931035,39.82,212.72,413.11
06.13.2012 07:40,,,,,,,0: -----,5896.48,0: -------,3468.52,59.98,2: 208V,1542.44,1472.71,6.04,3.32,7: Mpp,1280.48,546,2001931035,40.18,212.1,409.66
06.13.2012 07:45,,,,,,,0: -----,5896.62,0: -------,3468.6,59.99,2: 208V,1542.53,1472.79,4.73,2.59,7: Mpp,1001.04,546,2001931035,39.25,211.64,415.93
06.13.2012 07:50,,,,,,,0: -----,5896.78,0: -------,3468.69,59.97,2: 208V,1542.61,1472.88,5.21,2.94,7: Mpp,1125.97,546,2001931035,39.74,216.09,408.93
06.13.2012 07:55,,,,,,,0: -----,5896.9,0: -------,3468.77,60,2: 208V,1542.69,1472.96,4.05,2.34,7: Mpp,867.62,546,2001931035,39.17,214.38,399.38
06.13.2012 08:00,,,,,,,0: -----,5897.03,0: -------,3468.84,59.98,2: 208V,1542.78,1473.04,4.14,2.38,7: Mpp,888.45,546,2001931035,38.79,214.51,403.03
06.13.2012 08:05,,,,,,,0: -----,5897.23,0: -------,3468.96,59.98,2: 208V,1542.86,1473.13,6.36,3.55,7: Mpp,1364.62,546,2001931035,40.53,214.6,407.14
06.13.2012 08:10,,,,,,,0: -----,5897.45,0: -------,3469.09,59.99,2: 208V,1542.94,1473.21,7.15,3.95,7: Mpp,1533.5,546,2001931035,41.29,214.43,408.17
06.13.2012 08:15,,,,,,,0: -----,5897.76,0: -------,3469.27,59.98,2: 208V,1543.03,1473.29,10.39,5.78,7: Mpp,2229.36,546,2001931035,44.39,214.66,404.61
06.13.2012 08:20,,,,,,,0: -----,5898.06,0: -------,3469.44,59.99,2: 208V,1543.11,1473.38,9.8,5.49,7: Mpp,2103,546,2001931035,45.86,214.46,402.45
06.13.2012 08:25,,,,,,,0: -----,5898.44,0: -------,3469.67,59.98,2: 208V,1543.19,1473.46,12.4,6.97,7: Mpp,2666.03,546,2001931035,48.23,214.99,399.76
06.13.2012 08:30,,,,,,,0: -----,5898.85,0: -------,3469.91,59.98,2: 208V,1543.28,1473.54,13.18,7.42,7: Mpp,2839.5,546,2001931035,50.68,215.43,400.36
06.13.2012 08:35,,,,,,,0: -----,5899.21,0: -------,3470.12,59.97,2: 208V,1543.36,1473.63,11.95,6.74,7: Mpp,2575.21,546,2001931035,50.99,215.44,399.64
06.13.2012 08:40,,,,,,,0: -----,5899.61,0: -------,3470.36,59.98,2: 208V,1543.44,1473.71,13.47,7.6,7: Mpp,2890.12,546,2001931035,52.78,214.5,397.8
06.13.2012 08:45,,,,,,,0: -----,5899.99,0: -------,3470.58,59.99,2: 208V,1543.53,1473.79,12.19,6.76,7: Mpp,2607.22,546,2001931035,52.87,213.93,404.37
06.13.2012 08:50,,,,,,,0: -----,5900.34,0: -------,3470.79,59.98,2: 208V,1543.61,1473.88,11.7,6.48,7: Mpp,2500.86,546,2001931035,52.95,213.82,404.32
06.13.2012 08:55,,,,,,,0: -----,5900.61,0: -------,3470.95,59.99,2: 208V,1543.69,1473.96,8.79,4.92,7: Mpp,1874.36,546,2001931035,51.51,213.11,400.21
06.13.2012 09:00,,,,,,,0: -----,5900.88,0: -------,3471.11,60,2: 208V,1543.78,1474.05,8.76,4.85,7: Mpp,1868.67,546,2001931035,50.2,213.24,404.53
06.13.2012 09:05,,,,,,,0: -----,5901.28,0: -------,3471.34,59.97,2: 208V,1543.86,1474.13,13.09,7.24,7: Mpp,2799.62,546,2001931035,53.07,213.72,406.45
06.13.2012 09:10,,,,,,,0: -----,5901.79,0: -------,3471.64,59.98,2: 208V,1543.95,1474.21,16.87,9.46,7: Mpp,3615.97,546,2001931035,57.3,214.26,400.47
06.13.2012 09:15,,,,,,,0: -----,5902.23,0: -------,3471.9,59.99,2: 208V,1544.03,1474.3,14.49,8.32,7: Mpp,3101.24,546,2001931035,58.43,213.76,389.66
06.13.2012 09:20,,,,,,,0: -----,5902.82,0: -------,3472.25,59.98,2: 208V,1544.11,1474.38,19.65,11.42,7: Mpp,4210.38,546,2001931035,61.66,214.24,386.1
06.13.2012 09:25,,,,,,,0: -----,5903.26,0: -------,3472.51,59.98,2: 208V,1544.19,1474.46,14.75,8.33,7: Mpp,3143.21,546,2001931035,61.34,213.04,395.38
06.13.2012 09:30,,,,,,,0: -----,5903.62,0: -------,3472.71,59.99,2: 208V,1544.28,1474.54,11.7,6.58,7: Mpp,2490.03,546,2001931035,58.95,212.73,396.72
06.13.2012 09:35,,,,,,,0: -----,5904.12,0: -------,3473.01,59.99,2: 208V,1544.36,1474.63,16.45,9.3,7: Mpp,3510.2,546,2001931035,60.71,213.35,394.63
06.13.2012 09:40,,,,,,,0: -----,5904.6,0: -------,3473.29,59.97,2: 208V,1544.44,1474.71,15.86,8.97,7: Mpp,3392,546,2001931035,62.49,213.68,395.59
06.13.2012 09:45,,,,,,,0: -----,5905.19,0: -------,3473.64,59.98,2: 208V,1544.53,1474.79,19.51,11.25,7: Mpp,4195.28,546,2001931035,65.93,214.92,389.86
06.13.2012 09:50,,,,,,,0: -----,5905.61,0: -------,3473.89,59.96,2: 208V,1544.61,1474.88,13.7,7.92,7: Mpp,2930.28,546,2001931035,62.8,213.73,386.07
06.13.2012 09:55,,,,,,,0: -----,5906.11,0: -------,3474.18,59.98,2: 208V,1544.7,1474.96,15.82,8.86,7: Mpp,3387.41,546,2001931035,63.82,213.97,400.33
06.13.2012 10:00,,,,,,,0: -----,5906.69,0: -------,3474.52,60,2: 208V,1544.78,1475.05,19.07,10.82,7: Mpp,4087.43,546,2001931035,67.46,214.25,396.25
06.13.2012 10:05,,,,,,,0: -----,5907.19,0: -------,3474.81,59.98,2: 208V,1544.86,1475.13,16.52,9.41,7: Mpp,3529.25,546,2001931035,66.33,213.52,392.75
06.13.2012 10:10,,,,,,,0: -----,5907.69,0: -------,3475.11,59.97,2: 208V,1544.95,1475.21,16.47,9.38,7: Mpp,3519.32,546,2001931035,67.16,213.61,392.11
06.13.2012 10:15,,,,,,,0: -----,5908.28,0: -------,3475.46,59.98,2: 208V,1545.03,1475.29,20.08,11.42,7: Mpp,4296.26,546,2001931035,68.97,213.97,393.78
06.13.2012 10:20,,,,,,,0: -----,5908.88,0: -------,3475.81,59.97,2: 208V,1545.11,1475.38,19.45,11.11,7: Mpp,4153.63,546,2001931035,65.31,213.54,391.93
06.13.2012 10:25,759,758,2508.34,73.53,96.13,2.1,0: -----,5909.53,0: -------,3476.19,59.98,2: 208V,1545.19,1475.46,21.32,12.27,7: Mpp,4553.04,546,2001931035,64.68,213.58,388.57
06.13.2012 10:30,692.89,700.83,2508.42,73.27,97.71,4.03,0: -----,5910.13,0: -------,3476.55,59.98,2: 208V,1545.28,1475.55,19.95,11.45,7: Mpp,4248.03,546,2001931035,62.7,212.95,388.41
06.13.2012 10:35,679.25,692,2508.51,72.78,95.37,4.28,0: -----,5910.73,0: -------,3476.9,59.97,2: 208V,1545.36,1475.63,19.75,11.36,7: Mpp,4212.55,546,2001931035,61.33,213.35,388.03
06.13.2012 10:40,715.55,725,2508.59,72.99,95.32,4.61,0: -----,5911.35,0: -------,3477.26,59.98,2: 208V,1545.44,1475.71,20.62,11.89,7: Mpp,4422.15,546,2001931035,60.95,214.5,389.55
06.13.2012 10:45,759.12,768.5,2508.67,73.18,95.59,4.47,0: -----,5912,0: -------,3477.65,59.98,2: 208V,1545.53,1475.8,21.16,12.22,7: Mpp,4538.65,546,2001931035,61.41,214.41,388.8
06.13.2012 10:50,721.17,731.09,2508.75,73.52,97.01,4.46,0: -----,5912.62,0: -------,3478.01,59.98,2: 208V,1545.61,1475.88,20.78,12.1,7: Mpp,4461.83,546,2001931035,61.32,214.5,386.63
06.13.2012 10:55,769.51,776.91,2508.84,74.07,99.57,2.51,0: -----,5913.28,0: -------,3478.4,59.99,2: 208V,1545.69,1475.96,21.86,12.83,7: Mpp,4691.39,546,2001931035,61.5,214.62,383.02
06.13.2012 11:00,775.49,781.21,2508.92,74.01,101.41,3.64,0: -----,5913.93,0: -------,3478.78,60,2: 208V,1545.78,1476.05,21.49,12.64,7: Mpp,4608.73,546,2001931035,61.58,214.42,381.88
06.13.2012 11:05,788,789.93,2509,74.79,102.87,2.27,0: -----,5914.6,0: -------,3479.17,59.98,2: 208V,1545.86,1476.13,21.8,12.85,7: Mpp,4687.1,546,2001931035,62.21,214.94,381.88
06.13.2012 11:10,722.12,721.13,2509.09,74.94,104.19,2.39,0: -----,5915.21,0: -------,3479.53,59.99,2: 208V,1545.94,1476.21,20.02,11.76,7: Mpp,4291.6,546,2001931035,60.37,214.37,381.77
06.13.2012 11:15,674.7,675.34,2509.17,74.13,100.63,4.28,0: -----,5915.79,0: -------,3479.87,59.98,2: 208V,1546.03,1476.3,18.81,10.91,7: Mpp,4032.95,546,2001931035,58.74,214.37,386.61
06.13.2012 11:20,805.81,806.62,2509.25,74.23,99.63,4.93,0: -----,5916.46,0: -------,3480.27,59.98,2: 208V,1546.11,1476.38,22.39,13.3,7: Mpp,4829.24,546,2001931035,61.17,215.7,380.33
06.13.2012 11:25,779.7,780.32,2509.33,74.43,100.84,5.14,0: -----,5917.13,0: -------,3480.66,59.97,2: 208V,1546.2,1476.46,21.62,12.81,7: Mpp,4661.24,546,2001931035,61.79,215.55,381.13
06.13.2012 11:30,724.37,728.54,2509.42,75.35,99.88,2.84,0: -----,5917.75,0: -------,3481.03,59.99,2: 208V,1546.28,1476.55,20.31,11.89,7: Mpp,4372.52,546,2001931035,60.34,215.23,385.12
06.13.2012 11:35,704.61,713.26,2509.5,74.76,99.94,5.19,0: -----,5918.35,0: -------,3481.38,59.96,2: 208V,1546.36,1476.63,19.88,11.62,7: Mpp,4273.53,546,2001931035,59.91,215,384.68
06.13.2012 11:40,841.32,854.87,2509.58,74.88,99.42,4.85,0: -----,5919.07,0: -------,3481.8,59.98,2: 208V,1546.45,1476.71,23.57,13.82,7: Mpp,5080.32,546,2001931035,62.27,215.51,385.59
06.13.2012 11:45,839.08,851.42,2509.67,74.8,100.57,4.41,0: -----,5919.79,0: -------,3482.23,59.96,2: 208V,1546.53,1476.8,23.2,13.8,7: Mpp,5004.56,546,2001931035,64.43,215.64,380.66
06.13.2012 11:50,681.15,696.34,2509.75,75.17,101.05,3.29,0: -----,5920.39,0: -------,3482.58,59.98,2: 208V,1546.61,1476.88,19.73,11.59,7: Mpp,4243.33,546,2001931035,60.24,214.99,383.41
06.13.2012 11:55,968.19,977.11,2509.83,75.19,104.07,3.34,0: -----,5921.19,0: -------,3483.05,59.98,2: 208V,1546.7,1476.96,26.15,15.58,7: Mpp,5652.18,546,2001931035,65.12,216.15,381.15
06.13.2012 12:00,998.78,998.2,2509.91,75.96,110.39,2.47,0: -----,5921.99,0: -------,3483.52,59.99,2: 208V,1546.78,1477.05,26.22,16.12,7: Mpp,5666.58,546,2001931035,67.27,216.07,368.98
06.13.2012 12:05,756.02,762.2,2510,75.23,105.81,3.94,0: -----,5922.62,0: -------,3483.89,59.99,2: 208V,1546.86,1477.13,20.56,12.38,7: Mpp,4422.93,546,2001931035,63.51,215.08,374.2
06.13.2012 12:10,982.66,986.02,2510.08,75.82,107.06,3.32,0: -----,5923.43,0: -------,3484.36,59.97,2: 208V,1546.95,1477.21,26.42,16.15,7: Mpp,5706.88,546,2001931035,65.86,215.99,371.29
06.13.2012 12:15,815.87,820.69,2510.16,75.69,109.55,3.09,0: -----,5924.09,0: -------,3484.75,59.98,2: 208V,1547.03,1477.3,21.77,13.36,7: Mpp,4689.63,546,2001931035,65.65,215.19,366.08
06.13.2012 12:20,778.48,789.96,2510.25,76.18,108.93,1.18,0: -----,5924.72,0: -------,3485.13,59.95,2: 208V,1547.11,1477.38,20.94,13,7: Mpp,4504.86,546,2001931035,62.11,215.14,362.81
06.13.2012 12:25,959.58,971.4,2510.33,76.51,111.81,2.84,0: -----,5925.51,0: -------,3485.59,59.98,2: 208V,1547.2,1477.46,25.72,15.97,7: Mpp,5553.86,546,2001931035,64.74,215.95,365.26
06.13.2012 12:30,1021.86,1034.35,2510.41,75.84,112.21,3.74,0: -----,5926.3,0: -------,3486.06,59.97,2: 208V,1547.28,1477.54,26.93,16.71,7: Mpp,5819.25,546,2001931035,68.08,216.1,365.78
06.13.2012 12:35,909.87,929.57,2510.49,75.9,111.89,2.61,0: -----,5927.04,0: -------,3486.49,59.96,2: 208V,1547.36,1477.63,24.59,15.05,7: Mpp,5300.51,546,2001931035,67.33,215.52,369.44
06.13.2012 12:40,951.35,971.15,2510.57,75.99,113.55,3.11,0: -----,5927.83,0: -------,3486.95,59.96,2: 208V,1547.44,1477.71,25.46,15.72,7: Mpp,5487.95,546,2001931035,67.39,215.53,366.29
06.13.2012 12:45,986.96,1002.13,2510.65,76.75,116.24,2.15,0: -----,5928.63,0: -------,3487.42,60,2: 208V,1547.53,1477.79,26.02,16.29,7: Mpp,5615.75,546,2001931035,68.21,215.82,361.7
06.13.2012 12:50,975.49,985.51,2510.74,75.36,112.01,5.17,0: -----,5929.41,0: -------,3487.88,59.98,2: 208V,1547.61,1477.88,25.73,15.88,7: Mpp,5538.52,546,2001931035,68.55,215.27,366.07
06.13.2012 12:55,885.58,892.72,2510.82,75.43,108.65,3.36,0: -----,5930.14,0: -------,3488.31,59.98,2: 208V,1547.69,1477.96,23.83,14.67,7: Mpp,5121.67,546,2001931035,67.56,214.9,366.12
06.13.2012 13:00,888.91,892.08,2510.9,75.87,108.13,3.26,0: -----,5930.87,0: -------,3488.75,60,2: 208V,1547.78,1478.04,24.12,14.71,7: Mpp,5189.8,546,2001931035,66.11,215.12,369.98
06.13.2012 13:05,808.3,803.11,2510.99,75.95,107.94,4.06,0: -----,5931.54,0: -------,3489.14,59.99,2: 208V,1547.86,1478.13,21.67,13.05,7: Mpp,4650.15,546,2001931035,65.61,214.58,373.29
06.13.2012 13:10,661.71,656.31,2511.07,75.52,103.27,3.77,0: -----,5932.08,0: -------,3489.46,59.97,2: 208V,1547.94,1478.21,18.11,10.68,7: Mpp,3880.1,546,2001931035,61.94,214.27,379.57
06.13.2012 13:15,677.36,680.6,2511.15,75.45,99.75,4.36,0: -----,5932.66,0: -------,3489.79,59.97,2: 208V,1548.03,1478.29,18.91,10.93,7: Mpp,4058.93,546,2001931035,60.28,214.52,388.76
06.13.2012 13:20,948.79,956.19,2511.23,75.85,103.13,3.13,0: -----,5933.44,0: -------,3490.26,59.97,2: 208V,1548.11,1478.38,25.22,14.83,7: Mpp,5438.95,546,2001931035,65.78,215.63,384.71
06.13.2012 13:25,925.81,928.44,2511.32,76.74,109.06,2.99,0: -----,5934.18,0: -------,3490.69,59.98,2: 208V,1548.19,1478.46,24.35,14.37,7: Mpp,5251.83,546,2001931035,66.95,215.55,383.52
06.13.2012 13:30,948.3,955.39,2511.4,76.45,108.97,4.6,0: -----,5934.97,0: -------,3491.16,59.98,2: 208V,1548.28,1478.55,25.36,15.32,7: Mpp,5467.18,546,2001931035,67.15,215.54,374.33
06.13.2012 13:35,852.06,862.82,2511.48,77.03,110.26,2.83,0: -----,5935.66,0: -------,3491.56,59.95,2: 208V,1548.36,1478.63,23.13,13.92,7: Mpp,4978.29,546,2001931035,66.96,215.23,375.11
06.13.2012 13:40,828.72,838.7,2511.57,76.38,105.96,3.52,0: -----,5936.34,0: -------,3491.96,59.97,2: 208V,1548.44,1478.71,22.6,13.36,7: Mpp,4865.02,546,2001931035,64.87,215.15,382
