CSV-Export,Version: 1.01,Separator: Comma

,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009
06.09.2012 00:50,0,0,2408.06,73.34,71.93,2.5,,,,,,,,,,,,,,,,,
06.09.2012 00:55,0,0,2408.14,73.32,72.21,1.99,,,,,,,,,,,,,,,,,
06.09.2012 01:00,0,0,2408.22,73.2,72.41,1.86,,,,,,,,,,,,,,,,,
06.09.2012 01:05,0,0,2408.31,73.09,72.2,1.41,,,,,,,,,,,,,,,,,
06.09.2012 01:10,0,0,2408.39,73.15,72.16,2.89,,,,,,,,,,,,,,,,,
06.09.2012 01:15,0,0,2408.47,73.04,71.97,1.47,,,,,,,,,,,,,,,,,
06.09.2012 01:20,0,0,2408.55,72.97,71.53,1.42,,,,,,,,,,,,,,,,,
06.09.2012 01:25,0,0,2408.64,72.86,71.32,1.84,,,,,,,,,,,,,,,,,
06.09.2012 01:30,0,0,2408.72,72.76,71.16,1.74,,,,,,,,,,,,,,,,,
06.09.2012 01:35,0,0,2408.8,72.72,71.19,2.69,,,,,,,,,,,,,,,,,
06.09.2012 01:40,0,0,2408.89,72.78,71.1,1.75,,,,,,,,,,,,,,,,,
06.09.2012 01:45,0,0,2408.97,72.61,70.97,2.41,,,,,,,,,,,,,,,,,
06.09.2012 01:50,0,0,2409.05,72.45,70.58,1.96,,,,,,,,,,,,,,,,,
06.09.2012 01:55,0,0,2409.13,72.3,70.35,1.7,,,,,,,,,,,,,,,,,
06.09.2012 02:00,0,0,2409.22,72.21,70.35,2.73,,,,,,,,,,,,,,,,,
06.09.2012 02:05,0,0,2409.3,72.07,70.21,1.86,,,,,,,,,,,,,,,,,
06.09.2012 02:10,0,0,2409.38,71.97,70.03,2.16,,,,,,,,,,,,,,,,,
06.09.2012 02:15,0,0,2409.47,71.83,69.77,1.34,,,,,,,,,,,,,,,,,
06.09.2012 02:20,0,0,2409.55,71.81,69.2,0.95,,,,,,,,,,,,,,,,,
06.09.2012 02:25,0,0,2409.63,71.81,69.14,1.54,,,,,,,,,,,,,,,,,
06.09.2012 02:30,0,0,2409.71,71.67,68.84,0.78,,,,,,,,,,,,,,,,,
06.09.2012 02:35,0,0,2409.8,71.65,68.9,0.72,,,,,,,,,,,,,,,,,
06.09.2012 02:40,0,0,2409.88,71.43,68.84,1.07,,,,,,,,,,,,,,,,,
06.09.2012 02:45,0,0,2409.96,71.11,68.71,1.56,,,,,,,,,,,,,,,,,
06.09.2012 02:50,0,0,2410.04,71.02,68.78,2.43,,,,,,,,,,,,,,,,,
06.09.2012 02:55,0,0,2410.13,70.86,68.83,1.8,,,,,,,,,,,,,,,,,
06.09.2012 03:00,0,0,2410.21,70.75,68.7,1.83,,,,,,,,,,,,,,,,,
06.09.2012 03:05,0,0.07,2410.29,70.71,68.55,1.76,,,,,,,,,,,,,,,,,
06.09.2012 03:10,0,0,2410.37,70.68,68.44,1.29,,,,,,,,,,,,,,,,,
06.09.2012 03:15,0,0,2410.46,70.57,68.14,1.49,,,,,,,,,,,,,,,,,
06.09.2012 03:20,0,0,2410.54,70.44,68.03,2.02,,,,,,,,,,,,,,,,,
06.09.2012 03:25,0,0,2410.62,70.29,68.01,1.75,,,,,,,,,,,,,,,,,
06.09.2012 03:30,0,0.04,2410.7,69.92,67.87,1.57,,,,,,,,,,,,,,,,,
06.09.2012 03:35,0,0,2410.78,69.72,67.54,1.38,,,,,,,,,,,,,,,,,
06.09.2012 03:40,0,0.07,2410.87,69.64,67.34,1.57,,,,,,,,,,,,,,,,,
06.09.2012 03:45,0,0,2410.95,69.48,67.2,1.35,,,,,,,,,,,,,,,,,
06.09.2012 03:50,0,0,2411.03,69.38,66.87,0.71,,,,,,,,,,,,,,,,,
06.09.2012 03:55,0,0,2411.11,69.26,66.7,0.67,,,,,,,,,,,,,,,,,
06.09.2012 04:00,0,0,2411.2,69.27,66.66,0.81,,,,,,,,,,,,,,,,,
06.09.2012 04:05,0,0,2411.28,69.36,66.78,0.94,,,,,,,,,,,,,,,,,
06.09.2012 04:10,0,0,2411.36,69.36,66.76,1.23,,,,,,,,,,,,,,,,,
06.09.2012 04:15,0,0,2411.45,69.35,66.77,1.07,,,,,,,,,,,,,,,,,
06.09.2012 04:20,0,0,2411.53,69.23,66.7,0.6,,,,,,,,,,,,,,,,,
06.09.2012 04:25,0,0,2411.61,69.03,66.51,0.75,,,,,,,,,,,,,,,,,
06.09.2012 04:30,0,0,2411.69,69.07,66.35,0.91,,,,,,,,,,,,,,,,,
06.09.2012 04:35,0,0,2411.78,69.14,66.3,0.86,,,,,,,,,,,,,,,,,
06.09.2012 04:40,0,0,2411.86,69.08,66.21,0.79,,,,,,,,,,,,,,,,,
06.09.2012 04:45,0,0,2411.94,69.26,66.24,0.89,,,,,,,,,,,,,,,,,
06.09.2012 04:50,0,0,2412.03,69.33,66.39,0.63,,,,,,,,,,,,,,,,,
06.09.2012 04:55,0,0,2412.11,69.05,66.04,0.49,,,,,,,,,,,,,,,,,
06.09.2012 05:00,0,0.03,2412.19,68.85,65.72,0.4,,,,,,,,,,,,,,,,,
06.09.2012 05:05,0,0,2412.27,68.65,65.28,0.27,,,,,,,,,,,,,,,,,
06.09.2012 05:10,0,0,2412.36,68.49,65.11,0.78,,,,,,,,,,,,,,,,,
06.09.2012 05:15,0,0,2412.44,68.38,65.05,0.55,,,,,,,,,,,,,,,,,
06.09.2012 05:20,0,0,2412.52,68.2,64.86,0.31,,,,,,,,,,,,,,,,,
06.09.2012 05:25,0,0,2412.6,68.13,64.92,0.96,,,,,,,,,,,,,,,,,
06.09.2012 05:30,0,0,2412.69,68.28,65.41,1.18,,,,,,,,,,,,,,,,,
06.09.2012 05:35,0,0,2412.77,68.53,65.93,1.18,,,,,,,,,,,,,,,,,
06.09.2012 05:40,0,0,2412.85,68.52,66.03,0.89,0: -----,5671.27,0: -------,3336.04,60,2: 208V,1481.21,1413.9,0,0,3: Waiting,0,515,2001931035,27,210.27,310.83
06.09.2012 05:45,0,0,2412.94,68.49,65.96,0.86,0: -----,5671.27,0: -------,3336.04,60,2: 208V,1481.29,1413.9,0,0,3: Waiting,0,515,2001931035,27,210.09,386.46
06.09.2012 05:50,0,1.35,2413.02,68.46,66.21,1.22,0: -----,5671.27,0: -------,3336.04,60,2: 208V,1481.37,1413.9,0,0,3: Waiting,0,515,2001931035,27,210.31,404.97
06.09.2012 05:55,5.96,5.13,2413.1,68.39,66.37,0.97,0: -----,5671.27,0: -------,3336.04,60.01,2: 208V,1481.46,1413.96,0.05,0.13,7: Mpp,11.09,516,2001931035,27.19,210.48,324.76
06.09.2012 06:00,10,9.73,2413.18,68.37,66.63,2.01,0: -----,5671.28,0: -------,3336.04,60,2: 208V,1481.54,1414.04,0.15,0.23,7: Mpp,30.56,516,2001931035,27.6,210.65,295.13
06.09.2012 06:05,10,13.92,2413.26,68.41,67.07,1.43,0: -----,5671.28,0: -------,3336.05,60,2: 208V,1481.62,1414.12,0.25,0.28,7: Mpp,51.5,516,2001931035,27.72,210.25,333
06.09.2012 06:10,21,19.08,2413.35,68.53,67.41,2.02,0: -----,5671.29,0: -------,3336.06,59.99,2: 208V,1481.71,1414.21,0.4,0.38,7: Mpp,83.15,516,2001931035,28.3,210.05,347.05
06.09.2012 06:15,21,21.47,2413.43,68.63,67.65,1.38,0: -----,5671.31,0: -------,3336.06,59.99,2: 208V,1481.79,1414.29,0.45,0.39,7: Mpp,93.34,516,2001931035,28.3,209.78,371.8
06.09.2012 06:20,21,25.1,2413.52,68.86,67.83,1.48,0: -----,5671.32,0: -------,3336.07,60.01,2: 208V,1481.88,1414.38,0.53,0.44,7: Mpp,110.68,516,2001931035,28.67,209.64,369.12
06.09.2012 06:25,26.61,30.65,2413.6,69.01,67.99,0.91,0: -----,5671.34,0: -------,3336.08,60,2: 208V,1481.96,1414.46,0.65,0.5,7: Mpp,136.58,516,2001931035,28.9,209.61,376.08
06.09.2012 06:30,32,34.38,2413.68,69.24,68.26,1.18,0: -----,5671.36,0: -------,3336.1,60.01,2: 208V,1482.04,1414.54,0.72,0.55,7: Mpp,151.29,516,2001931035,29.12,209.46,372.34
06.09.2012 06:35,32,37.58,2413.76,69.56,68.66,1.42,0: -----,5671.39,0: -------,3336.11,60,2: 208V,1482.12,1414.63,0.79,0.57,7: Mpp,165,516,2001931035,29.45,209.12,381.68
06.09.2012 06:40,32,39.12,2413.85,69.77,69.05,1.82,0: -----,5671.41,0: -------,3336.12,59.99,2: 208V,1482.21,1414.71,0.83,0.6,7: Mpp,172.25,516,2001931035,29.5,208.97,377.06
06.09.2012 06:45,32,41.49,2413.93,69.99,69.51,1.89,0: -----,5671.44,0: -------,3336.14,60,2: 208V,1482.29,1414.79,0.88,0.63,7: Mpp,184.03,516,2001931035,29.74,208.48,379.73
06.09.2012 06:50,32,44.75,2414.01,70.28,69.87,1.23,0: -----,5671.47,0: -------,3336.16,60,2: 208V,1482.37,1414.88,0.97,0.67,7: Mpp,202.83,516,2001931035,30.1,208.34,380.72
06.09.2012 06:55,36.02,47.77,2414.09,70.5,69.99,0.75,0: -----,5671.5,0: -------,3336.18,60,2: 208V,1482.46,1414.96,1.07,0.72,7: Mpp,222.17,516,2001931035,30.1,208.18,386.57
06.09.2012 07:00,88.18,50.63,2414.18,70.88,70.73,1.26,0: -----,5671.56,0: -------,3336.21,59.99,2: 208V,1482.54,1415.04,2.32,1.33,7: Mpp,484.36,516,2001931035,31.18,208.79,413.12
06.09.2012 07:05,182.49,52.67,2414.26,71.82,72.99,1.3,0: -----,5671.68,0: -------,3336.28,59.99,2: 208V,1482.62,1415.13,3.93,2.19,7: Mpp,825.12,516,2001931035,32.93,209.76,408.52
06.09.2012 07:10,203.46,54.96,2414.34,72.36,74.58,1.38,0: -----,5671.82,0: -------,3336.36,59.98,2: 208V,1482.71,1415.21,4.58,2.52,7: Mpp,958.67,516,2001931035,34.23,209.39,409.18
06.09.2012 07:15,212.86,63.8,2414.43,72.89,75.86,1.33,0: -----,5671.96,0: -------,3336.45,60,2: 208V,1482.79,1415.3,4.9,2.69,7: Mpp,1024.14,516,2001931035,35.42,209.01,407.56
06.09.2012 07:20,205.81,54.67,2414.51,73.12,76.8,1.46,0: -----,5672.11,0: -------,3336.54,59.99,2: 208V,1482.88,1415.38,4.94,2.72,7: Mpp,1028.89,516,2001931035,36.09,208.42,405.26
06.09.2012 07:25,207.39,58.02,2414.59,72.99,77.34,1.82,0: -----,5672.26,0: -------,3336.63,59.99,2: 208V,1482.96,1415.46,5.13,2.83,7: Mpp,1069.63,516,2001931035,36.79,208.39,403.93
06.09.2012 07:30,235.26,103.79,2414.68,73.34,78.04,0.93,0: -----,5672.44,0: -------,3336.73,59.98,2: 208V,1483.04,1415.55,5.91,3.24,7: Mpp,1236.34,516,2001931035,37.7,209.21,405.61
06.09.2012 07:35,274.9,156.55,2414.76,73.94,79.87,0,0: -----,5672.64,0: -------,3336.85,59.99,2: 208V,1483.13,1415.63,6.98,3.81,7: Mpp,1460.24,516,2001931035,39.18,209.31,405
06.09.2012 07:40,293.17,173.85,2414.83,74.44,81.9,0.2,0: -----,5672.86,0: -------,3336.97,59.99,2: 208V,1483.21,1415.71,7.57,4.14,7: Mpp,1583.88,516,2001931035,40.51,209.26,403.15
06.09.2012 07:45,309.33,134.63,2414.92,74.64,83.61,0.11,0: -----,5673.1,0: -------,3337.12,59.98,2: 208V,1483.29,1415.79,8.08,4.45,7: Mpp,1698.17,516,2001931035,41.7,210.31,402.11
06.09.2012 07:50,315.82,100.04,2415,75.05,85.06,0.13,0: -----,5673.35,0: -------,3337.26,59.98,2: 208V,1483.37,1415.88,8.41,4.66,7: Mpp,1768.77,516,2001931035,42.67,210.31,399.6
06.09.2012 07:55,327.09,116.85,2415.08,74.88,86.64,0.23,0: -----,5673.61,0: -------,3337.42,59.99,2: 208V,1483.46,1415.96,8.79,4.85,7: Mpp,1844.61,516,2001931035,43.63,209.9,399.92
06.09.2012 08:00,352.66,135.36,2415.17,75.21,88.71,0.08,0: -----,5673.89,0: -------,3337.58,59.98,2: 208V,1483.54,1416.04,9.55,5.29,7: Mpp,2007.03,516,2001931035,44.93,210.15,398.38
06.09.2012 08:05,374.85,165.79,2415.25,75.56,90.31,0.26,0: -----,5674.19,0: -------,3337.76,59.99,2: 208V,1483.62,1416.13,10.2,5.66,7: Mpp,2143.47,516,2001931035,46.27,210.09,396.72
06.09.2012 08:10,390.63,178.29,2415.33,75.67,90.56,0.8,0: -----,5674.52,0: -------,3337.95,59.97,2: 208V,1483.71,1416.21,10.68,5.97,7: Mpp,2256.84,516,2001931035,47.42,211.27,396.18
06.09.2012 08:15,401,218.65,2415.42,75.75,90.57,1.1,0: -----,5674.85,0: -------,3338.14,59.99,2: 208V,1483.79,1416.29,10.99,6.18,7: Mpp,2331.12,516,2001931035,48.54,212.07,395.21
06.09.2012 08:20,414.71,111.76,2415.5,75.73,91.29,1.07,0: -----,5675.19,0: -------,3338.35,59.99,2: 208V,1483.87,1416.38,11.5,6.47,7: Mpp,2437.77,516,2001931035,49.7,212.03,394.45
06.09.2012 08:25,428.28,81.48,2415.58,76.39,92.49,0.66,0: -----,5675.55,0: -------,3338.56,59.96,2: 208V,1483.96,1416.46,11.89,6.71,7: Mpp,2522.44,516,2001931035,50.79,212.23,393.53
06.09.2012 08:30,453.1,84.58,2415.66,77.15,94.51,0.34,0: -----,5675.93,0: -------,3338.78,59.96,2: 208V,1484.04,1416.54,12.54,7.11,7: Mpp,2663.91,516,2001931035,51.92,212.5,391.77
06.09.2012 08:35,473.9,116.44,2415.75,77.48,96.24,0.58,0: -----,5676.34,0: -------,3339.02,59.98,2: 208V,1484.13,1416.63,13.13,7.51,7: Mpp,2791.92,516,2001931035,53.3,212.65,388.6
06.09.2012 08:40,482.15,229.11,2415.83,77.82,97.95,0.41,0: -----,5676.74,0: -------,3339.26,59.99,2: 208V,1484.21,1416.71,13.39,7.64,7: Mpp,2841.44,516,2001931035,54.41,212.18,388.74
06.09.2012 08:45,489.66,369.36,2415.91,78.39,100.06,0.79,0: -----,5677.15,0: -------,3339.5,59.98,2: 208V,1484.29,1416.8,13.53,7.83,7: Mpp,2887.66,516,2001931035,55.3,213.41,385.49
06.09.2012 08:50,471.98,382.24,2416,78.36,99.5,0.47,0: -----,5677.53,0: -------,3339.72,59.98,2: 208V,1484.37,1416.88,13.08,7.55,7: Mpp,2790.63,516,2001931035,55.73,213.3,386.2
06.09.2012 08:55,503.08,320.88,2416.08,79.03,102.17,0.6,0: -----,5677.96,0: -------,3339.97,59.98,2: 208V,1484.46,1416.96,13.95,8.09,7: Mpp,2977.24,516,2001931035,56.68,213.49,384.39
06.09.2012 09:00,512.98,383.57,2416.16,79.03,102.48,0.65,0: -----,5678.39,0: -------,3340.23,59.99,2: 208V,1484.54,1417.04,14.25,8.3,7: Mpp,3044.14,516,2001931035,57.73,213.59,383.03
06.09.2012 09:05,523.52,468.82,2416.24,79.34,103.48,0.68,0: -----,5678.84,0: -------,3340.49,60,2: 208V,1484.63,1417.13,14.66,8.53,7: Mpp,3124.48,516,2001931035,58.59,213.16,382.61
06.09.2012 09:10,540.22,517.45,2416.33,79.23,103.96,1.97,0: -----,5679.29,0: -------,3340.76,59.97,2: 208V,1484.71,1417.21,15.13,8.81,7: Mpp,3219.94,516,2001931035,59.83,212.83,381.56
06.09.2012 09:15,557.74,537.5,2416.41,79.12,103.1,1.74,0: -----,5679.76,0: -------,3341.03,59.98,2: 208V,1484.79,1417.29,15.71,9.12,7: Mpp,3344.37,516,2001931035,61.24,212.83,383.26
06.09.2012 09:20,573.54,556.73,2416.49,79.36,103.63,1.72,0: -----,5680.24,0: -------,3341.32,59.97,2: 208V,1484.87,1417.38,16.16,9.44,7: Mpp,3445.51,516,2001931035,62.12,213.28,381.26
06.09.2012 09:25,599.88,586.18,2416.57,79.04,102.02,2.2,0: -----,5680.77,0: -------,3341.63,59.97,2: 208V,1484.96,1417.46,16.98,9.91,7: Mpp,3624.55,516,2001931035,63.67,213.48,382.25
06.09.2012 09:30,627.45,614.17,2416.66,79.87,104.46,1.03,0: -----,5681.31,0: -------,3341.94,59.99,2: 208V,1485.04,1417.55,17.62,10.39,7: Mpp,3762,516,2001931035,65.02,213.53,378.22
06.09.2012 09:35,646.56,634.48,2416.74,79.99,107.66,1.81,0: -----,5681.85,0: -------,3342.26,59.98,2: 208V,1485.13,1417.63,18.13,10.75,7: Mpp,3863.03,516,2001931035,66.47,213.08,375.39
06.09.2012 09:40,657.19,649.04,2416.82,80.72,110.18,1.39,0: -----,5682.4,0: -------,3342.59,59.98,2: 208V,1485.21,1417.71,18.39,10.97,7: Mpp,3922.57,516,2001931035,67.56,213.27,373.51
06.09.2012 09:45,663.92,657.73,2416.9,80.8,110.46,1.62,0: -----,5682.97,0: -------,3342.92,59.98,2: 208V,1485.29,1417.8,18.54,11.08,7: Mpp,3949.94,516,2001931035,68.48,213.06,372.41
06.09.2012 09:50,672.45,669,2416.99,81.19,111.78,1.39,0: -----,5683.55,0: -------,3343.26,59.98,2: 208V,1485.38,1417.88,18.76,11.21,7: Mpp,3997.64,516,2001931035,69.46,213.1,372.73
06.09.2012 09:55,694.57,693.8,2417.06,80.98,110.33,2.96,0: -----,5684.06,0: -------,3343.56,59.98,2: 208V,1485.45,1417.95,19.43,11.63,7: Mpp,4139.67,516,2001931035,67.21,213.06,372.08
06.09.2012 10:00,693.51,694.92,2417.14,81.01,109.92,2.75,0: -----,5684.63,0: -------,3343.9,59.99,2: 208V,1485.53,1418.04,19.38,11.61,7: Mpp,4127.31,516,2001931035,64.41,212.96,371.69
06.09.2012 10:05,700.4,706.18,2417.23,80.92,109.07,3.09,0: -----,5685.22,0: -------,3344.25,59.98,2: 208V,1485.62,1418.12,19.62,11.77,7: Mpp,4177.97,516,2001931035,62.97,212.9,371.14
06.09.2012 10:10,724.9,732.14,2417.31,81.5,110.15,1.75,0: -----,5685.84,0: -------,3344.61,59.97,2: 208V,1485.7,1418.2,20.29,12.16,7: Mpp,4316.29,516,2001931035,62.36,212.69,371.12
06.09.2012 10:15,741.84,749.52,2417.39,81.74,110.74,2.11,0: -----,5686.46,0: -------,3344.98,59.97,2: 208V,1485.78,1418.29,20.72,12.43,7: Mpp,4408.45,516,2001931035,62.2,212.81,370.82
06.09.2012 10:20,732.27,744.04,2417.47,81.57,111.19,2.38,0: -----,5687.1,0: -------,3345.35,59.98,2: 208V,1485.87,1418.37,20.44,12.35,7: Mpp,4355.26,516,2001931035,61.87,213.13,368.76
06.09.2012 10:25,766.4,777.17,2417.56,81.71,109.64,3.01,0: -----,5687.74,0: -------,3345.73,59.98,2: 208V,1485.95,1418.46,21.31,12.82,7: Mpp,4542.49,516,2001931035,62.15,213.15,370.69
06.09.2012 10:30,778.88,792.54,2417.64,82.18,110.73,2.28,0: -----,5688.39,0: -------,3346.11,59.98,2: 208V,1486.03,1418.54,21.67,13.1,7: Mpp,4615.77,516,2001931035,62.61,213.01,368.77
06.09.2012 10:35,785.43,800.57,2417.72,82.8,113.45,1.72,0: -----,5689.03,0: -------,3346.49,59.98,2: 208V,1486.12,1418.62,21.71,13.18,7: Mpp,4618.51,516,2001931035,62.78,212.78,366.69
06.09.2012 10:40,780.91,798.23,2417.81,82.88,114.87,2.33,0: -----,5689.69,0: -------,3346.87,59.96,2: 208V,1486.2,1418.7,21.54,13.12,7: Mpp,4582.9,516,2001931035,62.72,212.75,365.51
06.09.2012 10:45,797.38,815.42,2417.89,82.51,113.94,3.51,0: -----,5690.35,0: -------,3347.27,59.98,2: 208V,1486.28,1418.79,21.89,13.41,7: Mpp,4681.8,516,2001931035,63.02,213.93,365.17
06.09.2012 10:50,807.79,828.4,2417.97,82.69,113.19,2.42,0: -----,5691.01,0: -------,3347.65,59.98,2: 208V,1486.37,1418.87,22.06,13.53,7: Mpp,4739.51,516,2001931035,63.18,214.83,366.49
06.09.2012 10:55,837.12,855.48,2418.05,83.43,115.61,2.28,0: -----,5691.71,0: -------,3348.06,59.99,2: 208V,1486.45,1418.95,22.72,14.02,7: Mpp,4876.57,516,2001931035,64.03,214.61,364.14
06.09.2012 11:00,821.49,842.92,2418.14,83.12,116.82,3.93,0: -----,5692.39,0: -------,3348.46,59.99,2: 208V,1486.53,1419.04,22.5,13.92,7: Mpp,4826.88,516,2001931035,64.06,214.58,362.94
06.09.2012 11:05,849.63,873.77,2418.21,82.68,113.77,4.37,0: -----,5693.11,0: -------,3348.88,59.97,2: 208V,1486.62,1419.12,23.16,14.34,7: Mpp,4984.56,516,2001931035,64.63,215.26,363.97
06.09.2012 11:10,851.42,877.51,2418.3,83.13,112.71,2.51,0: -----,5693.82,0: -------,3349.3,59.97,2: 208V,1486.7,1419.2,23.27,14.36,7: Mpp,5007.75,516,2001931035,65.28,215.16,365.22
06.09.2012 11:15,847.42,875.12,2418.38,84.01,116.86,1.71,0: -----,5694.51,0: -------,3349.71,59.97,2: 208V,1486.78,1419.29,22.88,14.32,7: Mpp,4927.97,516,2001931035,65.12,215.4,360.31
06.09.2012 11:20,878,899.98,2418.47,84.67,120.67,1.63,0: -----,5695.23,0: -------,3350.13,59.97,2: 208V,1486.87,1419.37,23.29,14.74,7: Mpp,5017.66,516,2001931035,65.4,215.46,356.31
06.09.2012 11:25,878,901.96,2418.55,84.98,124.23,1.08,0: -----,5695.94,0: -------,3350.55,59.97,2: 208V,1486.95,1419.46,23.14,14.76,7: Mpp,4979.88,516,2001931035,65.4,215.23,352.85
06.09.2012 11:30,878.42,904.81,2418.63,84.75,124.64,3.31,0: -----,5696.64,0: -------,3350.96,59.98,2: 208V,1487.03,1419.54,23.14,14.8,7: Mpp,4990.82,516,2001931035,65.45,215.69,352.65
06.09.2012 11:35,887.49,915.53,2418.72,84.06,120.94,1.85,0: -----,5697.36,0: -------,3351.39,59.97,2: 208V,1487.12,1419.62,23.56,14.9,7: Mpp,5079.54,516,2001931035,66.05,215.58,356.91
06.09.2012 11:40,889.42,920.19,2418.8,85.07,123.83,1.63,0: -----,5698.08,0: -------,3351.81,59.98,2: 208V,1487.2,1419.7,23.53,14.98,7: Mpp,5070.82,516,2001931035,66.53,215.5,354.32
06.09.2012 11:45,874.98,904.61,2418.88,85.7,126.55,1.75,0: -----,5698.8,0: -------,3352.23,59.98,2: 208V,1487.29,1419.79,23,14.77,7: Mpp,4962.11,516,2001931035,66,215.73,351.36
06.09.2012 11:50,898.06,927.2,2418.96,85.28,125.12,2.72,0: -----,5699.51,0: -------,3352.65,59.97,2: 208V,1487.37,1419.87,23.58,15.1,7: Mpp,5085.41,516,2001931035,66.36,215.68,352.46
06.09.2012 11:55,905.91,936.8,2419.05,85.3,122.93,2.6,0: -----,5700.24,0: -------,3353.08,59.98,2: 208V,1487.45,1419.96,23.6,15.23,7: Mpp,5146.63,516,2001931035,66.63,218.08,353.55
06.09.2012 12:00,903.63,936.93,2419.13,85.86,127.07,2.08,0: -----,5700.96,0: -------,3353.51,60.01,2: 208V,1487.54,1420.04,23.53,15.22,7: Mpp,5096.6,516,2001931035,66.69,216.58,350.33
06.09.2012 12:05,916.29,950.35,2419.21,85.54,125.73,2.56,0: -----,5701.7,0: -------,3353.94,59.98,2: 208V,1487.62,1420.12,23.92,15.48,7: Mpp,5187.17,516,2001931035,67.17,216.83,350.66
06.09.2012 12:10,920.81,956.58,2419.3,84.83,122.01,2.95,0: -----,5702.44,0: -------,3354.37,59.98,2: 208V,1487.7,1420.21,24.22,15.54,7: Mpp,5253.42,516,2001931035,67.63,216.89,353.89
06.09.2012 12:15,918.88,955.85,2419.38,85.54,122.83,2.33,0: -----,5703.18,0: -------,3354.81,59.97,2: 208V,1487.79,1420.29,24.14,15.45,7: Mpp,5217.09,516,2001931035,67.9,216.14,353.6
06.09.2012 12:20,919.83,957.15,2419.46,86.52,125.38,1.43,0: -----,5703.92,0: -------,3355.24,59.96,2: 208V,1487.87,1420.37,23.95,15.47,7: Mpp,5175.03,516,2001931035,67.88,216.04,350.03
06.09.2012 12:25,920.79,959.05,2419.54,85.43,125.3,3.47,0: -----,5704.62,0: -------,3355.66,59.97,2: 208V,1487.95,1420.45,24.11,15.51,7: Mpp,5214.95,516,2001931035,67.95,216.28,352
06.09.2012 12:30,931.78,967.32,2419.63,85.35,121.12,3.7,0: -----,5705.41,0: -------,3356.12,59.98,2: 208V,1488.04,1420.54,24.53,15.6,7: Mpp,5296.88,516,2001931035,68.61,215.95,355.53
06.09.2012 12:35,932,975.91,2419.71,85.14,119.72,3.38,0: -----,5706.17,0: -------,3356.57,59.98,2: 208V,1488.12,1420.62,24.77,15.69,7: Mpp,5351.05,516,2001931035,69.1,216.04,357.19
06.09.2012 12:40,926.52,967.42,2419.79,86.04,122.85,2.28,0: -----,5706.91,0: -------,3357,59.97,2: 208V,1488.2,1420.71,24.36,15.55,7: Mpp,5258.97,516,2001931035,69.1,215.88,354.18
06.09.2012 12:45,937.92,976.42,2419.88,86.52,124.51,3.94,0: -----,5707.67,0: -------,3357.45,59.97,2: 208V,1488.29,1420.79,24.51,15.72,7: Mpp,5293.2,516,2001931035,69.07,216,352.54
06.09.2012 12:50,916.82,953.84,2419.96,86.17,123.04,2.5,0: -----,5708.39,0: -------,3357.87,59.98,2: 208V,1488.37,1420.87,24.01,15.33,7: Mpp,5189.48,516,2001931035,69.03,216.12,354.36
