CSV-Export,Version: 1.01,Separator: Comma

,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,SENS0702,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009,WR6KU009
06.12.2012 00:50,0,0,2479.49,76.53,77.39,1.89,,,,,,,,,,,,,,,,,
06.12.2012 00:55,0,0,2479.57,76.57,77.49,1.54,,,,,,,,,,,,,,,,,
06.12.2012 01:00,0,0,2479.65,76.52,77.49,1.55,,,,,,,,,,,,,,,,,
06.12.2012 01:05,0,0,2479.73,76.37,77.43,1.94,,,,,,,,,,,,,,,,,
06.12.2012 01:10,0,0,2479.82,76.32,77.34,2.06,,,,,,,,,,,,,,,,,
06.12.2012 01:15,0,0,2479.9,76.21,77.19,1.98,,,,,,,,,,,,,,,,,
06.12.2012 01:20,0,0,2479.98,76.21,77.06,1.37,,,,,,,,,,,,,,,,,
06.12.2012 01:25,0,0,2480.06,76.05,76.83,1.55,,,,,,,,,,,,,,,,,
06.12.2012 01:30,0,0,2480.15,76.02,76.59,1.73,,,,,,,,,,,,,,,,,
06.12.2012 01:35,0,0,2480.23,75.95,76.62,1.19,,,,,,,,,,,,,,,,,
06.12.2012 01:40,0,0,2480.31,75.88,76.45,1.55,,,,,,,,,,,,,,,,,
06.12.2012 01:45,0,0,2480.4,75.81,76.33,1.81,,,,,,,,,,,,,,,,,
06.12.2012 01:50,0,0,2480.48,75.71,76.24,1.38,,,,,,,,,,,,,,,,,
06.12.2012 01:55,0,0,2480.56,75.64,76.17,1.64,,,,,,,,,,,,,,,,,
06.12.2012 02:00,0,0,2480.64,75.64,76.21,2.23,,,,,,,,,,,,,,,,,
06.12.2012 02:05,0,0,2480.73,75.63,76.28,2.27,,,,,,,,,,,,,,,,,
06.12.2012 02:10,0,0,2480.81,75.53,76.42,3.01,,,,,,,,,,,,,,,,,
06.12.2012 02:15,0,0,2480.89,75.53,76.58,2.74,,,,,,,,,,,,,,,,,
06.12.2012 02:20,0,0,2480.97,75.53,76.6,1.8,,,,,,,,,,,,,,,,,
06.12.2012 02:25,0,0,2481.05,75.45,76.57,3.24,,,,,,,,,,,,,,,,,
06.12.2012 02:30,0,0,2481.14,75.28,76.53,4.05,,,,,,,,,,,,,,,,,
06.12.2012 02:35,0,0,2481.22,74.99,76.49,5.74,,,,,,,,,,,,,,,,,
06.12.2012 02:40,0,0,2481.3,74.29,75.18,5.07,,,,,,,,,,,,,,,,,
06.12.2012 02:45,0,0,2481.39,74.16,74.77,4.05,,,,,,,,,,,,,,,,,
06.12.2012 02:50,0,0,2481.47,73.75,73.7,1.91,,,,,,,,,,,,,,,,,
06.12.2012 02:55,0,0,2481.55,73.69,73.13,1.84,,,,,,,,,,,,,,,,,
06.12.2012 03:00,0,0,2481.64,73.7,72.79,1.33,,,,,,,,,,,,,,,,,
06.12.2012 03:05,0,0,2481.72,73.49,72.69,2.5,,,,,,,,,,,,,,,,,
06.12.2012 03:10,0,0,2481.8,73.59,73.14,1.42,,,,,,,,,,,,,,,,,
06.12.2012 03:15,0,0,2481.88,73.27,73.81,4.25,,,,,,,,,,,,,,,,,
06.12.2012 03:20,0,0.03,2481.97,73.16,74.18,3.13,,,,,,,,,,,,,,,,,
06.12.2012 03:25,0,0,2482.05,73.08,74.24,3.01,,,,,,,,,,,,,,,,,
06.12.2012 03:30,0,0,2482.13,72.8,74.15,3.17,,,,,,,,,,,,,,,,,
06.12.2012 03:35,0,0,2482.21,71.72,72.71,4.07,,,,,,,,,,,,,,,,,
06.12.2012 03:40,0,0,2482.3,71.04,71.7,2.83,,,,,,,,,,,,,,,,,
06.12.2012 03:45,0,0,2482.38,70.46,71.19,3.26,,,,,,,,,,,,,,,,,
06.12.2012 03:50,0,0,2482.46,70.07,70.95,2.68,,,,,,,,,,,,,,,,,
06.12.2012 03:55,0,0,2482.54,69.65,70.78,1.61,,,,,,,,,,,,,,,,,
06.12.2012 04:00,0,0,2482.63,69.38,70.64,0.85,,,,,,,,,,,,,,,,,
06.12.2012 04:05,0,0,2482.71,69.2,70.56,2.31,,,,,,,,,,,,,,,,,
06.12.2012 04:10,0,0,2482.79,69.13,70.6,1.76,,,,,,,,,,,,,,,,,
06.12.2012 04:15,0,0,2482.87,68.92,70.43,2,,,,,,,,,,,,,,,,,
06.12.2012 04:20,0,0,2482.96,68.95,70.33,1.01,,,,,,,,,,,,,,,,,
06.12.2012 04:25,0,0,2483.04,68.97,70.33,0.68,,,,,,,,,,,,,,,,,
06.12.2012 04:30,0,0,2483.12,69.07,70.39,0.77,,,,,,,,,,,,,,,,,
06.12.2012 04:35,0,0,2483.21,69.04,70.48,2.28,,,,,,,,,,,,,,,,,
06.12.2012 04:40,0,0,2483.29,68.92,70.31,3.3,,,,,,,,,,,,,,,,,
06.12.2012 04:45,0,0,2483.37,69.08,70.23,1.59,,,,,,,,,,,,,,,,,
06.12.2012 04:50,0,0,2483.45,69.06,70.24,2.4,,,,,,,,,,,,,,,,,
06.12.2012 04:55,0,0,2483.54,69.06,70.13,2.24,,,,,,,,,,,,,,,,,
06.12.2012 05:00,0,0,2483.62,69.05,70.07,2.42,,,,,,,,,,,,,,,,,
06.12.2012 05:05,0,0,2483.7,69.1,69.97,1.91,,,,,,,,,,,,,,,,,
06.12.2012 05:10,0,0,2483.78,69.17,69.93,2.97,,,,,,,,,,,,,,,,,
06.12.2012 05:15,0,0,2483.87,69.23,69.93,1.88,,,,,,,,,,,,,,,,,
06.12.2012 05:20,0,0,2483.95,69.23,69.98,1.74,,,,,,,,,,,,,,,,,
06.12.2012 05:25,0,0,2484.03,69.29,70.06,1.66,,,,,,,,,,,,,,,,,
06.12.2012 05:30,0,0,2484.11,69.29,70.13,1.42,,,,,,,,,,,,,,,,,
06.12.2012 05:35,0,0,2484.2,69.33,70.14,1.78,,,,,,,,,,,,,,,,,
06.12.2012 05:40,0,0,2484.28,69.36,70.18,1.53,,,,,,,,,,,,,,,,,
06.12.2012 05:45,0,0,2484.36,69.35,70.28,1.81,,,,,,,,,,,,,,,,,
06.12.2012 05:50,0,0,2484.45,69.33,70.28,2.26,,,,,,,,,,,,,,,,,
06.12.2012 05:55,0,0,2484.53,69.33,70.33,1.11,,,,,,,,,,,,,,,,,
06.12.2012 06:00,0,0,2484.61,69.32,70.36,1.69,,,,,,,,,,,,,,,,,
06.12.2012 06:05,0,0,2484.7,69.39,70.5,2.13,,,,,,,,,,,,,,,,,
06.12.2012 06:10,0,0,2484.78,69.53,70.63,1.73,0: -----,5877.67,0: -------,3457.46,59.98,2: 208V,1526.17,1457.17,0,0,0: Offset,0,525,2001931035,29.25,210.09,300.35
06.12.2012 06:15,0,0,2484.86,69.49,70.73,1.85,0: -----,5877.67,0: -------,3457.46,59.98,2: 208V,1526.25,1457.17,0,0,3: Waiting,0,525,2001931035,29.17,209.79,362.52
06.12.2012 06:20,0,0,2484.94,69.47,70.81,2.16,0: -----,5877.67,0: -------,3457.46,59.98,2: 208V,1526.34,1457.17,0,0,3: Waiting,0,525,2001931035,29.08,209.6,371
06.12.2012 06:25,0,0.07,2485.03,69.53,70.96,1.3,0: -----,5877.67,0: -------,3457.46,59.99,2: 208V,1526.42,1457.18,0,0,2: Grid monitoring,0.15,530,2001931035,29.19,209.37,348.56
06.12.2012 06:30,0,2.07,2485.11,69.59,71.1,1.44,0: -----,5877.67,0: -------,3457.46,59.99,2: 208V,1526.5,1457.2,0.01,0.02,3: Waiting,1.34,537,2001931035,29.46,209.07,351.18
06.12.2012 06:35,0.57,5,2485.19,69.64,71.31,0.96,0: -----,5877.67,0: -------,3457.46,59.98,2: 208V,1526.59,1457.26,0.03,0.1,7: Mpp,6.9,539,2001931035,29.46,209.75,308.33
06.12.2012 06:40,6.73,8.29,2485.28,69.69,71.39,1.12,0: -----,5877.68,0: -------,3457.46,59.99,2: 208V,1526.67,1457.34,0.1,0.17,6: Mpp-Search,19.7,540,2001931035,29.5,209.62,293.02
06.12.2012 06:45,0,3.54,2485.36,69.75,71.33,1.61,0: -----,5877.68,0: -------,3457.46,59.98,2: 208V,1526.75,1457.37,0.01,0.04,0: Offset,2.28,543,2001931035,29.5,209.47,347.88
06.12.2012 06:50,0.75,5.66,2485.44,69.78,71.33,1.63,0: -----,5877.68,0: -------,3457.46,59.99,2: 208V,1526.84,1457.44,0.04,0.11,7: Mpp,7.3,545,2001931035,29.5,209.69,309.6
06.12.2012 06:55,7.55,8.26,2485.52,69.83,71.38,1.57,0: -----,5877.68,0: -------,3457.46,59.97,2: 208V,1526.92,1457.52,0.07,0.16,7: Mpp,13.48,545,2001931035,29.5,209.25,281.05
06.12.2012 07:00,10,9.54,2485.61,69.82,71.43,2.19,0: -----,5877.68,0: -------,3457.46,59.99,2: 208V,1527,1457.6,0.09,0.18,7: Mpp,18.93,545,2001931035,29.53,209.26,307.65
06.12.2012 07:05,10,10.15,2485.69,69.81,71.43,1.62,0: -----,5877.69,0: -------,3457.46,59.98,2: 208V,1527.09,1457.69,0.12,0.2,7: Mpp,24.15,545,2001931035,29.84,209.07,314.07
06.12.2012 07:10,10,11.49,2485.77,69.83,71.53,1.76,0: -----,5877.69,0: -------,3457.47,59.97,2: 208V,1527.17,1457.77,0.14,0.21,7: Mpp,28.63,545,2001931035,30.09,208.77,323.72
06.12.2012 07:15,10,11.07,2485.86,69.84,71.6,1.21,0: -----,5877.69,0: -------,3457.47,59.98,2: 208V,1527.25,1457.85,0.13,0.21,7: Mpp,27.86,545,2001931035,30.07,211.04,325
06.12.2012 07:20,10,14.74,2485.94,69.81,71.64,1.96,0: -----,5877.7,0: -------,3457.47,59.97,2: 208V,1527.34,1457.94,0.2,0.25,7: Mpp,41.98,545,2001931035,30.1,210.86,333.02
06.12.2012 07:25,19.52,25.5,2486.02,69.84,71.81,1.83,0: -----,5877.72,0: -------,3457.48,59.98,2: 208V,1527.42,1458.02,0.51,0.44,7: Mpp,107.7,545,2001931035,30.19,210.81,351.65
06.12.2012 07:30,25.44,30.85,2486.1,69.88,72.13,1.15,0: -----,5877.74,0: -------,3457.49,59.99,2: 208V,1527.5,1458.1,0.67,0.52,7: Mpp,141,545,2001931035,30.8,211.33,365.57
06.12.2012 07:35,32.2,39.85,2486.19,69.96,72.37,1.32,0: -----,5877.76,0: -------,3457.51,59.97,2: 208V,1527.59,1458.19,0.9,0.64,7: Mpp,190.36,545,2001931035,30.85,211.1,380.72
06.12.2012 07:40,36.69,42.44,2486.27,69.98,72.65,1.57,0: -----,5877.79,0: -------,3457.53,59.98,2: 208V,1527.67,1458.27,0.96,0.68,7: Mpp,205.02,545,2001931035,31.37,213.99,380.49
06.12.2012 07:45,30.78,36.06,2486.35,70.12,72.69,1.98,0: -----,5877.82,0: -------,3457.54,59.99,2: 208V,1527.75,1458.35,0.77,0.58,7: Mpp,163.2,545,2001931035,31.39,212.54,374.15
06.12.2012 07:50,32,37.48,2486.44,70.17,72.72,2.23,0: -----,5877.84,0: -------,3457.55,60,2: 208V,1527.84,1458.44,0.81,0.6,7: Mpp,171.07,545,2001931035,31.4,211.96,375.7
06.12.2012 07:55,33.02,39.44,2486.52,70.32,73,2.19,0: -----,5877.87,0: -------,3457.57,59.99,2: 208V,1527.92,1458.52,0.85,0.62,7: Mpp,181.11,545,2001931035,31.45,212.26,375.82
06.12.2012 08:00,34.44,41.5,2486.6,70.35,73.53,2.87,0: -----,5877.89,0: -------,3457.59,59.99,2: 208V,1528,1458.6,0.89,0.64,7: Mpp,189,545,2001931035,31.89,212.55,380.82
06.12.2012 08:05,33.22,42.41,2486.68,70.37,73.63,3.08,0: -----,5877.92,0: -------,3457.6,59.97,2: 208V,1528.09,1458.69,0.93,0.67,7: Mpp,197.45,545,2001931035,31.99,212.09,378.11
06.12.2012 08:10,51.4,59.62,2486.77,70.38,73.6,3.41,0: -----,5877.96,0: -------,3457.63,59.98,2: 208V,1528.17,1458.77,1.37,0.89,7: Mpp,289.74,545,2001931035,32.21,212.32,386.95
06.12.2012 08:15,57.42,66.73,2486.84,70.37,73.76,2.57,0: -----,5878,0: -------,3457.65,59.97,2: 208V,1528.24,1458.84,1.55,1,7: Mpp,330.03,545,2001931035,32.66,212.46,387.94
06.12.2012 08:20,50.59,60.5,2486.93,70.44,73.89,2.33,0: -----,5878.05,0: -------,3457.68,59.99,2: 208V,1528.33,1458.93,1.41,0.92,7: Mpp,298.87,545,2001931035,32.7,212.53,386.49
06.12.2012 08:25,48.7,56.43,2487.01,70.51,73.96,2.4,0: -----,5878.09,0: -------,3457.7,59.99,2: 208V,1528.42,1459.02,1.29,0.86,7: Mpp,274.1,545,2001931035,32.7,212.25,382.5
06.12.2012 08:30,50.89,62.04,2487.09,70.59,74.18,2.27,0: -----,5878.13,0: -------,3457.72,59.97,2: 208V,1528.5,1459.1,1.46,0.95,7: Mpp,310.44,545,2001931035,32.93,212.3,384.49
06.12.2012 08:35,71.35,81.96,2487.18,70.72,74.77,2.97,0: -----,5878.19,0: -------,3457.76,59.99,2: 208V,1528.58,1459.18,2,1.23,7: Mpp,425.9,545,2001931035,33.44,212.67,392.72
06.12.2012 08:40,108.41,124.87,2487.26,70.9,76.13,1.51,0: -----,5878.29,0: -------,3457.82,59.98,2: 208V,1528.67,1459.27,3.15,1.83,7: Mpp,669.56,545,2001931035,34.7,212.69,400.85
06.12.2012 08:45,108,125.36,2487.34,71,76.86,2.63,0: -----,5878.38,0: -------,3457.87,60.01,2: 208V,1528.75,1459.35,3.19,1.86,7: Mpp,678.16,545,2001931035,35.4,212.54,399
06.12.2012 08:50,117.43,135.65,2487.42,71.18,77.86,2.06,0: -----,5878.49,0: -------,3457.93,60,2: 208V,1528.83,1459.43,3.43,1.99,7: Mpp,728.67,545,2001931035,36.02,212.42,400.31
06.12.2012 08:55,84.62,98.92,2487.51,71.28,78.2,2.38,0: -----,5878.56,0: -------,3457.98,59.99,2: 208V,1528.91,1459.51,2.43,1.47,7: Mpp,515.36,545,2001931035,35.79,212.24,391.95
06.12.2012 09:00,73.13,86.24,2487.59,71.37,77.91,2.04,0: -----,5878.62,0: -------,3458.01,60,2: 208V,1529,1459.6,2.07,1.28,7: Mpp,440.4,545,2001931035,35.73,212.45,389.21
06.12.2012 09:05,72.64,84.77,2487.67,71.56,77.75,2.15,0: -----,5878.68,0: -------,3458.05,59.98,2: 208V,1529.08,1459.68,1.99,1.24,7: Mpp,423.64,545,2001931035,35.63,212.61,389.95
06.12.2012 09:10,51.51,62.38,2487.75,71.61,77.35,2.62,0: -----,5878.73,0: -------,3458.07,60,2: 208V,1529.17,1459.77,1.44,0.95,7: Mpp,306.28,545,2001931035,35.18,212.33,381.88
06.12.2012 09:15,65.93,80.96,2487.84,71.72,77.24,1.82,0: -----,5878.78,0: -------,3458.11,59.99,2: 208V,1529.25,1459.85,1.91,1.2,7: Mpp,405.49,545,2001931035,35.2,212.01,384.93
06.12.2012 09:20,73.85,89.16,2487.92,71.81,77.65,2.53,0: -----,5878.85,0: -------,3458.15,59.98,2: 208V,1529.33,1459.93,2.11,1.3,7: Mpp,446.85,545,2001931035,35.73,212.1,389.9
06.12.2012 09:25,67.44,82.11,2488,71.79,77.52,3.39,0: -----,5878.91,0: -------,3458.18,59.96,2: 208V,1529.42,1460.02,1.92,1.2,7: Mpp,407.34,545,2001931035,35.68,212.09,388.46
06.12.2012 09:30,61.75,75.08,2488.09,71.8,77.51,2.56,0: -----,5878.96,0: -------,3458.21,59.98,2: 208V,1529.5,1460.1,1.73,1.11,7: Mpp,367.7,545,2001931035,35.76,212.07,382.86
06.12.2012 09:35,71,87.02,2488.17,71.83,77.5,2.43,0: -----,5879.02,0: -------,3458.25,59.97,2: 208V,1529.58,1460.18,2.05,1.27,7: Mpp,434.88,545,2001931035,35.8,211.72,388.71
06.12.2012 09:40,63.87,78.34,2488.25,71.91,77.55,1.82,0: -----,5879.07,0: -------,3458.28,59.99,2: 208V,1529.67,1460.27,1.82,1.15,7: Mpp,385.15,545,2001931035,35.8,211.74,386.72
06.12.2012 09:45,47.8,59.85,2488.33,72.01,77.44,2.32,0: -----,5879.11,0: -------,3458.3,59.98,2: 208V,1529.75,1460.35,1.31,0.88,7: Mpp,277.79,545,2001931035,35.55,211.54,380.63
06.12.2012 09:50,52.34,65.51,2488.42,72.01,77.09,1.97,0: -----,5879.16,0: -------,3458.33,59.99,2: 208V,1529.83,1460.43,1.44,0.95,7: Mpp,304.02,545,2001931035,35.45,211.78,380.61
06.12.2012 09:55,54.42,66.96,2488.5,71.92,77.08,2.13,0: -----,5879.2,0: -------,3458.35,59.98,2: 208V,1529.92,1460.52,1.5,0.97,7: Mpp,316.9,545,2001931035,35.62,211.78,383.1
06.12.2012 10:00,51.41,64.47,2488.58,72.06,77.21,1.79,0: -----,5879.24,0: -------,3458.38,59.99,2: 208V,1530,1460.6,1.42,0.93,7: Mpp,300.77,545,2001931035,35.65,211.73,383.09
06.12.2012 10:05,63.08,77.87,2488.67,72.12,77.37,1.72,0: -----,5879.3,0: -------,3458.41,59.99,2: 208V,1530.08,1460.68,1.77,1.12,7: Mpp,375.9,545,2001931035,35.76,211.87,386.29
06.12.2012 10:10,72.38,89.18,2488.75,72.17,77.28,2.25,0: -----,5879.36,0: -------,3458.45,60,2: 208V,1530.17,1460.76,2.04,1.25,7: Mpp,431.94,545,2001931035,35.93,212.31,391.67
06.12.2012 10:15,80.84,99.58,2488.83,72.3,76.85,1.92,0: -----,5879.43,0: -------,3458.49,59.97,2: 208V,1530.25,1460.85,2.39,1.44,7: Mpp,506.15,545,2001931035,36.61,212.2,394.23
06.12.2012 10:20,99.6,120.71,2488.91,72.35,76.69,2.07,0: -----,5879.52,0: -------,3458.54,59.99,2: 208V,1530.33,1460.93,3,1.76,7: Mpp,637.8,545,2001931035,37.19,212.49,396.68
06.12.2012 10:25,118.17,142.62,2488.99,72.43,77.17,1.99,0: -----,5879.63,0: -------,3458.61,59.98,2: 208V,1530.42,1461.02,3.54,2.03,7: Mpp,752.91,545,2001931035,38.16,212.66,403.2
06.12.2012 10:30,112.23,135.38,2489.08,72.62,77.54,1.95,0: -----,5879.73,0: -------,3458.67,59.98,2: 208V,1530.5,1461.1,3.37,1.95,7: Mpp,714.34,545,2001931035,38.3,212.21,398.98
06.12.2012 10:35,101.57,121.75,2489.16,72.7,77.47,2.76,0: -----,5879.82,0: -------,3458.72,59.98,2: 208V,1530.59,1461.18,3.03,1.77,7: Mpp,641.88,545,2001931035,38.36,211.92,399.37
06.12.2012 10:40,83.93,102.83,2489.24,72.76,77.22,2.04,0: -----,5879.89,0: -------,3458.76,59.98,2: 208V,1530.67,1461.27,2.43,1.45,7: Mpp,514.07,545,2001931035,38.27,211.95,395.44
06.12.2012 10:45,66.64,84.04,2489.32,72.74,76.63,3.53,0: -----,5879.95,0: -------,3458.8,59.98,2: 208V,1530.75,1461.35,1.92,1.19,7: Mpp,405.56,545,2001931035,37.71,211.82,389.37
06.12.2012 10:50,59.4,73.6,2489.41,72.76,76.41,2.58,0: -----,5880,0: -------,3458.82,59.98,2: 208V,1530.84,1461.44,1.62,1.04,7: Mpp,342.05,545,2001931035,37.52,211.8,385.81
06.12.2012 10:55,56.08,72.25,2489.49,72.67,76.11,4.03,0: -----,5880.05,0: -------,3458.85,60,2: 208V,1530.92,1461.52,1.62,1.03,7: Mpp,343.55,545,2001931035,37.19,211.88,389.17
06.12.2012 11:00,73.69,91.52,2489.57,72.59,75.57,3.63,0: -----,5880.12,0: -------,3458.89,59.99,2: 208V,1531,1461.6,2.2,1.34,7: Mpp,466.63,545,2001931035,37.61,211.91,394.43
06.12.2012 11:05,82.83,100.62,2489.65,72.68,75.71,2.61,0: -----,5880.19,0: -------,3458.94,60,2: 208V,1531.09,1461.69,2.46,1.47,7: Mpp,520.95,545,2001931035,37.89,211.61,396.07
06.12.2012 11:10,78.18,96.4,2489.74,72.7,75.95,1.82,0: -----,5880.26,0: -------,3458.98,59.98,2: 208V,1531.17,1461.77,2.36,1.42,7: Mpp,498.14,545,2001931035,38,211.5,393.86
06.12.2012 11:15,110.65,134.07,2489.82,72.64,76.44,2.68,0: -----,5880.36,0: -------,3459.04,59.99,2: 208V,1531.25,1461.85,3.35,1.92,7: Mpp,709.23,545,2001931035,38.76,211.66,403.3
06.12.2012 11:20,117.58,140.13,2489.9,72.79,76.74,2.44,0: -----,5880.47,0: -------,3459.1,59.98,2: 208V,1531.33,1461.93,3.6,2.06,7: Mpp,763.42,545,2001931035,39.17,211.83,401.81
06.12.2012 11:25,174.29,207.67,2489.99,72.9,77.65,1.79,0: -----,5880.63,0: -------,3459.2,59.98,2: 208V,1531.42,1462.02,5.43,3,7: Mpp,1152.06,545,2001931035,40.85,212.13,409.42
06.12.2012 11:30,201.19,235.06,2490.07,73.13,79.14,1.35,0: -----,5880.82,0: -------,3459.3,59.96,2: 208V,1531.5,1462.1,6.19,3.4,7: Mpp,1313.14,545,2001931035,42.16,212.03,409.95
06.12.2012 11:35,184,214,2490.15,73.12,79.8,2.44,0: -----,5880.99,0: -------,3459.4,59.96,2: 208V,1531.58,1462.18,5.65,3.11,7: Mpp,1197.35,545,2001931035,42.7,211.79,409.49
06.12.2012 11:40,173.6,201.6,2490.23,73.17,79.64,1.81,0: -----,5881.15,0: -------,3459.5,59.99,2: 208V,1531.67,1462.27,5.31,2.94,7: Mpp,1124.67,545,2001931035,42.76,211.83,408.09
06.12.2012 11:45,175.91,203.42,2490.32,73.24,79.72,1.84,0: -----,5881.31,0: -------,3459.59,59.98,2: 208V,1531.75,1462.35,5.39,2.99,7: Mpp,1141.13,545,2001931035,43.25,211.66,407.71
06.12.2012 11:50,151,175.3,2490.4,73.22,79.32,2.17,0: -----,5881.45,0: -------,3459.67,59.98,2: 208V,1531.83,1462.43,4.58,2.57,7: Mpp,970.24,545,2001931035,42.7,211.74,405.88
06.12.2012 11:55,128.8,149,2490.48,73.26,79,1.96,0: -----,5881.56,0: -------,3459.74,59.99,2: 208V,1531.92,1462.52,3.78,2.15,7: Mpp,800.98,545,2001931035,42.55,211.77,404.48
06.12.2012 12:00,90.48,110,2490.57,73.26,78.27,1.41,0: -----,5881.65,0: -------,3459.79,60,2: 208V,1532,1462.6,2.75,1.62,7: Mpp,581.47,545,2001931035,41.7,211.65,396.98
06.12.2012 12:05,82.54,100.87,2490.65,73.3,77.62,1.52,0: -----,5881.72,0: -------,3459.83,60,2: 208V,1532.09,1462.68,2.51,1.51,7: Mpp,531.4,545,2001931035,40.8,211.47,392.58
06.12.2012 12:10,108.21,128.72,2490.73,73.45,77.82,0.8,0: -----,5881.82,0: -------,3459.89,59.98,2: 208V,1532.17,1462.77,3.28,1.89,7: Mpp,692.66,545,2001931035,41.28,211.24,400.93
06.12.2012 12:15,112.48,132.76,2490.81,73.64,78.41,0.59,0: -----,5881.92,0: -------,3459.95,59.98,2: 208V,1532.25,1462.85,3.36,1.93,7: Mpp,709.67,545,2001931035,41.48,211.16,401.56
06.12.2012 12:20,111.74,131.77,2490.9,73.64,78.57,1.78,0: -----,5882.02,0: -------,3460.01,59.98,2: 208V,1532.34,1462.94,3.28,1.89,7: Mpp,692.37,545,2001931035,41.48,211.15,400.5
06.12.2012 12:25,101.28,121,2490.98,73.71,78.47,1.3,0: -----,5882.11,0: -------,3460.06,59.96,2: 208V,1532.42,1463.02,2.98,1.74,7: Mpp,628.03,545,2001931035,41.34,210.98,397.78
06.12.2012 12:30,110.49,136.75,2491.06,73.73,78.55,1.33,0: -----,5882.21,0: -------,3460.12,59.99,2: 208V,1532.5,1463.1,3.35,1.93,7: Mpp,707.4,545,2001931035,41.43,211.15,399.79
06.12.2012 12:35,108.41,132.3,2491.14,73.63,78.39,2.31,0: -----,5882.3,0: -------,3460.18,59.96,2: 208V,1532.59,1463.19,3.21,1.85,7: Mpp,678.19,545,2001931035,41.5,211.03,400.95
06.12.2012 12:40,130.92,166.89,2491.23,73.38,77.81,1.17,0: -----,5882.43,0: -------,3460.25,59.99,2: 208V,1532.67,1463.27,4.16,2.34,7: Mpp,878.39,545,2001931035,41.84,211.42,404.1
06.12.2012 12:45,95.43,117.55,2491.31,73.3,78.28,1,0: -----,5882.51,0: -------,3460.3,59.96,2: 208V,1532.75,1463.35,2.73,1.6,7: Mpp,577.79,545,2001931035,41.65,211.43,399.33
06.12.2012 12:50,113.49,141.94,2491.39,73.27,77.85,1.75,0: -----,5882.61,0: -------,3460.36,59.97,2: 208V,1532.83,1463.43,3.61,2.06,7: Mpp,763.82,545,2001931035,41.36,211.48,400.56
06.12.2012 12:55,152.4,188.31,2491.47,73.3,78.8,1.7,0: -----,5882.75,0: -------,3460.44,59.98,2: 208V,1532.91,1463.51,4.7,2.62,7: Mpp,995.02,545,2001931035,42.7,211.91,407.32
06.12.2012 13:00,127.38,154.08,2491.55,73.03,78.59,2.39,0: -----,5882.87,0: -------,3460.51,59.99,2: 208V,1533,1463.6,3.89,2.21,7: Mpp,823.28,545,2001931035,42.63,211.62,403.63
06.12.2012 13:05,123.3,148.06,2491.64,72.99,78.23,1.71,0: -----,5882.98,0: -------,3460.58,59.99,2: 208V,1533.08,1463.68,3.73,2.12,7: Mpp,787.79,545,2001931035,42.47,211.37,403.24
06.12.2012 13:10,140.07,169.64,2491.72,72.91,78.17,1.68,0: -----,5883.11,0: -------,3460.65,59.97,2: 208V,1533.16,1463.76,4.38,2.48,7: Mpp,927.7,545,2001931035,42.47,211.57,401.89
06.12.2012 13:15,174.65,207.48,2491.8,73.03,79.56,2,0: -----,5883.28,0: -------,3460.75,59.99,2: 208V,1533.25,1463.85,5.26,2.9,7: Mpp,1113.67,545,2001931035,43.89,211.85,409.31
